,image,pred,lon,lat
546,Hiep Binh Phuoc Ward-377.jpeg,0.0076168035157024,106.71567082057891E,10.86638640534126N
550,Hiep Binh Phuoc Ward-436.jpeg,0.0075404816889204,106.71841483912952E,10.873123739155629N
556,Binh Chieu Ward-36.jpeg,0.0075149253825657,106.74826351599329E,10.872999636568434N
562,Hiep Binh Phuoc Ward-244.jpeg,0.00744668697007,106.71429881130359E,10.85156427094965N
563,Linh Xuan Ward-182.jpeg,0.0074432673864066,106.77282452927795E,10.885783570959461N
564,Hiep Binh Phuoc Ward-51.jpeg,0.00742685951991,106.70469474637649E,10.839437070083784N
572,Tam Binh Ward-15.jpeg,0.0073744164546951,106.72712543998416E,10.862360703327875N
578,Hiep Binh Phuoc Ward-53.jpeg,0.0072860373766161,106.7074387649271E,10.839437070083784N
589,Hiep Binh Phuoc Ward-172.jpeg,0.0070867789909243,106.7033227371012E,10.847521870661028N
592,Binh Chieu Ward-332.jpeg,0.0070646374952048,106.71944843384486E,10.893211638011541N
596,Binh Chieu Ward-104.jpeg,0.007027908519376,106.73316990153458E,10.877042036857056N
604,Hiep Binh Phuoc Ward-342.jpeg,0.0069520365796051,106.72115885768011E,10.862344005052638N
617,Hiep Binh Phuoc Ward-271.jpeg,0.0067980242311023,106.72801890405661E,10.852911737712523N
633,Hiep Binh Phuoc Ward-274.jpeg,0.0066919632954522,106.71841483912952E,10.854259204475397N
635,Tam Binh Ward-63.jpeg,0.0066739437752403,106.72575336999209E,10.867750570379368N
638,Hiep Binh Phuoc Ward-416.jpeg,0.0066008391440846,106.71978684840481E,10.870428805629881N
643,Linh Xuan Ward-36.jpeg,0.0065703652217052,106.76321957317288E,10.873656370093599N
651,Binh Chieu Ward-145.jpeg,0.0064629624248482,106.74963566276224E,10.878389503619928N
663,Hiep Binh Phuoc Ward-232.jpeg,0.0063293850398622,106.72801890405661E,10.850216804186774N
668,Binh Chieu Ward-8.jpeg,0.0062683939468115,106.73454204830357E,10.87165216980556N
669,Tam Binh Ward-135.jpeg,0.0062592283939011,106.72712543998416E,10.873140437430866N
681,Tam Binh Ward-36.jpeg,0.006175005051773,106.72575336999209E,10.865055636853619N
683,Hiep Binh Phuoc Ward-398.jpeg,0.0061728011933155,106.72527488550601E,10.867733872104134N
690,Binh Chieu Ward-128.jpeg,0.0061109556118026,106.7263091676897E,10.878389503619928N
692,Binh Chieu Ward-279.jpeg,0.0061001672293059,106.72768131445869E,10.887821770960048N
694,Hiep Binh Phuoc Ward-310.jpeg,0.0060926009900867,106.72527488550601E,10.858301604764018N
696,Tam Binh Ward-68.jpeg,0.0060755861341021,106.73261371995252E,10.867750570379368N
705,Binh Chieu Ward-1.jpeg,0.0060087763122282,106.7235648741518E,10.87165216980556N
