,image,pred,lon,lat
1915,Sa Đéc City-1280.jpeg,0.9470529183745384,105.75455874109232E,10.307142672806073N
1918,Hiệp Hòa District-4968.jpeg,0.9469413608312608,105.94856326306252E,21.32681654689752N
1919,Hung Yen City-946.jpeg,0.9469112083315848,106.09648529835867E,20.631392407977735N
1927,Tây Ninh City-2817.jpeg,0.9467728659510612,106.16773485781654E,11.360949708070462N
1929,Hoa Lư District-623.jpeg,0.9467349424958228,105.9406540610381E,20.202034174605032N
1930,Hiệp Hòa District-7702.jpeg,0.946716584265232,105.95000981759576E,21.36454561625914N
1933,Vĩnh Long-2301.jpeg,0.9466418325901031,105.91309462599618E,10.273251806608831N
1936,Phu Ly City-3396.jpeg,0.9465697854757308,105.98619994286031E,20.566669078456727N
1937,Bac Giang City-1996.jpeg,0.9464967548847198,106.20685163516228E,21.28204721077117N
1940,Go Cong Town-3205.jpeg,0.9464559629559516,106.60187168774827E,10.423686209238976N
1944,Binh Minh Town-392.jpeg,0.9463218450546264,105.86111053069003E,10.003254537469592N
1950,Tây Ninh City-5978.jpeg,0.9461482390761377,106.17460695480347E,11.414848378585464N
1951,Hung Yen City-2593.jpeg,0.9461397603154182,106.08064447364077E,20.67990121144253N
1952,Mỹ Tho-2677.jpeg,0.9461164474487304,106.38617124067312E,10.37587180692561N
1953,Hiệp Hòa District-8884.jpeg,0.9460854306817056,106.00931855345885E,21.388800017991613N
1955,Cai Lậy Town-5575.jpeg,0.9459684789180756,106.16764339237213E,10.465266577738122N
1959,Hiệp Hòa District-4940.jpeg,0.9457933455705644,105.90805973613166E,21.32681654689752N
1960,Sa Đéc City-429.jpeg,0.945749819278717,105.76414617589354E,10.278845870785757N
1961,Mỹ Tho-3239.jpeg,0.9456938207149506,106.32316009524305E,10.386651541028591N
1964,Bac Giang City-1748.jpeg,0.9456128180027008,106.1923920623009E,21.278004810482425N
1967,Yên Mỹ District-3660.jpeg,0.9455711990594864,105.97868353508333E,20.916521011804864N
1970,Bac Giang City-2893.jpeg,0.9454703480005264,106.20685163516228E,21.29956427868906N
1971,Phu Ly City-4224.jpeg,0.945464238524437,105.93871361898678E,20.59092348018912N
1976,Tây Ninh City-319.jpeg,0.9453569501638412,106.10451156553712E,11.307051037555466N
1977,Yên Mỹ District-1874.jpeg,0.945335179567337,105.9931067487955E,20.885529276257877N
1978,Duy Tiên District-2325.jpeg,0.945319138467312,106.00512627937064E,20.629478444376662N
1980,Hoa Lư District-1262.jpeg,0.9452935382723808,105.95214396304503E,20.215508842234115N
1981,Long Hồ District-5600.jpeg,0.9452755078673364,105.9701332053541E,10.226753509470168N
1984,Tây Ninh City-941.jpeg,0.9452393427491188,106.13062553408732E,11.323220638709966N
1985,Mỹ Hào District-2057.jpeg,0.9452224746346474,106.12959573254362E,20.935233477136N
1986,Binh Minh Town-3107.jpeg,0.945212334394455,105.828267715345E,10.065238008561684N
1988,Ninh Bình-665.jpeg,0.9451836198568344,105.99025104922738E,20.232095208139437N
1989,Bac Giang City-2502.jpeg,0.9451685026288033,106.20106780601776E,21.291479478111572N
1990,Tam Điệp-188.jpeg,0.9451160803437232,105.94406570916391E,20.114305606665184N
1991,Go Cong Town-1105.jpeg,0.94509856402874,106.69366265537386E,10.371135005486948N
1993,Hung Yen City-2663.jpeg,0.9450874254107476,106.05760327405113E,20.682596144968354N
1994,Châu Thành District-1187.jpeg,0.9450802057981492,106.38954893882818E,10.261049271068135N
1995,Tây Ninh City-34.jpeg,0.9450794011354446,106.111383662524E,11.29627130345247N
