,image,pred,lon,lat
1870,Sóc Trăng-3741.jpeg,0.6442416040226817,105.99960285058442E,9.656429309595065N
1871,Cà Mau-7667.jpeg,0.6440137103199959,105.23295984433088E,9.18973824356235N
1872,Cà Mau-6392.jpeg,0.6439598575234413,105.2711778407435E,9.174916109170782N
1877,Cà Mau-2751.jpeg,0.6433539744466543,105.23295984433088E,9.134492106284695N
1878,Cà Mau-3858.jpeg,0.642864529043436,105.13741485329926E,9.14931424067626N
1882,Cà Mau-9508.jpeg,0.6424236036837101,105.22750013055764E,9.215340112056875N
1883,Bà Rịa-3429.jpeg,0.6420768555253744,107.160753833975E,10.529370541644328N
1884,Cà Mau-10552.jpeg,0.6420047879219055,105.1415096386292E,9.23420464673705N
1889,Hoài Đức District-3373.jpeg,0.6412612162530422,105.72842958290738E,21.054984446523587N
1893,Bà Rịa-1595.jpeg,0.6407954767346382,107.160753833975E,10.498378806098255N
1897,Bà Rịa-3319.jpeg,0.6400183662772179,107.2251650967414E,10.526675608118586N
1898,Cà Mau-6196.jpeg,0.6399764157831669,105.18109256348514E,9.173568642407915N
1899,Cà Mau-4012.jpeg,0.6398429051041603,105.18928213414499E,9.15066170743913N
1901,Lê Chân District-495.jpeg,0.639521848410368,106.68498443439898E,20.84601014157056N
1904,Sóc Trăng-2779.jpeg,0.6387356165796518,105.95040362325675E,9.628132507574781N
1910,Cà Mau-1453.jpeg,0.6381019428372383,105.15379399461897E,9.114280104841653N
1912,Cà Mau-7987.jpeg,0.6373310685157776,105.22750013055764E,9.193780643850957N
1915,Cà Mau-5590.jpeg,0.6369252745062113,105.25752855631042E,9.166831308593567N
1917,Cà Mau-7286.jpeg,0.6368213761597872,105.16744327905207E,9.18569584327374N
1919,Hoài Đức District-1020.jpeg,0.6364242006093264,105.72698602882127E,20.994348442192493N
1920,Cà Mau-3436.jpeg,0.6359776332974434,105.17972763504184E,9.143924373624783N
1924,Hoài Đức District-1481.jpeg,0.6353667499497533,105.66346964903312E,21.007823109821615N
1930,Cà Mau-3728.jpeg,0.6343350820243359,105.11694092664963E,9.14796677391339N
1931,Cà Mau-3009.jpeg,0.6341790519654751,105.18245749192842E,9.138534506573302N
1932,Lê Chân District-638.jpeg,0.6339083686470985,106.67777568850454E,20.856789875673858N
1934,Hoài Đức District-3207.jpeg,0.633660763502121,105.65192121634436E,21.052289512997756N
1936,Cà Mau-11443.jpeg,0.6333879977464676,105.24660912876394E,9.24902678112862N
1939,Cà Mau-3155.jpeg,0.6320040374994278,105.2397844865474E,9.139881973336175N
1941,Cà Mau-5117.jpeg,0.6312985010445118,105.16471342216543E,9.162788908304956N
1943,Sóc Trăng-1912.jpeg,0.6299230307340622,105.95997013968159E,9.610615439657465N
1944,Cà Mau-8809.jpeg,0.6295095272362232,105.11830585509296E,9.205907844716789N
1948,Sóc Trăng-366.jpeg,0.6287871040403843,105.97500323692059E,9.576928770585699N
1949,Hoài Đức District-3012.jpeg,0.6286410316824913,105.70244560935767E,21.04689964594611N
1950,Cà Mau-8278.jpeg,0.6282289400696754,105.20020156169147E,9.197823044139565N
1954,Cà Mau-8001.jpeg,0.627896424382925,105.24660912876394E,9.193780643850957N
1955,Cà Mau-4919.jpeg,0.6277905777096748,105.25616362786711E,9.160093974779219N
1956,Cà Mau-10139.jpeg,0.6277570743113756,105.23159491588757E,9.22611984615983N
1961,Sóc Trăng-1047.jpeg,0.626360110938549,105.96953665610637E,9.591750904977278N
1965,Cà Mau-7465.jpeg,0.6248915977776051,105.10875135598977E,9.188390776799478N
1966,Cà Mau-8512.jpeg,0.6243480090051889,105.2397844865474E,9.200517977665308N
1967,Lê Chân District-396.jpeg,0.6242517232894897,106.68786793275679E,20.840620274518916N
1970,Cà Mau-2502.jpeg,0.6237153299152851,105.14560442395911E,9.131797172758956N
1976,Cà Mau-1131.jpeg,0.6222987957298756,105.19337691947491E,9.107542771027305N
1979,Cà Mau-7064.jpeg,0.6202176166698337,105.17972763504184E,9.183000909747998N
1981,Cà Mau-5075.jpeg,0.6201521083712578,105.10738642754647E,9.162788908304956N
1983,Cà Mau-7239.jpeg,0.6194186471402645,105.25889348475374E,9.184348376510869N
1986,Bà Rịa-1569.jpeg,0.6187347136437893,107.12512207159355E,10.498378806098255N
1989,Bà Rịa-2977.jpeg,0.6183987893164158,107.1881628819607E,10.52128574106709N
1997,Cà Mau-7790.jpeg,0.614590547978878,105.25070391409388E,9.191085710325217N
2000,Cà Mau-11121.jpeg,0.6136049339547753,105.16471342216543E,9.243636914077138N
2001,Cà Mau-6160.jpeg,0.6133848056197166,105.13195513952603E,9.173568642407915N
2003,Hoài Đức District-4176.jpeg,0.6128781568259001,105.69089717666891E,21.083281248544765N
2005,Sóc Trăng-1730.jpeg,0.6126954481005669,105.98320310814186E,9.606573039368852N
2007,Bà Rịa-2814.jpeg,0.6125339586287737,107.18268107236354E,10.518590807541345N
2008,Cà Mau-2822.jpeg,0.6121943108737469,105.20020156169147E,9.135839573047564N
2009,Hoài Đức District-2383.jpeg,0.6119725480675697,105.73853446151006E,21.032077511554064N
2010,Sóc Trăng-688.jpeg,0.6113640321418643,105.98456975334541E,9.583666104400052N
2015,Cà Mau-8706.jpeg,0.6105080284178257,105.23295984433088E,9.203212911191047N
2018,Hoài Đức District-2550.jpeg,0.6096123270690441,105.72554247473516E,21.036119911842796N
2019,Cà Mau-2330.jpeg,0.6095577403903008,105.15379399461897E,9.129102239233216N
