,image,pred,lon,lat,anditi_id
282,Thanh Liêm District-1438.jpeg,0.9639388,20.416758676397286N,105.93476789867185E,382
54,Tây Ninh City-772.jpeg,0.9638923,11.31917823842134N,106.12925111468995E,103
312,Hoa Lư District-4286.jpeg,0.96388996,20.297704314771565N,105.94783524979243E,414
403,Sa Đéc City-1171.jpeg,0.9638666,10.303100272517458N,105.76414617589354E,540
153,Mỹ Hào District-2214.jpeg,0.9638513,20.937928410661822N,106.12094005026037E,224
255,Duy Tiên District-1295.jpeg,0.96379757,20.61330884322173N,105.98352920733826E,348
546,Cai Lậy Town-3943.jpeg,0.9637813,10.435622308954926N,106.18956475430575E,804
566,Go Cong Town-760.jpeg,0.9637711,10.363050204909717N,106.65393223655084E,872
393,Cao Lanh City-3026.jpeg,0.9637251,10.462138340187787N,105.6276487312268E,522
600,Tam Điệp-2619.jpeg,0.96371025,20.158772009841154N,105.91248661391052E,932
630,Cao Lanh City-1606.jpeg,0.9636851,10.435189004930335N,105.66601539150818E,999
364,Chau Doc City-4591.jpeg,0.9635779,10.711954610183856N,105.11659171016741E,479
339,Thái Bình-1392.jpeg,0.96353513,20.447332642594482N,106.3478931334579E,450
382,Cao Lanh City-639.jpeg,0.9634247,10.420366870538738N,105.61805706615645E,507
474,Vĩnh Long-1706.jpeg,0.96339214,10.259777138980109N,105.94048126137787E,667
388,Cao Lanh City-4719.jpeg,0.9633305,10.49851994278535N,105.56872850293752E,515
195,Yên Mỹ District-2039.jpeg,0.96332765,20.888224209783697N,105.98589514193942E,271
454,Yên Mỹ District-2039.jpeg,0.96332765,20.888224209783697N,105.98589514193942E,636
359,Thái Bình-304.jpeg,0.96331316,20.4217307740992N,106.34645500475075E,473
58,Thái Bình-1584.jpeg,0.9631949,20.451375042883214N,106.33782623250777E,109
305,Thanh Liêm District-7368.jpeg,0.9631614,20.507038949512257N,105.93045372805089E,407
115,Hiệp Hòa District-1473.jpeg,0.96299267,21.271570409618008N,105.95145637212903E,182
114,Hiệp Hòa District-1473.jpeg,0.96299267,21.271570409618008N,105.95145637212903E,181
234,Duy Tiên District-3370.jpeg,0.962981,20.644300578768686N,105.98784862174475E,321
1,Chau Doc City-1924.jpeg,0.96294594,10.666140740246163N,105.04528639650998E,1
2,Chau Doc City-1924.jpeg,0.96294594,10.666140740246163N,105.04528639650998E,2
67,Phu Ly City-1457.jpeg,0.9627647,20.53298240938396N,105.92720178289618E,120
473,Long Hồ District-1253.jpeg,0.96274966,10.16072763808944N,105.9235788658741E,665
204,Hung Yen City-2445.jpeg,0.9627467,20.675858811153795N,106.04752274923062E,286
325,Hoa Lư District-1483.jpeg,0.9627408,20.22089870928575N,105.95358020079591E,432
350,Thái Bình-2083.jpeg,0.9627123,20.462154776986495N,106.35364564828657E,462
592,Ninh Bình-263.jpeg,0.96268976,20.217273073747442N,105.9945596253111E,912
323,Ninh Bình-962.jpeg,0.96268255,20.240180008716898N,105.97158055286475E,429
197,Yên Mỹ District-2854.jpeg,0.96264327,20.901698877412827N,105.98012585645456E,273
158,Mỹ Hào District-654.jpeg,0.96264267,20.904241741589004N,106.12671050511588E,229
172,Yên Mỹ District-4295.jpeg,0.9626237,20.932690612959814N,106.02628014033344E,246
443,Tây Ninh City-2146.jpeg,0.96261454,11.350169973967462N,106.0921417909607E,621
461,Phu Ly City-2275.jpeg,0.9625972,20.546457077013063N,105.91712892631695E,646
231,Duy Tiên District-3195.jpeg,0.9624712,20.641605645242862N,106.02096413219442E,318
