image,pred,lon,lat,found_Anditi
Long Hồ District-6186.jpeg,0.2761934157460928,105.9468560356141N,10.240228177098889E,[]
Cai Lậy Town-5126.jpeg,0.2761776372790336,106.13613143459246N,10.45718177716089E,[]
Long Xuyen City-4141.jpeg,0.2761683417484164,105.41256022382217N,10.400085209807154E,[]
Tây Ninh City-1895.jpeg,0.2761648036539554,106.111383662524N,11.344780106915964E,[]
Go Cong Town-3191.jpeg,0.2761618522927165,106.6922926409317N,10.422338742476105E,[]
Binh Minh Town-3178.jpeg,0.2761455201543867,105.8570051787719N,10.066585475324558E,[]
Vĩnh Long-875.jpeg,0.276084840297699,105.94321992491601N,10.246302471351386E,[]
Go Cong Town-2786.jpeg,0.2760539278388023,106.6100917744013N,10.415601408661741E,[]
Long Hồ District-19.jpeg,0.2760218381881714,106.0112105637188N,10.136473236357746E,[]
Hiệp Hòa District-2486.jpeg,0.2759841931983828,106.0266772078578N,21.28774001077299E,[]
Tây Ninh City-2673.jpeg,0.2759740781038999,106.07839759698689N,11.359602241307586E,[]
Châu Thành District-2660.jpeg,0.2759690620005131,106.1964504267461N,10.273176471933986E,[]
Long Hồ District-4897.jpeg,0.2759017832577228,105.98930263925763N,10.211931375078578E,[]
Go Cong Town-3414.jpeg,0.2758964067324996,106.65941229431952N,10.426381142764722E,[]
Mỹ Hào District-1887.jpeg,0.2758909054100513,106.11516959540486N,20.932538543610175E,[]
Cai Lậy Town-1257.jpeg,0.2758655324578285,106.17586390309722N,10.385766038728642E,[]
Trà Vinh City-21.jpeg,0.2757640914060175,106.3358697971545N,9.889327836287272E,[]
Cai Lậy Town-4418.jpeg,0.2757061766460538,106.19367500966834N,10.443707109532163E,[]
Long Hồ District-1413.jpeg,0.275695139542222,105.99888735620941N,10.162075104852311E,[]
Thanh Liêm District-1709.jpeg,0.2756704064086079,105.92038732993534N,20.42214854344892E,[]
Sa Đéc City-691.jpeg,0.2756622014567256,105.77647287778088N,10.286930671362994E,[]
Cai Lậy Town-5413.jpeg,0.2756149750202894,106.14024168995502N,10.46257164421238E,[]
Chau Doc City-3327.jpeg,0.2755972649902105,105.06859774905182N,10.687700208452133E,[]
Sa Đéc City-1634.jpeg,0.2755560353398323,105.71620900188731N,10.320617340434799E,[]
Long Hồ District-452.jpeg,0.2755161430686712,105.91673263947999N,10.149947903986464E,[]
Ninh Bình-1108.jpeg,0.2755140704102814,106.00892154559006N,20.24287494224271E,[]
Phu Ly City-983.jpeg,0.2754882629960775,105.96605422970185N,20.524897608806498E,[]
Long Hồ District-3414.jpeg,0.2753844764083624,105.9934103750941N,10.18632950658401E,[]
Hiệp Hòa District-5557.jpeg,0.2753696236759424,105.91818561786438N,21.334901347475004E,[]
Long Hồ District-5718.jpeg,0.2753595262765884,105.92905584698941N,10.229448442995913E,[]
Hiệp Hòa District-4054.jpeg,0.275345329195261,105.95579603572877N,21.313341879268368E,[]
Sa Đéc City-2.jpeg,0.2753149159252643,105.72442680314552N,10.26267626963129E,[]
Cai Lậy Town-6084.jpeg,0.275274371728301,106.1142100726588N,10.476046311841102E,[]
Tây Ninh City-3565.jpeg,0.2752425726503134,106.07839759698689N,11.374424375699213E,[]
Duy Tiên District-3866.jpeg,0.2751800315454602,105.99504764575553N,20.651037912583238E,[]
Ninh Bình-605.jpeg,0.2751553985290229,105.97014436083687N,20.230747741376536E,[]
Cai Lậy Town-4453.jpeg,0.2751396549865603,106.13339126435075N,10.445054576295032E,[]
Go Cong Town-2.jpeg,0.2750836573541164,106.65256222210868N,10.336100869652268E,[]
Long Hồ District-4980.jpeg,0.2749929944984615,105.92631735643175N,10.21462630860432E,[]
Hiệp Hòa District-4670.jpeg,0.2749914615415036,105.9283114995971N,21.32277414660878E,[]
Go Cong Town-3359.jpeg,0.2749494230374694,106.69914271314256N,10.425033676001851E,[]
Cai Lậy Town-4107.jpeg,0.2748889569193125,106.09365879584597N,10.439664709243544E,[]
Duy Tiên District-2409.jpeg,0.2746777711436152,105.98928842654688N,20.630825911139574E,[]
Duy Tiên District-1478.jpeg,0.2746695298701525,105.9748903785253N,20.61735124351047E,[]
Thái Bình-55.jpeg,0.2745895562693476,106.32775933155762N,20.405561172944275E,[]
Sa Đéc City-1971.jpeg,0.2745782164856791,105.74771057337713N,10.332744541300645E,[]
Thanh Liêm District-3712.jpeg,0.2745644776150584,105.95633875177664N,20.45179281223294E,[]
Thanh Liêm District-100.jpeg,0.2745283702388406,105.93189178492456N,20.37229227322126E,[]
Go Cong Town-1682.jpeg,0.2745151920244097,106.66215232320387N,10.387304606641418E,[]
Binh Minh Town-1114.jpeg,0.274499068967998,105.87753193836252N,10.020771605386921E,[]
Long Hồ District-5688.jpeg,0.2744594495743513,105.99614886565175N,10.22810097623304E,[]
Phu Ly City-3169.jpeg,0.2744049504399299,105.92432382387354N,20.562626678167998E,[]
Duy Tiên District-5031.jpeg,0.2743839016184211,105.99072823134907N,20.66855498050109E,[]
Cao Lanh City-2469.jpeg,0.2743416870944202,105.65505348857066N,10.450011139321935E,[]
Châu Thành District-1622.jpeg,0.2743365177884698,106.26355558342712N,10.265091671356753E,[]
Duy Tiên District-3454.jpeg,0.2743327431380749,105.96769135451449N,20.645648045531594E,[]
Cao Lanh City-3138.jpeg,0.2743301670998335,105.61942730402366N,10.464833273713532E,[]
Thanh Liêm District-3504.jpeg,0.2743280287832021,105.93908206929281N,20.449097878707118E,[]
Long Hồ District-5676.jpeg,0.2743064137175679,105.97971792230587N,10.22810097623304E,[]
Sa Đéc City-1567.jpeg,0.2743056649342179,105.72579643668855N,10.31792240690905E,[]
Cai Lậy Town-1491.jpeg,0.2742553642019629,106.16079296676783N,10.38980843901726E,[]
Duy Tiên District-252.jpeg,0.2742441371083259,105.96913115931666N,20.5715373735715E,[]
Tây Ninh City-6300.jpeg,0.2741818036884069,106.12100459830566N,11.422933179162715E,[]
Thanh Liêm District-3409.jpeg,0.2741646375507116,105.94339623991378N,20.44775041194421E,[]
Duy Tiên District-2954.jpeg,0.2741399016231298,105.95761272089936N,20.638910711717042E,[]
Yên Mỹ District-2565.jpeg,0.2741328743286431,106.02483781896224N,20.89630901036118E,[]
Bac Giang City-110.jpeg,0.274100074544549,106.20395972058999N,21.229496007017502E,[]
Cai Lậy Town-2888.jpeg,0.2740950724110007,106.14572203043844N,10.415410307511838E,[]
Binh Minh Town-2850.jpeg,0.2740674195811152,105.82689926470562N,10.058500674747329E,[]
Cao Lanh City-2160.jpeg,0.2740621119737625,105.63587015842995N,10.444621272270446E,[]
Cao Lanh City-2839.jpeg,0.2740609794855118,105.62079754189082N,10.458095939899168E,[]
Hiệp Hòa District-5604.jpeg,0.2740593450143933,105.98617368092694N,21.334901347475004E,[]
Tây Ninh City-6766.jpeg,0.2739785872399807,106.1581139220349N,11.43910278031722E,[]
Phu Ly City-973.jpeg,0.2739770663902163,105.95166443458864N,20.524897608806498E,[]
Long Xuyen City-1771.jpeg,0.2739760209806263,105.45502551167712N,10.348881472817999E,[]
Chau Doc City-3616.jpeg,0.2739675072953105,105.11933422223116N,10.691742608740757E,[]
Thanh Liêm District-5397.jpeg,0.2738803895190358,105.9275776143036N,20.476047213965323E,[]
Long Hồ District-2992.jpeg,0.2738670520484447,106.01668754483413N,10.18093963953252E,[]
Sa Đéc City-1393.jpeg,0.2738215555436909,105.75044984046319N,10.311185073094691E,[]
Thanh Liêm District-5304.jpeg,0.2737879538908601,105.93332984179821N,20.474699747202408E,[]
Cai Lậy Town-831.jpeg,0.2737810383550823,106.12106049826308N,10.379028704914282E,[]
Long Xuyen City-2985.jpeg,0.2737483424134552,105.38379341592045N,10.375830808075445E,[]
Binh Minh Town-1991.jpeg,0.2737439461052418,105.89258489539569N,10.039636140067126E,[]
Cai Lậy Town-4786.jpeg,0.2737183924764395,106.17038356261381N,10.450444443346525E,[]
Long Hồ District-671.jpeg,0.2737079504877329,105.98519490342119N,10.15264283751221E,[]
Cai Lậy Town-4637.jpeg,0.2736860336735844,106.17312373285549N,10.447749509820778E,[]
Long Xuyen City-1176.jpeg,0.2736587498802691,105.46872399163031N,10.335406805189278E,[]
Duy Tiên District-2289.jpeg,0.2735765650868416,105.95329330649288N,20.629478444376662E,[]
Hung Yen City-777.jpeg,0.2735677813179791,106.04320252430756N,20.628697474451904E,[]
Duy Tiên District-1141.jpeg,0.2735451534390449,105.97345057372313N,20.609266442933002E,[]
Cao Lanh City-3932.jpeg,0.2735374262556433,105.60983563895327N,10.48235034163088E,[]
Long Hồ District-4013.jpeg,0.2734534423798322,105.91262490364353N,10.195761773924112E,[]
Phu Ly City-3566.jpeg,0.2734347842633724,105.89554423364714N,20.57205894550837E,[]
Sa Đéc City-1534.jpeg,0.2734166281297803,105.73264460440373N,10.316574940146179E,[]
Yên Mỹ District-2493.jpeg,0.2733898740261793,106.03781871130316N,20.894961543598264E,[]
Vĩnh Long-458.jpeg,0.2733837328851223,105.94732792022326N,10.238217670774157E,[]
Long Xuyen City-5033.jpeg,0.2733415532857179,105.41666976780813N,10.422992144775987E,[]
Hiệp Hòa District-7473.jpeg,0.2732819598168134,105.98038746279394N,21.360503215970393E,[]
Hung Yen City-2461.jpeg,0.2731898669153452,106.0705639488203N,20.675858811153795E,[]
Go Cong Town-1519.jpeg,0.273168851621449,106.63886207768692N,10.383262206352802E,[]
Tây Ninh City-2118.jpeg,0.2731552831828594,106.14436972806111N,11.348822507204586E,[]
Duy Tiên District-3004.jpeg,0.2730403314344585,106.0296029610074N,20.638910711717042E,[]
Thanh Liêm District-2210.jpeg,0.2729617692530155,105.92038732993534N,20.430233344026384E,[]
Long Xuyen City-996.jpeg,0.2729561664164066,105.47831292759756N,10.33136440490066E,[]
Thanh Liêm District-6507.jpeg,0.2729531861841678,105.9577768086503N,20.492216815120244E,[]
Bến Tre City-3207.jpeg,0.2729489598423242,106.34884649404711N,10.267754408332031E,[]
Cai Lậy Town-2378.jpeg,0.2729378533549607,106.10461947681281N,10.405978040171728E,[]
Châu Thành District-273.jpeg,0.27291389554739,106.21836231464192N,10.25026953696516E,[]
Go Cong Town-542.jpeg,0.272910812869668,106.64708216433996N,10.357660337858226E,[]
Hung Yen City-1381.jpeg,0.2728920774534344,106.04752274923062N,20.64217214208102E,[]
Cao Lanh City-4084.jpeg,0.2728477828204632,105.63175944482836N,10.485045275156622E,[]
Long Hồ District-3742.jpeg,0.2728316206485033,106.01805679011294N,10.190371906872624E,[]
Mỹ Tho-3307.jpeg,0.2728174459189176,106.30809221264022N,10.387999007791462E,[]
Tây Ninh City-2395.jpeg,0.2728036027401685,106.13062553408732N,11.354212374256086E,[]
Chau Doc City-762.jpeg,0.2727309856563806,105.11110668603992N,10.641886338514448E,[]
Bến Tre City-2100.jpeg,0.2726980405859649,106.40909415222414N,10.244847473363206E,[]
Hiệp Hòa District-6225.jpeg,0.2726927902549505,105.963028808395N,21.342986148052496E,[]
Long Xuyen City-5291.jpeg,0.2726820227690041,105.41393007181749N,10.43107694535322E,[]
Phu Ly City-1859.jpeg,0.2726338608190417,105.89122729511318N,20.539719743198518E,[]
Tây Ninh City-1285.jpeg,0.2726265396922827,106.11688134011352N,11.331305439287211E,[]
Hiệp Hòa District-6162.jpeg,0.2726249611005187,106.02378409879131N,21.34163868128958E,[]
Long Hồ District-4973.jpeg,0.27259864192456,105.91673263947999N,10.21462630860432E,[]
Long Hồ District-5629.jpeg,0.2725740596652031,106.01531829955528N,10.226753509470168E,[]
Cao Lanh City-1492.jpeg,0.2725375136360526,105.6262784933596N,10.433841538167465E,[]
Duy Tiên District-4155.jpeg,0.2725011277943849,105.99936706016202N,20.655080312871977E,[]
Hung Yen City-1242.jpeg,0.2724574701860547,106.06480364892289N,20.638129741792287E,[]
Hiệp Hòa District-6889.jpeg,0.2724196114577353,105.94277704492954N,21.3524184153929E,[]
Hiệp Hòa District-859.jpeg,0.2723967977799475,105.97604779919419N,21.258095741988868E,[]
Phu Ly City-129.jpeg,0.2723811292089522,105.9070560697377N,20.500643207074113E,[]
Hung Yen City-480.jpeg,0.2723569311201572,106.07488417374337N,20.621960140637352E,[]
Sa Đéc City-1490.jpeg,0.2723555159755051,105.72442680314552N,10.315227473383308E,[]
Tây Ninh City-230.jpeg,0.272236053366214,106.111383662524N,11.304356104029715E,[]
Yên Mỹ District-1127.jpeg,0.2721716463565826,105.98301049919701N,20.873402075391663E,[]
Mỹ Hào District-2450.jpeg,0.2721115052700043,106.09641561712445N,20.94197081095056E,[]
Thái Bình-3370.jpeg,0.2720875078812241,106.36515067794389N,20.505273713399617E,[]
Duy Tiên District-3365.jpeg,0.2720531262457371,105.98064959773394N,20.644300578768686E,[]
Ninh Bình-900.jpeg,0.2720474977977574,105.96583578475317N,20.238832541953983E,[]
Go Cong Town-4384.jpeg,0.2720407973974943,106.62790196214955N,10.445245677444937E,[]
Binh Minh Town-3713.jpeg,0.2719977041706443,105.85426827749315N,10.081407609716146E,[]
Long Hồ District-5396.jpeg,0.271953206975013,105.95507150728706N,10.222711109181553E,[]
Binh Minh Town-919.jpeg,0.2719398546032607,105.8528998268538N,10.016729205098311E,[]
Thanh Liêm District-1609.jpeg,0.2719326764345169,105.88012173747305N,20.42080107668601E,[]
Cai Lậy Town-5943.jpeg,0.2719319378957152,106.10050922145024N,10.473351378315359E,[]
Long Hồ District-4975.jpeg,0.271843533962965,105.91947113003765N,10.21462630860432E,[]
Long Xuyen City-3142.jpeg,0.2718369998037815,105.41393007181749N,10.378525741601193E,[]
Cao Lanh City-2166.jpeg,0.271754041314125,105.6440915856331N,10.444621272270446E,[]
Hung Yen City-2166.jpeg,0.2717475839890539,106.05904334902549N,20.666426543813415E,[]
Thái Bình-865.jpeg,0.2717036819085479,106.3680269353582N,20.436552908491205E,[]
Cai Lậy Town-3873.jpeg,0.2717006169259548,106.19367500966834N,10.434274842192053E,[]
Thái Bình-1217.jpeg,0.2716900333762169,106.38959886596567N,20.443290242305753E,[]
Mỹ Tho-2471.jpeg,0.27168710809201,106.31220163516828N,10.373176873399867E,[]
Long Hồ District-6523.jpeg,0.2716751601547003,105.99888735620941N,10.256397778253358E,[]
Hiệp Hòa District-4420.jpeg,0.271627171896398,105.95579603572877N,21.318731746320022E,[]
Trà Vinh City-1075.jpeg,0.2715594731271267,106.33450174726396N,9.931099305936286E,[]
Thái Bình-2535.jpeg,0.2715358352288604,106.31481617319312N,20.47428197785268E,[]
Thanh Liêm District-4356.jpeg,0.2714823866263032,105.92038732993534N,20.461225079573314E,[]
Mỹ Hào District-2314.jpeg,0.2713965401053428,106.1440218696824N,20.93927587742473E,[]
Hiệp Hòa District-48.jpeg,0.2713921517133713,105.97170813559445N,21.228451473204746E,[]
Binh Minh Town-570.jpeg,0.2713726237416267,105.83510996854186N,10.008644404521078E,[]
Châu Thành District-2482.jpeg,0.2713713361881673,106.21973180763543N,10.271829005171114E,[]
Tây Ninh City-1240.jpeg,0.2713571507483721,106.13887205047158N,11.329957972524337E,[]
Cao Lanh City-2404.jpeg,0.2713472358882427,105.6632749157738N,10.448663672559062E,[]
Long Hồ District-4916.jpeg,0.2713279724121094,105.92768660171058N,10.21327884184145E,[]
Cai Lậy Town-4652.jpeg,0.2713149590417743,106.19367500966834N,10.447749509820778E,[]
Cao Lanh City-1559.jpeg,0.2712987642735243,105.60161421175015N,10.435189004930333E,[]
Cai Lậy Town-942.jpeg,0.2712731165811419,106.16901347749294N,10.380376171677153E,[]
Binh Minh Town-2431.jpeg,0.2712494693696499,105.84468912301752N,10.04906840740723E,[]
Cai Lậy Town-2491.jpeg,0.2712297942489385,106.16353313700955N,10.407325506934605E,[]
Thanh Liêm District-6444.jpeg,0.2712220828980207,105.98509988924968N,20.49086934835734E,[]
Thanh Liêm District-6670.jpeg,0.2711561564356088,105.96209097927128N,20.494911748646064E,[]
Go Cong Town-497.jpeg,0.2711537070572376,106.65393223655084N,10.356312871095353E,[]
Thanh Liêm District-3970.jpeg,0.2711297944188118,105.90744481807246N,20.455835212521666E,[]
Long Hồ District-142.jpeg,0.2710765292868018,105.92631735643175N,10.143210570172108E,[]
Sa Đéc City-2422.jpeg,0.271073502022773,105.71483936834429N,10.352956542743732E,[]
Long Hồ District-3877.jpeg,0.2708996077999472,105.94959452617174N,10.193066840398368E,[]
Cai Lậy Town-5193.jpeg,0.2708925777114928,106.13065109410903N,10.458529243923762E,[]
Long Xuyen City-2562.jpeg,0.270884495228529,105.43995718372858N,10.36639854073534E,[]
Cao Lanh City-1925.jpeg,0.2708709230646491,105.64683206136746N,10.440578871981824E,[]
Tam Điệp-2380.jpeg,0.2708276286721229,105.84502218314192N,20.156077076315338E,[]
Thanh Liêm District-727.jpeg,0.2708244305104017,105.9160731593144N,20.40058907524236E,[]
Long Hồ District-2778.jpeg,0.2708216686733067,105.8756552811153N,10.17959217276965E,[]
Thanh Liêm District-3828.jpeg,0.2708079060539603,105.98222377550239N,20.45314027899585E,[]
Bac Giang City-1971.jpeg,0.2707962589338422,106.17070270300889N,21.28204721077117E,[]
Binh Minh Town-3858.jpeg,0.2706906711682677,105.8570051787719N,10.085450010004763E,[]
Tây Ninh City-3983.jpeg,0.2706788834184408,106.07839759698689N,11.381161709513586E,[]
Bến Tre City-3177.jpeg,0.2706222641281783,106.36938546842563N,10.266406941569157E,[]
Long Hồ District-5410.jpeg,0.2706182617694139,105.97424094119057N,10.222711109181553E,[]
Hiệp Hòa District-4236.jpeg,0.2706176657229662,105.95290292666226N,21.316036812794195E,[]
Thanh Liêm District-1254.jpeg,0.2705693738535046,105.94914846740839N,20.41271627610855E,[]
Long Hồ District-40.jpeg,0.270547267049551,106.01531829955528N,10.137820703120617E,[]
Long Hồ District-885.jpeg,0.2705225497484207,106.00573358260351N,10.155337771037951E,[]
Hung Yen City-1435.jpeg,0.2704515177756548,106.05184297415371N,20.643519608843928E,[]
Phu Ly City-1599.jpeg,0.2704464383423328,105.88834933609054N,20.535677342909782E,[]
Vĩnh Long-725.jpeg,0.2704305108636617,105.9528052472996N,10.243607537825643E,[]
Thanh Liêm District-6547.jpeg,0.2704109577462077,105.89018813558863N,20.49356428188315E,[]
Cao Lanh City-1836.jpeg,0.270407235249877,105.63861063416432N,10.439231405218955E,[]
Bến Tre City-308.jpeg,0.2704023101832717,106.37212399834277N,10.205770937239915E,[]
Tây Ninh City-5475.jpeg,0.2703920993953943,106.11963017890828N,11.405416111245337E,[]
Vĩnh Long-198.jpeg,0.2703857696615159,105.9706065602977N,10.231480336959795E,[]
Tây Ninh City-2675.jpeg,0.2703439556062221,106.08114643578168N,11.359602241307586E,[]
Long Hồ District-3483.jpeg,0.2703234255313873,105.94000980922003N,10.18767697334688E,[]
Thanh Liêm District-7599.jpeg,0.2703147372230887,105.97215737738684N,20.511081349800993E,[]
Cai Lậy Town-2748.jpeg,0.2702667703852057,106.1347613494716N,10.41271537398609E,[]
Hiệp Hòa District-9147.jpeg,0.2702406728640198,106.0078719989256N,21.39553735180619E,[]
Binh Minh Town-4320.jpeg,0.2701917681843042,105.84332067237811N,10.09892467763348E,[]
Long Hồ District-1405.jpeg,0.2701789624989033,105.98793339397882N,10.162075104852311E,[]
Mỹ Hào District-717.jpeg,0.2701786826364696,106.07621902513017N,20.90693667511483E,[]
Ninh Bình-1189.jpeg,0.2701687589287758,105.9557824405579N,20.24556987576853E,[]
Tây Ninh City-2672.jpeg,0.27016874961555,106.07702317758954N,11.359602241307586E,[]
Thanh Liêm District-95.jpeg,0.2701667575165629,105.9247015005563N,20.37229227322126E,[]
Tây Ninh City-672.jpeg,0.2701610885560512,106.13474879227947N,11.316483304895591E,[]
Go Cong Town-1978.jpeg,0.2700843848288059,106.65393223655084N,10.395389407218653E,[]
Trà Vinh City-1528.jpeg,0.2700541662052274,106.3495502960601N,9.952658774142225E,[]
Thái Bình-964.jpeg,0.2700196015648544,106.31769243060747N,20.43924784201703E,[]
Phu Ly City-4354.jpeg,0.2699690647423267,105.9200068853396N,20.601703214292407E,[]
Thanh Liêm District-1632.jpeg,0.2699121637269854,105.91319704556706N,20.42080107668601E,[]
Yên Mỹ District-1220.jpeg,0.269905992783606,106.00320299839402N,20.874749542154575E,[]
Tây Ninh City-3747.jpeg,0.2699021147564053,106.10038830734497N,11.377119309224963E,[]
Duy Tiên District-1700.jpeg,0.2698985734023154,105.92161760084535N,20.621393643799195E,[]
Trà Vinh City-813.jpeg,0.2698802631348371,106.32082124835837N,9.920319571833314E,[]
Châu Thành District-8822.jpeg,0.2698508473113179,106.23068775158336N,10.313600474820154E,[]
Binh Minh Town-2246.jpeg,0.2697605285793543,105.87205813580505N,10.045026007118615E,[]
Sa Đéc City-2147.jpeg,0.2697489047423005,105.73812313857589N,10.340829341877884E,[]
Hiệp Hòa District-1613.jpeg,0.2697467883117497,105.92686494506385N,21.27426534314384E,[]
Long Hồ District-3272.jpeg,0.2697454784065485,105.94822528089293N,10.184982039821136E,[]
Binh Minh Town-85.jpeg,0.2697376601863652,105.87205813580505N,9.992474803366619E,[]
Hoa Lư District-3588.jpeg,0.2697267830371856,105.92916415903117N,20.284229647142467E,[]
Go Cong Town-2183.jpeg,0.2697134613990783,106.64434213545564N,10.40077927427014E,[]
Vĩnh Long-1360.jpeg,0.2697124821133911,105.93774259783969N,10.254387271928618E,[]
Phu Ly City-3180.jpeg,0.2696918803267181,105.94015259849807N,20.562626678167998E,[]
Cao Lanh City-3072.jpeg,0.2696795780211687,105.60983563895327N,10.46348580695066E,[]
Hiệp Hòa District-6228.jpeg,0.2695375420153141,105.96736847199472N,21.342986148052496E,[]
Thanh Liêm District-3584.jpeg,0.2695338437333703,105.91319704556706N,20.450445345470033E,[]
Chau Doc City-2842.jpeg,0.269498307723552,105.13167552651802N,10.679615407874897E,[]
Tam Điệp-1909.jpeg,0.2694965228438377,105.91535744075173N,20.14799227573789E,[]
Binh Minh Town-1726.jpeg,0.2694921200163662,105.88711109283818N,10.03424627301564E,[]
Long Hồ District-3157.jpeg,0.2694837264716625,105.94137905449881N,10.183634573058265E,[]
Bac Giang City-2253.jpeg,0.2694751797243953,106.24878439646025N,21.286089611059918E,[]
Long Hồ District-4373.jpeg,0.2694416362792253,106.00847207316117N,10.201151640975601E,[]
Go Cong Town-1417.jpeg,0.2694171192124486,106.6347520343604N,10.380567272827056E,[]
Tây Ninh City-5417.jpeg,0.2693916074931621,106.13749763107424N,11.404068644482464E,[]
Go Cong Town-1153.jpeg,0.2693482488393783,106.69092262648952N,10.372482472249823E,[]
Tây Ninh City-6620.jpeg,0.2693103961646557,106.111383662524N,11.431017979739966E,[]
Cai Lậy Town-5367.jpeg,0.2692460808902979,106.17449381797637N,10.461224177449507E,[]
Thanh Liêm District-2238.jpeg,0.2692079516127705,105.9606529223976N,20.430233344026384E,[]
Cao Lanh City-3025.jpeg,0.2692065117880702,105.6262784933596N,10.462138340187787E,[]
Go Cong Town-2266.jpeg,0.2692061401903629,106.68270253983648N,10.402126741033015E,[]
Yên Mỹ District-4402.jpeg,0.2691650688648224,106.02772246170464N,20.938080480011465E,[]
Thanh Liêm District-2321.jpeg,0.26916319783777,105.954900694903N,20.431580810789296E,[]
Châu Thành District-2513.jpeg,0.2691557118669152,106.26218609043362N,10.271829005171114E,[]
Tây Ninh City-2736.jpeg,0.269136396702379,106.16498601902181N,11.359602241307586E,[]
Thanh Liêm District-4270.jpeg,0.2691065054386854,105.93189178492456N,20.459877612810402E,[]
Cai Lậy Town-4524.jpeg,0.2690988536924124,106.12380066850477N,10.446402043057908E,[]
Trà Vinh City-2510.jpeg,0.2690927721560001,106.33860589693562N,9.979608109399651E,[]
Tây Ninh City-2537.jpeg,0.2690746616572141,106.10863482372925N,11.356907307781837E,[]
Duy Tiên District-2236.jpeg,0.2690424555912614,106.01520491298577N,20.62813097761375E,[]
Long Hồ District-1827.jpeg,0.2690390832722187,105.96054848840235N,10.167464971903803E,[]
Mỹ Tho-2285.jpeg,0.2690224507823586,106.37521278059832N,10.369134473111249E,[]
Ninh Bình-1628.jpeg,0.2690166980028152,105.96152720866948N,20.256349609871805E,[]
Cao Lanh City-4286.jpeg,0.2690112786367535,105.63312968269553N,10.489087675445242E,[]
Long Hồ District-43.jpeg,0.2689551436342299,106.01942603539176N,10.137820703120617E,[]
Cai Lậy Town-2602.jpeg,0.2689503878355026,106.1224305833839N,10.410020440460348E,[]
Mỹ Tho-2353.jpeg,0.268939905334264,106.36151470550483N,10.37048193987412E,[]
Mỹ Hào District-2992.jpeg,0.2688471274450421,106.13248095997142N,20.950055611528036E,[]
Go Cong Town-2843.jpeg,0.2688293363898992,106.68818259760518N,10.415601408661741E,[]
Cai Lậy Town-6378.jpeg,0.2687968742102384,106.14435194531758N,10.48278364565547E,[]
Tây Ninh City-3900.jpeg,0.2687861397862434,106.08114643578168N,11.379814242750715E,[]
Yên Mỹ District-4352.jpeg,0.2687378828413784,106.02195317621977N,20.935385546485644E,[]
Châu Thành District-5240.jpeg,0.2687202617526054,106.19234194776563N,10.289346073088451E,[]
Long Hồ District-583.jpeg,0.2687129508703947,105.99751811093057N,10.151295370749338E,[]
Sa Đéc City-1447.jpeg,0.2687113098800182,105.71894826897338N,10.313880006620439E,[]
Long Hồ District-1077.jpeg,0.2686941251158714,105.98382565814235N,10.158032704563702E,[]
Go Cong Town-2979.jpeg,0.2686811042949557,106.6922926409317N,10.418296342187489E,[]
Thanh Liêm District-2593.jpeg,0.2686580559238791,105.96640514989222N,20.435623211078017E,[]
Long Hồ District-6443.jpeg,0.2686005081050098,105.99614886565175N,10.25100791120187E,[]
Phu Ly City-1824.jpeg,0.2685195710510015,105.96461525019052N,20.538372276435606E,[]
Hiệp Hòa District-3799.jpeg,0.2685011997818947,105.98906678999342N,21.30929947897962E,[]
Tây Ninh City-1054.jpeg,0.2684804042801261,106.13199995348471N,11.325915572235711E,[]
Go Cong Town-3274.jpeg,0.2684479467570781,106.6964026842582N,10.423686209238976E,[]
Mỹ Hào District-1476.jpeg,0.2684478643350303,106.08343209369957N,20.924453743032693E,[]
Duy Tiên District-825.jpeg,0.268343654461205,105.97345057372313N,20.599834175592626E,[]
Cai Lậy Town-3448.jpeg,0.2682962659746408,106.18134424358063N,10.426190041614822E,[]
Châu Thành District-4952.jpeg,0.2682765955105424,106.38954893882818N,10.286651139562707E,[]
Cai Lậy Town-6561.jpeg,0.2682680916041136,106.11695024290049N,10.489520979469832E,[]
Duy Tiên District-3238.jpeg,0.268264883197844,105.94033506327347N,20.642953112005777E,[]
Hiệp Hòa District-2770.jpeg,0.2682532649487257,105.99919267172614N,21.293129877824647E,[]
Cao Lanh City-3158.jpeg,0.268242152640596,105.64683206136746N,10.464833273713532E,[]
Go Cong Town-1948.jpeg,0.2681377865374088,106.68270253983648N,10.39404194045578E,[]
Tây Ninh City-4872.jpeg,0.2680676840245724,106.1251278564978N,11.39463637714234E,[]
Yên Mỹ District-2619.jpeg,0.2680327286943793,105.98589514193941N,20.897656477124087E,[]
Thái Bình-3236.jpeg,0.2680052332580089,106.3680269353582N,20.49584144605925E,[]
Duy Tiên District-1013.jpeg,0.2678785622119903,105.92881662485615N,20.606571509407175E,[]
Thanh Liêm District-4436.jpeg,0.2678099181503057,105.90169259057785N,20.46257254633622E,[]
Vĩnh Long-349.jpeg,0.2678012195974588,105.95143591553051N,10.23552273724841E,[]
Long Hồ District-415.jpeg,0.2677986291237175,106.00573358260351N,10.148600437223596E,[]
Long Hồ District-3556.jpeg,0.2677590418606996,105.89619396029765N,10.189024440109755E,[]
Trà Vinh City-1196.jpeg,0.2676749611273408,106.33176564748287N,9.937836639750643E,[]
Duy Tiên District-5162.jpeg,0.2676686961203813,105.94033506327347N,20.67124991402691E,[]
Trà Vinh City-1561.jpeg,0.2676658546552062,106.34134199671676N,9.954006240905096E,[]
