Unnamed: 0,image,pred,lon,lat,found_Anditi
5869,Go Cong Town-4546.jpeg,0.7029199302196503,106.65119220766648N,10.450635544496429E,[]
5870,Binh Minh Town-3951.jpeg,0.7028877139091492,105.8528998268538N,10.088144943530505E,[]
5871,Tam Điệp-2330.jpeg,0.7027878630906343,105.90674496022807N,20.15472960955243E,[]
5872,Thanh Liêm District-1047.jpeg,0.7027721963822842,105.9060067611988N,20.408673875819822E,[]
5873,Cai Lậy Town-17.jpeg,0.7026239149272442,106.12517075362561N,10.353426836419706E,[]
5874,Tây Ninh City-4004.jpeg,0.7024840600788593,106.10726040433188N,11.381161709513586E,[]
5875,Cao Lanh City-4558.jpeg,0.7024691700935364,105.62764873122678N,10.494477542496732E,[]
5876,Yên Mỹ District-736.jpeg,0.7024320247583091,106.02195317621977N,20.86531727481419E,[]
5877,Cai Lậy Town-2506.jpeg,0.7022952698171139,106.18408441382235N,10.407325506934605E,[]
5879,Sa Đéc City-31.jpeg,0.7021874636411667,105.72168753605945N,10.265371203157034E,[]
5880,Long Hồ District-5286.jpeg,0.7021067515015602,105.98245641286351N,10.220016175655811E,[]
5886,Hiệp Hòa District-7491.jpeg,0.701672188937664,106.00642544439235N,21.360503215970393E,[]
5888,Tây Ninh City-3575.jpeg,0.7016462460160255,106.0921417909607N,11.374424375699213E,[]
5889,Châu Thành District-5703.jpeg,0.7016081362962723,106.24438268151823N,10.292041006614197E,[]
5892,Hiệp Hòa District-1015.jpeg,0.7015119511634111,105.97894090826068N,21.262138142277607E,[]
5895,Yên Mỹ District-1562.jpeg,0.7013479615561664,106.03204942581829N,20.88013940920623E,[]
5896,Long Hồ District-2591.jpeg,0.7012963704764843,105.92768660171058N,10.176897239243907E,[]
5897,Châu Thành District-7518.jpeg,0.7012673411518335,106.22931825858986N,10.304168207480046E,[]
5901,Long Hồ District-4541.jpeg,0.7009028606116772,105.95370226200825N,10.205194041264217E,[]
5903,Duy Tiên District-539.jpeg,0.7008781507611275,105.97776998812962N,20.586359507963518E,['341.jpeg']
5904,Cai Lậy Town-6572.jpeg,0.7008456885814667,106.1320211792299N,10.489520979469832E,[]
5906,Hoa Lư District-3947.jpeg,0.7005633600056171,105.93347287228377N,20.290966980957013E,['413.jpeg']
5909,Tây Ninh City-2856.jpeg,0.7001585215330124,106.1127580819214N,11.362297174833339E,[]
5911,Sa Đéc City-1906.jpeg,0.7000222690403461,105.74497130629103N,10.3300496077749E,[]
5913,Tây Ninh City-485.jpeg,0.699934009462595,106.13612321167683N,11.311093437844091E,[]
5915,Thái Bình-2553.jpeg,0.6995959994383156,106.34070248992211N,20.47428197785268E,[]
5916,Ninh Bình-2303.jpeg,0.6995377592975274,105.95291005650212N,20.28060401160416E,[]
5917,Long Xuyen City-3184.jpeg,0.6994420178234577,105.37694417594385N,10.379873208364065E,[]
5918,Cai Lậy Town-2705.jpeg,0.699434757232666,106.16764339237213N,10.41136790722322E,[]
5920,Tây Ninh City-2128.jpeg,0.6994280219078064,106.1581139220349N,11.348822507204586E,[]
5925,Thanh Liêm District-4530.jpeg,0.6990876942873001,105.90313064745148N,20.463920013099127E,[]
5926,Long Hồ District-2016.jpeg,0.6990049555897713,105.91262490364353N,10.170159905429546E,[]
5927,Phu Ly City-536.jpeg,0.6987794637680054,105.98907790188295N,20.51681280822904E,[]
5928,Mỹ Hào District-3404.jpeg,0.6987659223377705,106.10218607197996N,20.9567929453426E,[]
5930,Hiệp Hòa District-3959.jpeg,0.6987522393465042,105.95145637212903N,21.311994412505456E,['151.jpeg']
5933,Bến Tre City-1677.jpeg,0.6985678896307945,106.37760105817705N,10.238110139548848E,"['719.jpeg', '708.jpeg', '694.jpeg']"
5936,Duy Tiên District-1579.jpeg,0.6984142400324345,106.01376510818362N,20.618698710273378E,[]
5937,Hiệp Hòa District-7892.jpeg,0.6983648501336575,106.00642544439235N,21.367240549784967E,[]
5939,Thanh Liêm District-6338.jpeg,0.6981493141502142,105.95202458115568N,20.48952188159442E,[]
5942,Tây Ninh City-2803.jpeg,0.6980409435927868,106.14849298625326N,11.360949708070462E,[]
5943,Phu Ly City-3063.jpeg,0.698040755931288,105.984760963349N,20.559931744642174E,[]
5945,Cai Lậy Town-5229.jpeg,0.6979806870222092,106.17997415845981N,10.458529243923762E,[]
5947,Mỹ Hào District-2470.jpeg,0.697729367762804,106.125267891402N,20.94197081095056E,[]
5949,Vĩnh Long-939.jpeg,0.697542741894722,105.92404928014885N,10.24764993811426E,[]
5950,Hung Yen City-1264.jpeg,0.6974882688373327,106.09648529835867N,20.638129741792287E,[]
5953,Thanh Liêm District-3575.jpeg,0.6974434182047844,105.90025453370419N,20.450445345470033E,[]
5960,Thanh Liêm District-26.jpeg,0.6970651890151203,105.92613955742995N,20.366902406169626E,[]
5963,Duy Tiên District-5816.jpeg,0.6968514025211334,106.00368647456851N,20.688766981944756E,[]
5964,Tây Ninh City-1174.jpeg,0.6967746503651142,106.13199995348471N,11.328610505761462E,[]
5966,Phu Ly City-4277.jpeg,0.6966638639569283,105.93007974191885N,20.594965880477854E,[]
5968,Go Cong Town-2040.jpeg,0.6966371275484562,106.6662623665304N,10.396736873981526E,[]
5969,Hiệp Hòa District-6006.jpeg,0.6966102160513401,105.95145637212903N,21.340291214526662E,[]
5973,Duy Tiên District-489.jpeg,0.6963297352194786,105.97633018332745N,20.583664574437694E,[]
5981,Châu Thành District-1287.jpeg,0.6956384181976318,106.24849116049872N,10.262396737831006E,[]
5986,Thanh Liêm District-901.jpeg,0.6952631659805775,105.93908206929281N,20.404631475531097E,[]
5989,Hiệp Hòa District-7208.jpeg,0.6950125843286514,105.98906678999342N,21.356460815681647E,[]
5991,Cai Lậy Town-1591.jpeg,0.6948395147919655,106.18682458406407N,10.391155905780133E,[]
5993,Cai Lậy Town-5842.jpeg,0.694799117743969,106.14709211555929N,10.470656444789617E,[]
5994,Long Hồ District-668.jpeg,0.6947908960282803,105.9810871675847N,10.15264283751221E,[]
5998,Duy Tiên District-878.jpeg,0.6942365802824497,105.93169623446049N,20.602529109118446E,[]
5999,Châu Thành District-9673.jpeg,0.6941814422607422,106.30190138724483N,10.320337808634513E,[]
6000,Go Cong Town-1014.jpeg,0.6940950155258179,106.63886207768692N,10.369787538724077E,[]
6001,Trà Vinh City-2407.jpeg,0.6939672976732254,106.35091834595066N,9.976913175873909E,[]
6002,Duy Tiên District-429.jpeg,0.6939434036612511,105.97776998812962N,20.579622174148962E,[]
6005,Duy Tiên District-1763.jpeg,0.6938237007707357,106.01808452259013N,20.621393643799195E,[]
6006,Hung Yen City-811.jpeg,0.6937709338963032,106.09216507343562N,20.628697474451904E,[]
6007,Trà Vinh City-1671.jpeg,0.6937532313168049,106.32082124835837N,9.958048641193713E,[]
6009,Cai Lậy Town-538.jpeg,0.6935983300209045,106.11283998753794N,10.373638837862787E,[]
6010,Cai Lậy Town-5484.jpeg,0.6935173720121384,106.14024168995502N,10.463919110975251E,[]
6011,Thái Bình-1712.jpeg,0.6934074629098177,106.33494997509344N,20.454069976409034E,[]
6013,Mỹ Tho-4015.jpeg,0.6930794231593609,106.377952395617N,10.402821142183061E,[]
6014,Sa Đéc City-1076.jpeg,0.6928131952881813,105.74497130629103N,10.300405338991713E,[]
6016,Mỹ Hào District-734.jpeg,0.6926536113023758,106.10074345826607N,20.90693667511483E,[]
6017,Hiệp Hòa District-7555.jpeg,0.6924754716455936,105.97170813559445N,21.361850682733312E,['128.jpeg']
6018,Long Hồ District-2276.jpeg,0.6924458337016404,105.95917924312353N,10.172854838955288E,[]
6020,Binh Minh Town-2396.jpeg,0.6924210116267204,105.88984799411695N,10.047720940644355E,[]
6021,Sa Đéc City-149.jpeg,0.6923673823475838,105.75455874109232N,10.270761070208524E,[]
6025,Go Cong Town-1649.jpeg,0.6922633871436119,106.68270253983648N,10.385957139878546E,[]
6027,Sa Đéc City-1322.jpeg,0.6921647265553474,105.76003727526444N,10.308490139568944E,[]
6030,Cai Lậy Town-3496.jpeg,0.6918993145227432,106.1525724560427N,10.427537508377691E,[]
6031,Sa Đéc City-2593.jpeg,0.6917312443256378,105.71483936834429N,10.359693876558092E,[]
6032,Duy Tiên District-5149.jpeg,0.6916099968366325,105.92161760084535N,20.67124991402691E,[]
6033,Hiệp Hòa District-9076.jpeg,0.6915842890739441,105.98038746279394N,21.39418988504327E,[]
6038,Cai Lậy Town-3574.jpeg,0.6913570910692215,106.16764339237213N,10.428884975140564E,[]
6039,Binh Minh Town-2811.jpeg,0.6913193948566914,105.84468912301752N,10.057153207984456E,[]
6041,Long Hồ District-851.jpeg,0.691199354827404,105.94000980922003N,10.155337771037951E,[]
6042,Sa Đéc City-1269.jpeg,0.6911167651414871,105.7394927721189N,10.307142672806073E,[]
6047,Mỹ Tho-2002.jpeg,0.6908294185996056,106.31220163516828N,10.365092072822634E,[]
6048,Phu Ly City-2171.jpeg,0.6907595191150904,105.8782764795113N,20.545109610250154E,[]
6049,Go Cong Town-179.jpeg,0.6906997300684452,106.6922926409317N,10.344185670229502E,[]
6052,Phu Ly City-2808.jpeg,0.6902379803359509,105.93583565996408N,20.55588934435344E,[]
6058,Long Hồ District-6023.jpeg,0.6898111514747143,106.0276415070647N,10.234838310047401E,[]
6061,Thái Bình-944.jpeg,0.6896214801818132,106.38528447984417N,20.437900375254113E,[]
6064,Tam Điệp-1961.jpeg,0.6891841003671288,105.87660127839526N,20.149339742500807E,[]
6066,Long Hồ District-3715.jpeg,0.6890464965254068,105.9810871675847N,10.190371906872624E,[]
6068,Hiệp Hòa District-6624.jpeg,0.6888733468949795,105.97604779919419N,21.348376015104158E,[]
6072,Thái Bình-1208.jpeg,0.6888300739228725,106.3766557076012N,20.443290242305753E,[]
6074,Hiệp Hòa District-3455.jpeg,0.6886921152472496,106.0266772078578N,21.303909611927963E,[]
6075,Mỹ Tho-3239.jpeg,0.6886262968182564,106.32316009524305N,10.386651541028591E,[]
6081,Thanh Liêm District-7009.jpeg,0.6884181946516037,105.98078571862875N,20.50030161569771E,[]
6083,Tây Ninh City-164.jpeg,0.6883046999573708,106.07564875819214N,11.30300863726684E,[]
6087,Phu Ly City-3240.jpeg,0.688024252653122,105.92720178289618N,20.56397414493091E,[]
6088,Sa Đéc City-2654.jpeg,0.687927570194006,105.71346973480124N,10.362388810083837E,[]
6091,Tây Ninh City-941.jpeg,0.6878816746175289,106.13062553408732N,11.323220638709966E,[]
6093,Long Xuyen City-5122.jpeg,0.6877627484500408,105.41529991981282N,10.425687078301731E,[]
6098,Cai Lậy Town-4356.jpeg,0.6875277459621429,106.10872973217536N,10.443707109532163E,[]
6102,Tây Ninh City-4113.jpeg,0.6874015517532825,106.14024646986898N,11.382509176276463E,[]
6107,Thanh Liêm District-893.jpeg,0.6870746612548828,105.9275776143036N,20.404631475531097E,[]
6109,Cao Lanh City-4803.jpeg,0.6869976092129946,105.59065230881261N,10.499867409548223E,[]
6113,Mỹ Hào District-191.jpeg,0.686750028282404,106.11661220911876N,20.889419607196963E,[]
6114,Long Hồ District-4851.jpeg,0.6867390694096684,105.92631735643175N,10.211931375078578E,[]
6118,Go Cong Town-2998.jpeg,0.6864451952278614,106.62516193326519N,10.419643808950358E,[]
6120,Yên Mỹ District-3660.jpeg,0.6863704118877649,105.97868353508333N,20.916521011804864E,[]
6121,Chau Doc City-3720.jpeg,0.686350152362138,105.15087311096424N,10.693090075503628E,[]
6123,Thanh Liêm District-3005.jpeg,0.6862407326698303,105.91175898869342N,20.442360544892573E,[]
6124,Tam Điệp-2889.jpeg,0.6862055417150259,105.86081173076859N,20.162814410129887E,[]
6127,Cai Lậy Town-6009.jpeg,0.686057984828949,106.10050922145024N,10.474698845078231E,[]
6131,Go Cong Town-3973.jpeg,0.6857703290879726,106.66352233764604N,10.435813410104826E,[]
6135,Duy Tiên District-333.jpeg,0.6855067275464535,105.99072823134907N,20.57423230709733E,[]
6138,Thanh Liêm District-1180.jpeg,0.6854705959558487,105.9275776143036N,20.411368809345642E,[]
6140,Cai Lậy Town-1336.jpeg,0.6853779535740614,106.17175364773465N,10.387113505491515E,[]
6144,Cai Lậy Town-1708.jpeg,0.6850865595042706,106.12517075362561N,10.393850839305879E,[]
6145,Tây Ninh City-268.jpeg,0.6849901881068945,106.0990138879476N,11.30570357079259E,['605.jpeg']
6147,Trà Vinh City-655.jpeg,0.6849230732768774,106.31808514857725N,9.914929704781827E,[]
6149,Sa Đéc City-15.jpeg,0.6847145110368729,105.72442680314552N,10.264023736394163E,[]
6150,Duy Tiên District-4462.jpeg,0.6847014203667641,105.90146033361509N,20.66047017992362E,[]
6152,Cai Lậy Town-6527.jpeg,0.684635553508997,106.12654083874648N,10.488173512706958E,[]
6153,Long Hồ District-4335.jpeg,0.6845805011689663,105.95644075256588N,10.201151640975601E,[]
6155,Châu Thành District-3467.jpeg,0.6845685206353664,106.16632158088929N,10.278566338985474E,[]
6156,Long Hồ District-53.jpeg,0.6845526024699211,106.00573358260351N,10.139168169883492E,[]
6161,Long Hồ District-579.jpeg,0.6841744631528854,105.99204112981529N,10.151295370749338E,[]
6162,Binh Minh Town-3909.jpeg,0.684094849973917,105.86111053069003N,10.086797476767636E,[]
6163,Châu Thành District-1798.jpeg,0.6840458689257503,106.27314203438154N,10.266439138119624E,[]
6164,Châu Thành District-6382.jpeg,0.6840221546590328,106.32244378214718N,10.296083406902813E,[]
6166,Tây Ninh City-6101.jpeg,0.6839490458369255,106.18010463239294N,11.417543312111215E,[]
6167,Cai Lậy Town-5436.jpeg,0.6838767006993294,106.17175364773465N,10.46257164421238E,[]
6169,Thanh Liêm District-0.jpeg,0.6838404047302902,105.91894927306168N,20.364207472643802E,[]
6170,Long Hồ District-5949.jpeg,0.6837694104760885,105.99477962037295N,10.233490843284528E,[]
6171,Thanh Liêm District-5782.jpeg,0.6834107954055071,105.92901567117725N,20.481437081016963E,[]
6173,Go Cong Town-1086.jpeg,0.6832734690979123,106.66763238097258N,10.371135005486948E,[]
6175,Go Cong Town-2167.jpeg,0.6831350401043892,106.6964026842582N,10.399431807507273E,[]
6185,Go Cong Town-2045.jpeg,0.682745885103941,106.67311243874127N,10.396736873981526E,[]
6186,Phu Ly City-590.jpeg,0.6827365756034851,105.95310341409997N,20.518160274991946E,[]
6187,Cao Lanh City-4491.jpeg,0.682631827890873,105.63038920696117N,10.493130075733859E,[]
6189,Ninh Bình-1175.jpeg,0.6825325381942093,106.02041108181324N,20.244222409005623E,[]
6190,Mỹ Tho-3607.jpeg,0.6824892275035381,106.40260893078528N,10.392041408080079E,[]
6194,Trà Vinh City-1305.jpeg,0.6821712031960487,106.34544614638844N,9.943226506802128E,['727.jpeg']
6199,Tây Ninh City-6566.jpeg,0.6819855310022831,106.17460695480347N,11.428323046214217E,[]
6202,Duy Tiên District-1482.jpeg,0.6815480217337608,105.98064959773394N,20.61735124351047E,[]
6204,Hung Yen City-2632.jpeg,0.6814645510166883,106.07488417374337N,20.68124867820544E,[]
6205,Cai Lậy Town-5610.jpeg,0.6814642958343029,106.11832032802134N,10.466614044500997E,[]
6206,Châu Thành District-5268.jpeg,0.6813966780900955,106.23068775158336N,10.289346073088451E,[]
6209,Tây Ninh City-494.jpeg,0.6812283312901855,106.082520855179N,11.312440904606968E,[]
6211,Phu Ly City-4026.jpeg,0.6811424270272255,105.94734749605469N,20.582838679611655E,[]
6212,Bến Tre City-1894.jpeg,0.6810480915009975,106.35158502396425N,10.242152539837459E,[]
6214,Long Xuyen City-4658.jpeg,0.6809057798236609,105.4536556636818N,10.412212410673003E,[]
6218,Duy Tiên District-3767.jpeg,0.6807452104985714,105.99504764575553N,20.649690445820323E,[]
6221,Ninh Bình-909.jpeg,0.6806267146021128,105.97876151300423N,20.238832541953983E,[]
6223,Long Hồ District-5222.jpeg,0.6805764026939869,105.98519490342119N,10.218668708892936E,['558.jpeg']
6225,Cai Lậy Town-4914.jpeg,0.6804879270493984,106.14435194531758N,10.45313937687227E,[]
6227,Tây Ninh City-1812.jpeg,0.680293757468462,106.08526969397381N,11.343432640153088E,[]
6230,Thái Bình-3133.jpeg,0.6801431328058243,106.35796003440808N,20.491799045770513E,[]
6231,Phu Ly City-2484.jpeg,0.6801336482167244,105.89410525413581N,20.550499477301795E,[]
6233,Duy Tiên District-1557.jpeg,0.6801097989082336,105.97345057372313N,20.618698710273378E,[]
6234,Long Hồ District-1286.jpeg,0.6800549477338791,105.97424094119057N,10.16072763808944E,[]
6237,Cai Lậy Town-3681.jpeg,0.6798970550298691,106.12928100898819N,10.43157990866631E,[]
6242,Tây Ninh City-6301.jpeg,0.6794536113739014,106.12237901770304N,11.422933179162715E,[]
6250,Phu Ly City-1240.jpeg,0.6788953244686127,105.98044402481504N,20.528940009095233E,[]
6253,Thanh Liêm District-7888.jpeg,0.6787496022880077,105.97790960488143N,20.52051361714136E,[]
6256,Duy Tiên District-1291.jpeg,0.6785007677972317,105.97776998812962N,20.61330884322173E,[]
6261,Hiệp Hòa District-2747.jpeg,0.6781854592263699,105.96592191746147N,21.293129877824647E,[]
6265,Duy Tiên District-5289.jpeg,0.6778751369565725,105.927376820054N,20.67394484755273E,[]
6270,Hung Yen City-224.jpeg,0.6774496659636497,106.0835246235895N,20.6152228068228E,[]
6271,Cai Lậy Town-3383.jpeg,0.6773446053266525,106.19093483942662N,10.424842574851947E,[]
6272,Hiệp Hòa District-3251.jpeg,0.6773130521178246,105.98906678999342N,21.301214678402133E,[]
6273,Yên Mỹ District-4169.jpeg,0.6772922640666366,106.0608958532426N,20.927300745908166E,[]
6275,Cai Lậy Town-4091.jpeg,0.6771950200200081,106.18134424358063N,10.43831724248067E,[]
6276,Go Cong Town-2239.jpeg,0.6771468557417393,106.6457121498978N,10.402126741033015E,[]
6277,Yên Mỹ District-480.jpeg,0.6770710926502943,106.03204942581829N,20.858579940999633E,[]
6280,Binh Minh Town-1165.jpeg,0.6768670529127121,105.86521588260818N,10.022119072149795E,[]
6283,Tây Ninh City-3349.jpeg,0.6767814010381699,106.12375343710043N,11.370381975410586E,[]
6284,Yên Mỹ District-3017.jpeg,0.6767732910811901,105.99022210605307N,20.90439381093865E,[]
6287,Tây Ninh City-2365.jpeg,0.6767240650951862,106.08939295216592N,11.354212374256086E,[]
6288,Duy Tiên District-1391.jpeg,0.6766907200217247,105.95185350169072N,20.616003776747554E,[]
6290,Châu Thành District-2009.jpeg,0.6766369491815567,106.32244378214718N,10.267786604882494E,[]
6291,Long Hồ District-4627.jpeg,0.6765214949846268,105.97834867702704N,10.206541508027088E,[]
6292,Binh Minh Town-1619.jpeg,0.6764291012659669,105.82689926470562N,10.032898806252769E,[]
6294,Cai Lậy Town-5953.jpeg,0.676235131919384,106.1142100726588N,10.473351378315359E,[]
6297,Thanh Liêm District-3809.jpeg,0.6761920899152756,105.954900694903N,20.45314027899585E,[]
6300,Chau Doc City-2942.jpeg,0.6760476566851139,105.14538808683676N,10.680962874637771E,['475.jpeg']
6302,Hung Yen City-2818.jpeg,0.6759315580129623,106.0864047735382N,20.686638545257086E,[]
6304,Trà Vinh City-503.jpeg,0.6757145002484322,106.3303975975923N,9.909539837730343E,[]
6307,Bac Giang City-2502.jpeg,0.6756650321185589,106.20106780601776N,21.291479478111572E,[]
6308,Chau Doc City-562.jpeg,0.6756646130234003,105.10562166191242N,10.636496471462953E,[]
6309,Hiệp Hòa District-6165.jpeg,0.6756583750247955,106.02812376239105N,21.34163868128958E,[]
6311,Phu Ly City-2313.jpeg,0.6754471436142921,105.97181014774712N,20.546457077013063E,[]
6312,Sa Đéc City-2990.jpeg,0.6754416413605213,105.71620900188731N,10.37990587800118E,[]
6316,Binh Minh Town-1962.jpeg,0.6752870827913284,105.8528998268538N,10.039636140067126E,[]
6318,Go Cong Town-1006.jpeg,0.6752266138792038,106.69777269870038N,10.368440071961205E,[]
6320,Long Hồ District-6042.jpeg,0.675184179097414,105.94411754505647N,10.236185776810276E,[]
6324,Cai Lậy Town-5976.jpeg,0.6747174337506294,106.14572203043844N,10.473351378315359E,[]
6326,Tây Ninh City-6066.jpeg,0.6746806204319,106.13199995348471N,11.417543312111215E,[]
6327,Long Xuyen City-3967.jpeg,0.6746281944215298,105.40708083184089N,10.396042809518535E,[]
6329,Trà Vinh City-1841.jpeg,0.6746110059320927,106.30577269956223N,9.963438508245199E,[]
6330,Bac Giang City-2512.jpeg,0.6745998188853264,106.21552737887913N,21.291479478111572E,[]
6331,Cao Lanh City-5003.jpeg,0.674555093050003,105.60983563895327N,10.503909809836841E,[]
6332,Hiệp Hòa District-7019.jpeg,0.6744391098618507,105.99051334452666N,21.353765882155816E,[]
6334,Thanh Liêm District-2215.jpeg,0.674286525696516,105.9275776143036N,20.430233344026384E,[]
6340,Tây Ninh City-4696.jpeg,0.6737742573022842,106.1127580819214N,11.39194144361659E,[]
6341,Go Cong Town-4937.jpeg,0.6737591940909624,106.64708216433996N,10.474889946228133E,[]
6345,Châu Thành District-3431.jpeg,0.6735738429706544,106.41830829169147N,10.277218872222601E,[]
6346,Cao Lanh City-4226.jpeg,0.6735351532697678,105.6427213477659N,10.487740208682368E,[]
6349,Hiệp Hòa District-819.jpeg,0.673448383808136,105.98038746279394N,21.25674827522595E,[]
6350,Cao Lanh City-4826.jpeg,0.6733894273638725,105.62216777975802N,10.499867409548223E,[]
6351,Thanh Liêm District-3605.jpeg,0.6733065731823444,105.94339623991378N,20.450445345470033E,[]
6357,Tây Ninh City-1964.jpeg,0.6727251671254635,106.11550692071616N,11.346127573678837E,[]
6358,Mỹ Tho-1456.jpeg,0.6726677524857223,106.33000913278981N,10.355659805482526E,[]
6366,Châu Thành District-4048.jpeg,0.6717211324721575,106.3607895859649N,10.281261272511216E,[]
6368,Yên Mỹ District-3942.jpeg,0.6716770566999912,106.01906853347737N,20.921910878856515E,[]
6370,Yên Mỹ District-3980.jpeg,0.6714450833387673,105.98301049919701N,20.92325834561943E,[]
6376,Yên Mỹ District-3258.jpeg,0.6711182296276093,106.01329924799252N,20.90843621122739E,[]
6378,Hung Yen City-531.jpeg,0.6711011398583651,106.05904334902549N,20.623307607400267E,[]
6386,Duy Tiên District-491.jpeg,0.6709436178207397,105.97920979293177N,20.583664574437694E,[]
6393,Vĩnh Long-957.jpeg,0.6705230623483658,105.94869725199236N,10.24764993811426E,[]
6394,Tây Ninh City-576.jpeg,0.670504642650485,106.13199995348471N,11.313788371369842E,[]
6403,Long Hồ District-6289.jpeg,0.6699319109320641,105.99888735620941N,10.242923110624638E,[]
6406,Mỹ Hào District-195.jpeg,0.6697222869843245,106.08343209369957N,20.89076707395989E,[]
6412,Binh Minh Town-262.jpeg,0.6692191176116467,105.87068968516567N,9.999212137180981E,[]
6413,Cai Lậy Town-2666.jpeg,0.6690665930509567,106.1142100726588N,10.41136790722322E,[]
6415,Tây Ninh City-3665.jpeg,0.6688024178147316,106.10176272674236N,11.375771842462086E,[]
6423,Mỹ Tho-1968.jpeg,0.6683862283825874,106.37384297308895N,10.36374460605976E,[]
6424,Mỹ Tho-728.jpeg,0.6683593615889549,106.40123912327594N,10.342185137853802E,[]
6429,Tây Ninh City-1832.jpeg,0.668153814971447,106.1127580819214N,11.343432640153088E,['988.jpeg']
6431,Hiệp Hòa District-5147.jpeg,0.6680411100387573,105.9225252814641N,21.329511480423346E,[]
6432,Trà Vinh City-130.jpeg,0.6680162660777569,106.34818224616954N,9.894717703338756E,[]
6437,Long Hồ District-4097.jpeg,0.6677992511540651,105.92494811115294N,10.197109240686984E,[]
6438,Mỹ Tho-4039.jpeg,0.667662113904953,106.38617124067312N,10.404168608945934E,[]
6439,Cao Lanh City-4950.jpeg,0.6676170974969864,105.629018969094N,10.50256234307397E,[]
6440,Hiệp Hòa District-7805.jpeg,0.6675669080577791,105.98906678999342N,21.365893083022055E,[]
6441,Tây Ninh City-161.jpeg,0.6675639878958464,106.1251278564978N,11.301661170503968E,[]
6442,Phu Ly City-2423.jpeg,0.6674530208110809,105.91281198778299N,20.54915201053889E,[]
6446,Long Hồ District-4844.jpeg,0.667197871953249,106.0043643373247N,10.210583908315703E,[]
6451,Hoa Lư District-393.jpeg,0.6668348398525268,105.95645267629762N,20.19664430755339E,[]
6453,Thanh Liêm District-6437.jpeg,0.6667792648077011,105.97503349113417N,20.49086934835734E,[]
6454,Bac Giang City-1400.jpeg,0.6665998715907335,106.1837163185841N,21.271267476667855E,[]
6456,Hiệp Hòa District-9474.jpeg,0.6665788143873215,105.96592191746147N,21.404969619146602E,[]
6457,Go Cong Town-3856.jpeg,0.6665725000202656,106.61146178884346N,10.434465943341957E,[]
6458,Vĩnh Long-948.jpeg,0.6665627919137478,105.9363732660706N,10.24764993811426E,[]
6459,Long Xuyen City-1705.jpeg,0.6664908798411489,105.44406672771456N,10.347534006055131E,[]
6461,Go Cong Town-2215.jpeg,0.666326992213726,106.68818259760518N,10.40077927427014E,[]
6462,Go Cong Town-4164.jpeg,0.6662972569465637,106.62379191882302N,10.43985581039345E,[]
6463,Sa Đéc City-1750.jpeg,0.6662287078797817,105.72168753605945N,10.324659740723416E,[]
6464,Hiệp Hòa District-2224.jpeg,0.6661676727235317,105.98617368092694N,21.28369761048424E,[]
6465,Long Xuyen City-418.jpeg,0.6661647967994213,105.47283353561627N,10.317889737271937E,[]
6470,Thái Bình-2023.jpeg,0.6658402364701033,106.35076939087223N,20.460807310223583E,[]
6472,Sa Đéc City-2572.jpeg,0.6658136947080493,105.7312749708607N,10.358346409795221E,[]
6476,Cai Lậy Town-4365.jpeg,0.6656706668436527,106.12106049826308N,10.443707109532163E,[]
6480,Go Cong Town-197.jpeg,0.6655427441000938,106.67174242429908N,10.345533136992373E,[]
6484,Tây Ninh City-6768.jpeg,0.6654124185442924,106.16086276082966N,11.43910278031722E,[]
6485,Long Hồ District-6475.jpeg,0.665298193693161,106.00984131843998N,10.25235537796474E,['555.jpeg']
6486,Thanh Liêm District-3013.jpeg,0.6652605775743723,105.92326344368263N,20.442360544892573E,[]
6490,Duy Tiên District-2176.jpeg,0.6647968254983425,105.92881662485615N,20.62813097761375E,[]
6492,Duy Tiên District-185.jpeg,0.6645778380334377,105.96769135451449N,20.568842440045678E,[]
6494,Sa Đéc City-2269.jpeg,0.6644380688667297,105.73675350503285N,10.34621920892937E,['521.jpeg']
6495,Cai Lậy Town-1289.jpeg,0.6644241735339165,106.10735964705452N,10.387113505491515E,[]
6500,Long Hồ District-2755.jpeg,0.663887232542038,105.99751811093057N,10.178244706006778E,[]
6503,Long Hồ District-1291.jpeg,0.6637587174773216,105.9810871675847N,10.16072763808944E,[]
6504,Duy Tiên District-2684.jpeg,0.6637422740459442,105.97633018332745N,20.63486831142831E,[]
6507,Cao Lanh City-894.jpeg,0.6635105134919286,105.62079754189082N,10.424409270827352E,[]
6508,Trà Vinh City-921.jpeg,0.6634994670748711,106.30850879934333N,9.924361972121927E,[]
6509,Phu Ly City-1070.jpeg,0.6634911000728607,105.97612708628108N,20.526245075569413E,[]
6510,Duy Tiên District-1217.jpeg,0.6634898334741592,105.9417748680756N,20.61196137645883E,[]
6511,Long Hồ District-3840.jpeg,0.6634427960962057,105.89893245085528N,10.193066840398368E,[]
6514,Tam Điệp-2223.jpeg,0.6631515957415104,105.88377834549836N,20.15338214278953E,[]
6515,Hiệp Hòa District-3187.jpeg,0.6631255820393562,106.0208909897248N,21.299867211639217E,[]
6520,Tây Ninh City-2801.jpeg,0.6627642102539539,106.14574414745852N,11.360949708070462E,[]
6523,Long Xuyen City-1356.jpeg,0.6622907035052776,105.45913505566305N,10.339449205477894E,[]
6524,Duy Tiên District-2795.jpeg,0.6622810959815979,106.00224666976634N,20.63621577819122E,[]
6525,Go Cong Town-2217.jpeg,0.6621560901403427,106.69092262648952N,10.40077927427014E,[]
