image,pred,lat,lon,found_Anditi
Yên Mỹ District-3999.jpeg,0.0582843772135674,20.92325834561943N,106.01762621210614E,[]
Duy Tiên District-51.jpeg,0.058284344151616,20.563452572994034N,105.96337194010802E,[]
Bến Tre City-1063.jpeg,0.0582835054956376,10.225982938682996N,106.36253914363279E,[]
Long Hồ District-703.jpeg,0.0582831227220594,10.153990304275084N,105.8715475452788E,[]
Binh Minh Town-2611.jpeg,0.0582820093259215,10.053110807695843N,105.80910940639374E,[]
Mỹ Hào District-1011.jpeg,0.05828029057011,20.91367400892939N,106.12094005026037E,[]
Thanh Liêm District-1664.jpeg,0.0582802244462072,20.42080107668601N,105.95921486552396E,[]
Binh Minh Town-383.jpeg,0.05827910406515,10.003254537469592N,105.84879447493567E,[]
Long Xuyen City-5347.jpeg,0.0582789364270865,10.432424412116097N,105.43858733573327E,[]
Long Xuyen City-766.jpeg,0.0582758937962353,10.327322004612043N,105.41940946379876E,[]
Cao Lanh City-5101.jpeg,0.0582749946042895,10.506604743362585N,105.60298444961734E,[]
Phu Ly City-2744.jpeg,0.0582736483775079,20.55454187759053N,105.94734749605469E,[]
Mỹ Tho-1944.jpeg,0.0582721857354044,10.36374460605976N,106.34096759286457E,[]
Hiệp Hòa District-9598.jpeg,0.0582719773519784,21.40901201943534N,105.97315469012771E,"['137.jpeg', '136.jpeg']"
Thanh Liêm District-6682.jpeg,0.0582686853595078,20.494911748646064N,105.97934766175511E,[]
Hoa Lư District-2506.jpeg,0.0582614662125706,20.25054297806974N,105.93921782328722E,[]
Go Cong Town-1161.jpeg,0.0582576338201761,10.372482472249823N,106.70188274202691E,[]
Ninh Bình-2238.jpeg,0.0582574689760804,20.27790907807834N,105.94429290433473E,[]
Hiệp Hòa District-3395.jpeg,0.0582572792191058,21.303909611927963N,105.93988393586307E,[]
Sa Đéc City-1485.jpeg,0.0582565981894731,10.315227473383308N,105.71757863543034E,[]
Long Xuyen City-3439.jpeg,0.0582549711689353,10.383915608652682N,105.44406672771456E,"['927.jpeg', '935.jpeg']"
Châu Thành District-8960.jpeg,0.058251601178199,10.313600474820154N,106.41967778468498E,[]
Binh Minh Town-3723.jpeg,0.0582512100227177,10.082755076479017N,105.80363560383624E,[]
Go Cong Town-4379.jpeg,0.0582507038488984,10.445245677444937N,106.62105188993868E,[]
Long Xuyen City-2547.jpeg,0.0582476849667727,10.36639854073534N,105.41940946379876E,[]
Sa Đéc City-1879.jpeg,0.0582470800727605,10.328702141012029N,105.75181947400624E,[]
Tam Điệp-4593.jpeg,0.0582448104396462,20.187068811862233N,105.87085962471284E,[]
Hung Yen City-2078.jpeg,0.0582442008890211,20.662384143524683N,106.08784484851255E,[]
Hung Yen City-615.jpeg,0.0582440989091992,20.624655074163172N,106.08928492348691E,[]
Bac Giang City-943.jpeg,0.058241615537554,21.26048774256453N,106.1678107884366E,[]
Tam Điệp-1771.jpeg,0.0582386227324605,20.145297342212086N,105.93975946890208E,[]
Long Hồ District-847.jpeg,0.0582372525241225,10.155337771037951N,105.9345328281047E,[]
Long Xuyen City-1319.jpeg,0.0582371903583407,10.339449205477894N,105.4084506798362E,[]
Hiệp Hòa District-9671.jpeg,0.05823715031147,21.413054419724094N,105.95724259026198E,[]
Tam Điệp-548.jpeg,0.0582365584559738,20.122390407242634N,105.96129067021118E,[]
Thanh Liêm District-3998.jpeg,0.0582360639236867,20.455835212521666N,105.94771041053473E,[]
Tam Điệp-1615.jpeg,0.0582351586781442,20.142602408686262N,105.93401781521962E,[]
Châu Thành District-7944.jpeg,0.0582327428273856,10.306863141005792N,106.28409797832946E,[]
Long Hồ District-1323.jpeg,0.0582282892428338,10.162075104852311N,105.87291679055765E,[]
Duy Tiên District-1376.jpeg,0.0582279795780777,20.616003776747554N,105.93025642965834E,[]
Tam Điệp-1029.jpeg,0.0582267381250858,20.131822674582992N,105.925405334696E,[]
Long Xuyen City-25.jpeg,0.0582266184501349,10.305762536406087N,105.43173809575667E,[]
Tam Điệp-4726.jpeg,0.0582257597707212,20.191111212150968N,105.87229503813344E,[]
Long Xuyen City-1888.jpeg,0.0582244615070521,10.351576406343744N,105.45091596769116E,[]
Yên Mỹ District-2464.jpeg,0.0582241634838283,20.894961543598264N,105.99599139153793E,[]
Go Cong Town-3136.jpeg,0.0582234403118491,10.422338742476105N,106.61694184661216E,[]
Châu Thành District-9689.jpeg,0.0582173289731144,10.320337808634513N,106.32381327514065E,[]
Hiệp Hòa District-8211.jpeg,0.058214800665155,21.373977883599547N,105.95434948119552E,[]
Hiệp Hòa District-4622.jpeg,0.0582133177667856,21.321426679845857N,105.98762023546017E,[]
Thanh Liêm District-5495.jpeg,0.0582122290506958,20.47739468072824N,105.92901567117725E,[]
Chau Doc City-21.jpeg,0.0582103417254984,10.613589536494114N,105.0740827731793E,[]
Long Xuyen City-1461.jpeg,0.058209650684148,10.342144139003638N,105.43584763974262E,[]
Binh Minh Town-743.jpeg,0.0582091510295867,10.012686804809697N,105.85153137621441E,[]
Bến Tre City-2720.jpeg,0.0582089871168136,10.255627207466182N,106.40361709238987E,[]
Cai Lậy Town-4134.jpeg,0.0582087892107665,10.439664709243544N,106.13065109410903E,[]
Châu Thành District-4582.jpeg,0.058207485359162,10.28530367279983N,106.18412498980469E,[]
Tam Điệp-238.jpeg,0.0582049256190657,20.115653073428092N,105.95841984336998E,[]
Hiệp Hòa District-1345.jpeg,0.0582045069895684,21.268875476092177N,105.98906678999342E,[]
Châu Thành District-3647.jpeg,0.0581989870406687,10.278566338985474N,106.41556930570448E,[]
Chau Doc City-4594.jpeg,0.0581983202137053,10.711954610183856N,105.12070547826302E,[]
Châu Thành District-2603.jpeg,0.0581982438452541,10.271829005171114N,106.41283031971751E,[]
Cao Lanh City-5208.jpeg,0.0581978452391922,10.511994610414082N,105.57832016800789E,[]
Long Hồ District-6632.jpeg,0.058189324568957,10.260440178541973N,105.99614886565175E,[]
Hiệp Hòa District-8983.jpeg,0.0581886977888643,21.391494951517444N,105.99485300812638E,[]
Yên Mỹ District-1643.jpeg,0.0581876505166292,20.881486875969138N,106.02772246170464E,[]
Ninh Bình-2121.jpeg,0.0581871052272617,20.272519211026708N,105.97588912894847E,[]
Go Cong Town-3189.jpeg,0.0581861077807843,10.422338742476105N,106.68955261204736E,[]
Mỹ Tho-489.jpeg,0.0581855848431587,10.338142737565185N,106.34918643792071E,[]
Hiệp Hòa District-646.jpeg,0.0581840150989592,21.25135840817429N,105.96158225386175E,[]
Ninh Bình-1286.jpeg,0.0581829505972564,20.246917342531432N,106.01035773761795E,[]
Chau Doc City-1181.jpeg,0.0581816267222166,10.652666072617436N,105.04117262841436E,[]
Long Xuyen City-3088.jpeg,0.0581773980520665,10.377178274838322N,105.43310794375199E,['938.jpeg']
Châu Thành District-3173.jpeg,0.0581772425211966,10.275871405459727N,106.35805059997791E,[]
Cao Lanh City-1484.jpeg,0.0581772094592452,10.433841538167465N,105.61531659042207E,[]
Duy Tiên District-2872.jpeg,0.0581764243543148,20.63756324495413N,105.98064959773394E,[]
Châu Thành District-9608.jpeg,0.0581763247027993,10.318990341871643N,106.41419981271099E,[]
Thanh Liêm District-2136.jpeg,0.0581741221249103,20.42888587726348N,105.93764401241917E,[]
Sa Đéc City-487.jpeg,0.0581727162934839,10.280193337548628N,105.78058177840997E,[]
Long Xuyen City-48.jpeg,0.0581724867224693,10.30711000316896N,105.43036824776134E,[]
Duy Tiên District-3746.jpeg,0.0581720168702304,20.649690445820323N,105.96481174491018E,[]
Thanh Liêm District-7211.jpeg,0.0581711446866393,20.504344015986433N,105.92038732993534E,[]
Long Hồ District-1989.jpeg,0.0581695158034563,10.170159905429546N,105.8756552811153E,[]
Go Cong Town-1420.jpeg,0.058168398682028,10.380567272827056N,106.63886207768692E,[]
Châu Thành District-6868.jpeg,0.0581674785353243,10.29877834042856N,106.43063372863288E,[]
Tây Ninh City-5789.jpeg,0.0581666994839906,11.41080597829684N,106.16910927721393E,[]
Chau Doc City-2922.jpeg,0.0581648885272443,10.680962874637771N,105.11796296619927E,[]
Thái Bình-2647.jpeg,0.0581643655896186,20.476976911378504N,106.33351184638626E,[]
Chau Doc City-1886.jpeg,0.0581640191376209,10.66479327348329N,105.10287914984868E,[]
Duy Tiên District-1993.jpeg,0.0581628126092255,20.625436044087937N,105.94033506327347E,[]
Bac Giang City-985.jpeg,0.0581615050323307,21.26048774256453N,106.22854099445433E,[]
Trà Vinh City-469.jpeg,0.058160874992609,9.90819237096747N,106.33997394682622E,[]
Hung Yen City-2833.jpeg,0.0581607148051261,20.68798601202N,106.04320252430756E,[]
Tam Điệp-4421.jpeg,0.0581580600701272,20.183026411573508N,105.89095541260134E,[]
Binh Minh Town-2843.jpeg,0.0581574719399213,10.058500674747329N,105.81732011023E,[]
Thanh Liêm District-4953.jpeg,0.0581563473679125,20.46930988015077N,105.97215737738684E,[]
Hiệp Hòa District-9731.jpeg,0.0581535384990274,21.41574935324992N,105.96881502652796E,[]
Tây Ninh City-488.jpeg,0.0581485028378665,11.311093437844091N,106.14024646986898E,[]
Ninh Bình-858.jpeg,0.0581479952670633,20.23748507519107N,105.98307008908792E,[]
Hiệp Hòa District-1878.jpeg,0.0581449861638248,21.278307743432585N,105.95868914479524E,[]
Tây Ninh City-3449.jpeg,0.0581426261924207,11.37172944217346N,106.14711856685587E,[]
Trà Vinh City-3129.jpeg,0.0581414182670414,9.998472644079856N,106.33176564748287E,[]
Duy Tiên District-2139.jpeg,0.0581386424601078,20.626783510850842N,106.01376510818362E,[]
Tây Ninh City-105.jpeg,0.0581357586197555,11.30031370374109N,106.0990138879476E,[]
Phu Ly City-1473.jpeg,0.0581347653642296,20.53298240938396N,105.95022545507734E,[]
Mỹ Tho-1083.jpeg,0.0581345148384571,10.348922471668164N,106.36836374305156E,['827.jpeg']
Yên Mỹ District-163.jpeg,0.0581342126242816,20.847800206896334N,106.03926103267437E,[]
Yên Mỹ District-2414.jpeg,0.0581335891038179,20.893614076835348N,106.04070335404559E,[]
Mỹ Tho-281.jpeg,0.0581315113231539,10.332752870513698N,106.31220163516828E,[]
Châu Thành District-6144.jpeg,0.0581311844289302,10.294735940139942N,106.27862000635551E,[]
Ninh Bình-726.jpeg,0.0581304244697093,20.233442674902353N,106.00892154559006E,[]
Hiệp Hòa District-1991.jpeg,0.0581285911612212,21.2796552101955N,106.00353233532584E,[]
Long Xuyen City-923.jpeg,0.0581277515739202,10.330016938137788N,105.46324459964906E,[]
Châu Thành District-5997.jpeg,0.0581255760043859,10.293388473377066N,106.3607895859649E,[]
Hiệp Hòa District-8185.jpeg,0.0581245878711342,21.373977883599547N,105.91239939973141E,[]
Trà Vinh City-3358.jpeg,0.0581243531778454,10.00790491141996N,106.31398099890559E,[]
Mỹ Tho-77.jpeg,0.0581233766861259,10.326015536699332N,106.29165452252805E,[]
Phu Ly City-875.jpeg,0.0581173235550522,20.52355014204359N,105.92576280338488E,[]
Hung Yen City-951.jpeg,0.058116870932281,20.631392407977735N,106.10368567323044E,[]
Yên Mỹ District-415.jpeg,0.0581143903546035,20.85588500747381N,106.06810746009869E,[]
Châu Thành District-7071.jpeg,0.0581142627634108,10.30012580719143N,106.4320032216264E,[]
Thanh Liêm District-2942.jpeg,0.0581117956899106,20.441013078129664N,105.954900694903E,[]
Mỹ Hào District-1398.jpeg,0.0581116606481373,20.921758809506876N,106.15556277939342E,[]
Yên Mỹ District-4162.jpeg,0.0581047902815043,20.927300745908166N,106.05079960364408E,[]
Yên Mỹ District-3383.jpeg,0.0581004489213228,20.911131144753217N,105.98156817782578E,[]
Duy Tiên District-5482.jpeg,0.0581002761609852,20.677987247841468N,105.93025642965834E,[]
Hiệp Hòa District-4468.jpeg,0.05809872969985,21.318731746320022N,106.02523065332454E,[]
Duy Tiên District-4987.jpeg,0.0580981173552572,20.66855498050109N,105.89570111440646E,[]
Thanh Liêm District-3044.jpeg,0.0580943115055561,20.442360544892573N,105.96784320676586E,[]
Hiệp Hòa District-3794.jpeg,0.0580934630706906,21.30929947897962N,105.98183401732719E,[]
Sa Đéc City-771.jpeg,0.0580933550372719,10.289625604888732N,105.77921214486693E,[]
Binh Minh Town-4435.jpeg,0.0580914891324937,10.10431454468497N,105.80637250511501E,[]
Hiệp Hòa District-1905.jpeg,0.0580909219570457,21.278307743432585N,105.99774611719289E,[]
Chau Doc City-24.jpeg,0.058084447402507,10.613589536494114N,105.07819654127495E,[]
Bến Tre City-356.jpeg,0.0580834681168198,10.207118404002786N,106.3762317932185E,[]
Binh Minh Town-1124.jpeg,0.0580812012776732,10.020771605386921N,105.8912164447563E,[]
Ninh Bình-498.jpeg,0.0580811169929802,20.226705341087808N,105.99743200936688E,[]
Mỹ Hào District-3324.jpeg,0.0580792007967829,20.955445478579687N,106.10795652683545E,[]
Châu Thành District-4343.jpeg,0.0580777232535183,10.283956206036958N,106.15947411592188E,[]
Long Hồ District-9255.jpeg,0.0580761632882058,10.312991382293987N,105.99614886565175E,[]
Cao Lanh City-325.jpeg,0.0580733455717563,10.414977003487248N,105.64135110989872E,[]
Go Cong Town-1581.jpeg,0.0580716305412352,10.384609673115675N,106.65667226543519E,[]
Tây Ninh City-2976.jpeg,0.0580701809376478,11.363644641596215N,106.17048369661134E,[]
Thái Bình-3368.jpeg,0.0580657124519348,20.505273713399617N,106.36227442052956E,[]
Hoa Lư District-2503.jpeg,0.0580645557492971,20.25054297806974N,105.93490911003464E,[]
Trà Vinh City-1769.jpeg,0.0580583824776113,9.960743574719457N,106.3331336973734E,[]
Long Xuyen City-2983.jpeg,0.0580559060908854,10.375830808075445N,105.38105371992982E,[]
Châu Thành District-2424.jpeg,0.0580536322668194,10.27048153840824N,106.4320032216264E,[]
Binh Minh Town-4129.jpeg,0.0580524173565208,10.093534810581993N,105.83100461662376E,[]
Ninh Bình-1490.jpeg,0.0580509309656918,20.252307209583073N,105.96870816880897E,['869.jpeg']
Long Hồ District-8701.jpeg,0.0580504131503403,10.299516714665266N,106.02353377122823E,[]
Trà Vinh City-1228.jpeg,0.0580480471253395,9.939184106513508N,106.34134199671676E,"['747.jpeg', '577.jpeg', '576.jpeg']"
Châu Thành District-7164.jpeg,0.0580476773902773,10.301473273954299N,106.28546747132293E,[]
Yên Mỹ District-3179.jpeg,0.058047613594681,20.907088744464478N,106.00608764113643E,[]
Châu Thành District-8135.jpeg,0.0580431865528225,10.308210607768663N,106.28546747132293E,[]
Go Cong Town-2211.jpeg,0.0580406971275806,10.40077927427014N,106.68270253983648E,['55.jpeg']
Hiệp Hòa District-4883.jpeg,0.0580395301803946,21.325469080134603N,105.96736847199472E,[]
Thanh Liêm District-2401.jpeg,0.0580353452824056,20.432928277552207N,105.94339623991378E,[]
Long Hồ District-6849.jpeg,0.0580336633138358,10.26583004559346N,105.95780999784469E,[]
Thái Bình-2700.jpeg,0.0580327343195676,20.478324378141412N,106.34214061862926E,[]
Hung Yen City-1731.jpeg,0.0580319478176534,20.651604409421388N,106.05184297415371E,['286.jpeg']
Tam Điệp-1139.jpeg,0.0580277284607291,20.134517608108812N,105.87660127839526E,[]
Bến Tre City-2546.jpeg,0.0580259361304342,10.252932273940436N,106.3584313487571E,[]
Long Xuyen City-3442.jpeg,0.0580255235545337,10.383915608652682N,105.44817627170053E,[]
Hiệp Hòa District-9425.jpeg,0.0580248082987964,21.403622152383686N,105.96158225386175E,[]
Duy Tiên District-1446.jpeg,0.0580235687084496,20.61735124351047N,105.92881662485615E,[]
Châu Thành District-8659.jpeg,0.0580235100351274,10.31225300805728N,106.24849116049872E,[]
Duy Tiên District-2619.jpeg,0.0580228455364704,20.633520844665398N,106.01808452259013E,[]
Tây Ninh City-5201.jpeg,0.0580221344716846,11.400026244193837N,106.14436972806111E,[]
Yên Mỹ District-3785.jpeg,0.0580206089653074,20.917868478567776N,106.06666513872747E,[]
Châu Thành District-10210.jpeg,0.0580203682184219,10.327075142448873N,106.27177254138806E,[]
Long Hồ District-5394.jpeg,0.0580191214103251,10.222711109181553N,105.95233301672941E,[]
Hiệp Hòa District-3389.jpeg,0.0580172059126198,21.303909611927963N,105.93120460866358E,[]
Mỹ Hào District-1335.jpeg,0.0580171179026365,20.92041134274396N,106.15556277939342E,[]
Cao Lanh City-2108.jpeg,0.0580158773809671,10.443273805507571N,105.67423681871132E,[]
Hiệp Hòa District-8384.jpeg,0.0580150668974965,21.37802028388829N,105.97749435372745E,[]
Long Hồ District-571.jpeg,0.0580139923840761,10.151295370749338N,105.9810871675847E,[]
Tây Ninh City-444.jpeg,0.0580139285884797,11.311093437844091N,106.0797720163843E,[]
Chau Doc City-4438.jpeg,0.0580097814090549,10.706564743132363N,105.1467593428686E,[]
Thanh Liêm District-5713.jpeg,0.0580077692866325,20.48008961425405N,105.96640514989222E,[]
Cai Lậy Town-4545.jpeg,0.0580055345781147,10.446402043057908N,106.1525724560427E,[]
Châu Thành District-1871.jpeg,0.0580041357316076,10.266439138119624N,106.42104727767847E,[]
Duy Tiên District-1636.jpeg,0.0580032933503389,20.62004617703629N,105.9604923305037E,[]
Hung Yen City-1392.jpeg,0.0580018651671707,20.64217214208102N,106.06336357394854E,[]
Thái Bình-1577.jpeg,0.0579998604953289,20.451375042883214N,106.32775933155762E,[]
Long Xuyen City-216.jpeg,0.0579997072927653,10.312499870220446N,105.45776520766776E,[]
Mỹ Tho-129.jpeg,0.0579955577850341,10.327363003462207N,106.32042048022436E,[]
Vĩnh Long-1503.jpeg,0.0579935787245631,10.257082205454365N,105.89940130830534E,[]
Chau Doc City-296.jpeg,0.057990223634988,10.628411670885718N,105.07134026111558E,[]
Hung Yen City-781.jpeg,0.0579901207238435,20.628697474451904N,106.04896282420499E,[]
Bến Tre City-1646.jpeg,0.057988972403109,10.238110139548848N,106.33515384446142E,[]
Tây Ninh City-977.jpeg,0.0579884289763867,11.324568105472839N,106.10313714613972E,[]
Binh Minh Town-3837.jpeg,0.0579874799586832,10.085450010004763N,105.828267715345E,['29.jpeg']
Bac Giang City-2391.jpeg,0.0579832419753074,21.28878454458574N,106.24010865274344E,[]
Long Hồ District-3195.jpeg,0.0579828983172774,10.183634573058265N,105.9934103750941E,[]
Cao Lanh City-4546.jpeg,0.0579813350923359,10.494477542496732N,105.6112058768205E,[]
Hung Yen City-2744.jpeg,0.0579789048060774,20.68529107849418N,106.04464259928191E,[]
Hiệp Hòa District-279.jpeg,0.0579776568338274,21.237883740545147N,105.99195989905994E,[]
Bến Tre City-329.jpeg,0.0579768060706555,10.205770937239915N,106.40087856247274E,[]
Chau Doc City-4844.jpeg,0.0579724321141839,10.732166611626957N,105.0960228696893E,[]
Châu Thành District-1696.jpeg,0.0579724279232323,10.265091671356753N,106.416938798698E,[]
Châu Thành District-1328.jpeg,0.0579705499112606,10.262396737831006N,106.3046403732318E,[]
Duy Tiên District-5175.jpeg,0.0579705461859703,20.67124991402691N,105.98784862174475E,[]
Chau Doc City-1731.jpeg,0.0579671366140246,10.662098339957547N,105.10562166191242E,[]
Phu Ly City-1710.jpeg,0.0579648232087492,20.537024809672698N,105.92432382387354E,[]
Long Xuyen City-4462.jpeg,0.0579647524282336,10.40817001038439N,105.40297128785494E,[]
Yên Mỹ District-3645.jpeg,0.05796416150406,20.91517354504195N,106.05224192501532E,[]
Hiệp Hòa District-8137.jpeg,0.0579625545069575,21.37263041683663N,105.9442235994628E,[]
Mỹ Tho-2890.jpeg,0.0579612287692725,10.379914207214231N,106.36973355056092E,[]
Yên Mỹ District-203.jpeg,0.0579607407562434,20.849147673659246N,106.04647263953045E,[]
Vĩnh Long-1811.jpeg,0.0579582485370337,10.26112460574298N,105.9706065602977E,[]
Tây Ninh City-6540.jpeg,0.0579574182629585,11.428323046214217N,106.13887205047158E,[]
Long Hồ District-840.jpeg,0.0579570606350898,10.155337771037951N,105.92494811115294E,[]
Thanh Liêm District-7308.jpeg,0.0579537074081599,20.505691482749345N,105.94914846740839E,[]
Trà Vinh City-579.jpeg,0.0579523248597979,9.912234771256085N,106.32218929824893E,[]
Hung Yen City-1713.jpeg,0.0579512254334986,20.650256942658483N,106.09504522338432E,[]
Tam Điệp-4600.jpeg,0.0579489115625619,20.187068811862233N,105.8809075186571E,['885.jpeg']
Go Cong Town-282.jpeg,0.0579486605711281,10.348228070518116N,106.69366265537386E,[]
Chau Doc City-1305.jpeg,0.057948311092332,10.654013539380308N,105.11933422223116E,[]
Chau Doc City-3904.jpeg,0.0579480612650513,10.69713247579225N,105.08231030937058E,[]
Duy Tiên District-3770.jpeg,0.0579454819671809,20.649690445820323N,105.99936706016202E,[]
Bac Giang City-113.jpeg,0.057944422122091,21.229496007017502N,106.20829759244845E,[]
Thanh Liêm District-7683.jpeg,0.0579418125562369,20.51377628332681N,105.92038732993534E,[]
Bến Tre City-2719.jpeg,0.0579358516260981,10.255627207466182N,106.4022478274313E,[]
Long Xuyen City-910.jpeg,0.0579355279915034,10.330016938137788N,105.44543657570988E,[]
Sa Đéc City-2702.jpeg,0.0579335661605,10.363736276846712N,105.73675350503285E,[]
Hoa Lư District-1997.jpeg,0.0579320900142192,20.23302591015193N,105.9406540610381E,[]
Bac Giang City-1292.jpeg,0.0579318413510918,21.268572543142028N,106.20685163516228E,[]
Go Cong Town-3899.jpeg,0.0579233481548726,10.434465943341957N,106.67037240985691E,[]
Châu Thành District-3616.jpeg,0.0579219115898013,10.278566338985474N,106.3731150229063E,[]
Yên Mỹ District-4248.jpeg,0.0579175376333296,20.929995679433993N,106.0623381746138E,[]
Châu Thành District-6369.jpeg,0.0579165653325617,10.296083406902813N,106.3046403732318E,[]
Bến Tre City-1614.jpeg,0.0579137532040476,10.23676267278597N,106.39403223767988E,[]
Bac Giang City-987.jpeg,0.0579136670567095,21.261835209327447N,106.15913504471978E,[]
Ninh Bình-2077.jpeg,0.0579096772707998,20.2711717442638N,105.96583578475317E,[]
Thanh Liêm District-2481.jpeg,0.0579092758707702,20.434275744315112N,105.93189178492456E,[]
Hiệp Hòa District-3147.jpeg,0.0579091240651905,21.299867211639217N,105.963028808395E,[]
Binh Minh Town-206.jpeg,0.0579080106690526,9.997864670418105N,105.8528998268538E,[]
Chau Doc City-86.jpeg,0.0579065000638365,10.618979403545607N,105.05762770079683E,[]
Châu Thành District-684.jpeg,0.057903136126697,10.255659404016646N,106.4320032216264E,[]
Hiệp Hòa District-3294.jpeg,0.0579013559035956,21.302562145165048N,105.92397183599734E,[]
Bac Giang City-1218.jpeg,0.0579000669531524,21.26722507637911N,106.1837163185841E,[]
Vĩnh Long-2333.jpeg,0.0578986192122101,10.2745992733717N,105.9021399718435E,[]
Yên Mỹ District-2997.jpeg,0.0578980688005685,20.903046344175742N,106.07243442421229E,[]
Trà Vinh City-1263.jpeg,0.0578969367779791,9.941879040039257N,106.32082124835837E,[]
Châu Thành District-1653.jpeg,0.0578944901935756,10.265091671356753N,106.30600986622528E,[]
Bac Giang City-2129.jpeg,0.0578942010179162,21.284742144297002N,106.17793248943954E,[]
Hiệp Hòa District-3683.jpeg,0.057893665973097,21.307952012216713N,105.95579603572877E,[]
Binh Minh Town-975.jpeg,0.0578910554759204,10.018076671861182N,105.84879447493567E,[]
Chau Doc City-1192.jpeg,0.0578909097239375,10.652666072617436N,105.05625644476495E,[]
Long Xuyen City-456.jpeg,0.0578902484849095,10.319237204034808N,105.45502551167712E,[]
Mỹ Hào District-1091.jpeg,0.0578889320604503,20.916368942455218N,106.07044857027465E,[]
Hiệp Hòa District-8654.jpeg,0.0578856035135686,21.38341015093995N,106.02378409879131E,[]
Châu Thành District-1531.jpeg,0.0578855006024241,10.263744204593879N,106.42104727767847E,[]
Thái Bình-94.jpeg,0.0578834298066794,20.4082561064701N,106.33207371767911E,[]
Long Xuyen City-450.jpeg,0.0578826051205396,10.319237204034808N,105.4468064237052E,[]
Châu Thành District-6206.jpeg,0.0578809580765664,10.294735940139942N,106.36352857195187E,[]
Chau Doc City-3685.jpeg,0.0578788048587739,10.693090075503628N,105.10287914984868E,[]
Thanh Liêm District-7824.jpeg,0.0578754344023764,20.51647121685263N,105.96640514989222E,[]
Yên Mỹ District-2767.jpeg,0.0578747829422354,20.900351410649918N,105.96858728548484E,[]
Binh Minh Town-4059.jpeg,0.0578723447397351,10.09218734381912N,105.80226715319684E,[]
Duy Tiên District-3774.jpeg,0.0578689607791602,20.649690445820323N,106.00512627937064E,[]
Châu Thành District-9607.jpeg,0.0578667134977877,10.318990341871643N,106.41283031971751E,[]
Thanh Liêm District-3288.jpeg,0.0578662040643394,20.4464029451813N,105.90888287494612E,[]
Hung Yen City-86.jpeg,0.0578641979955136,20.609832939771156N,106.0604834239998E,[]
Chau Doc City-1709.jpeg,0.0578636047430336,10.662098339957547N,105.0754540292112E,[]
Thanh Liêm District-5787.jpeg,0.0578635577112436,20.481437081016963N,105.93620595554552E,[]
Duy Tiên District-651.jpeg,0.0578623185865581,20.593096841778074N,105.94897389208641E,[]
Yên Mỹ District-4097.jpeg,0.0578583325259387,20.925953279145254N,106.02339549759104E,[]
Mỹ Tho-344.jpeg,0.0578539767302572,10.334100337276565N,106.34096759286457E,[]
Long Hồ District-6637.jpeg,0.0578515282832086,10.260440178541973N,106.00299509204586E,[]
Cao Lanh City-2848.jpeg,0.0578480013646185,10.458095939899168N,105.63312968269553E,[]
Châu Thành District-6954.jpeg,0.0578463654965162,10.30012580719143N,106.27177254138806E,[]
Chau Doc City-3452.jpeg,0.0578457796946167,10.689047675215011N,105.12344799032675E,[]
Mỹ Tho-2947.jpeg,0.0578430471941828,10.381261673977102N,106.34370720788327E,[]
Bến Tre City-3130.jpeg,0.057842353824526,10.265059474806286N,106.37212399834277E,[]
Long Hồ District-6725.jpeg,0.0578408590517938,10.263135112067717N,105.96191773368116E,[]
Thanh Liêm District-1073.jpeg,0.0578379579819738,20.408673875819822N,105.94339623991378E,[]
Châu Thành District-8717.jpeg,0.0578369805589318,10.31225300805728N,106.32792175412115E,[]
Mỹ Hào District-1647.jpeg,0.0578355276957154,20.928496143321432N,106.0632355017053E,[]
Duy Tiên District-1256.jpeg,0.0578353367745876,20.61330884322173N,105.927376820054E,[]
Go Cong Town-1778.jpeg,0.0578343756496906,10.389999540167166N,106.65667226543519E,[]
Bến Tre City-194.jpeg,0.0578338927589356,10.2017285369513N,106.39677076759702E,[]
Bến Tre City-542.jpeg,0.057830065023154,10.212508271054272N,106.38033958809419E,[]
Bac Giang City-1120.jpeg,0.057830040808767,21.26453014285328N,106.1996218487316E,[]
Trà Vinh City-2987.jpeg,0.0578299206681549,9.99308277702837N,106.33860589693562E,[]
Phu Ly City-3639.jpeg,0.0578294722363352,20.573406412271282N,105.92288484436223E,[]
Mỹ Tho-1063.jpeg,0.0578287825919687,10.348922471668164N,106.34096759286457E,[]
Châu Thành District-6596.jpeg,0.0578241506591439,10.297430873665688N,106.33613871208209E,[]
Go Cong Town-4463.jpeg,0.0578215112909674,10.447940610970683N,106.62790196214955E,[]
Châu Thành District-6046.jpeg,0.0578186265192925,10.293388473377066N,106.4278947426459E,[]
Thanh Liêm District-1436.jpeg,0.0578184523619711,20.416758676397286N,105.93189178492456E,[]
Mỹ Hào District-271.jpeg,0.0578166432678699,20.89346200748571N,106.09930084455222E,"['223.jpeg', '224.jpeg']"
Duy Tiên District-4649.jpeg,0.0578152770176529,20.66316511344944N,105.91153896723024E,[]
Châu Thành District-3876.jpeg,0.0578142679296433,10.279913805748345N,106.4278947426459E,[]
Mỹ Hào District-2447.jpeg,0.0578140877187252,20.94197081095056N,106.09208777598282E,[]
Châu Thành District-4736.jpeg,0.0578126842156052,10.28530367279983N,106.39502691080214E,[]
Duy Tiên District-3375.jpeg,0.0578086851164698,20.644300578768686N,105.99504764575553E,[]
