image,pred,lon,lat
134.jpeg,0.9203518,11799114.271156304,2439375.760035797
393.jpeg,0.9195709,11790786.102815934,2329019.406214605
942.jpeg,0.919428,11758429.25733156,1170366.0680123067
636.jpeg,0.9190937,11791392.495670944,2335319.080918385
761.jpeg,0.91859907,11810314.880559877,1174747.15557426
395.jpeg,0.9183794,11789927.405241024,2332967.3016189407
508.jpeg,0.917558,11757526.16259542,1172967.4473279836
293.jpeg,0.91700953,11806504.385447964,2349660.271923481
889.jpeg,0.9169502,11786228.855121816,2289958.1855446924
184.jpeg,0.91640735,11799846.586625217,2434870.290412551
109.jpeg,0.9164023,11788914.120604914,2338878.2050667224
672.jpeg,0.9160446,11797303.79069434,1148026.8708058477
5.jpeg,0.9157847,11700169.13612262,1199690.9121392516
984.jpeg,0.915717,11818887.011668878,1279033.3033816463
585.jpeg,0.91564274,11836911.70222539,1158940.3853177114
152.jpeg,0.91550356,11795573.175337048,2428211.2200523564
810.jpeg,0.9137645,11838105.834234891,1161536.6504122308
138.jpeg,0.9128294,11795196.439914849,2439002.0116912243
381.jpeg,0.9126292,11788126.87101101,2327350.674638943
616.jpeg,0.9123507,11813942.514743043,1270356.7430055933
279.jpeg,0.9119531,11806907.586143931,2352930.2881163987
519.jpeg,0.9104464,11763649.167302042,1167088.3373027905
945.jpeg,0.9095025,11759220.758191554,1170221.8451724588
476.jpeg,0.9088851,11703894.627784535,1194931.3602879029
230.jpeg,0.90814,11809273.384795684,2382240.4164482104
599.jpeg,0.90730166,11871031.350956265,1170586.864325196
146.jpeg,0.90729064,11793053.567495378,2432632.326479058
429.jpeg,0.90568054,11785530.830986816,2291955.314175506
861.jpeg,0.9056304,11796196.637393368,2303475.9705778263
498.jpeg,0.9049127,11755002.675099105,1169831.3892161082
867.jpeg,0.90479875,11796014.009011503,2303031.209908599
665.jpeg,0.90410453,11796395.68650864,1145901.426125973
338.jpeg,0.90393585,11796558.28869068,2348808.7757003866
412.jpeg,0.9021449,11792191.234424489,2307604.5896356725
369.jpeg,0.89984435,11797039.631222213,2327366.2070116163
487.jpeg,0.8990285,11734730.907577563,1159969.6045846196
628.jpeg,0.89637613,11788957.492177757,2338943.438733194
626.jpeg,0.89632577,11804048.331233166,2374915.3981100777
760.jpeg,0.8953979,11810308.478826055,1174747.475660438
324.jpeg,0.8947311,11793319.19779613,2351857.0261298227
858.jpeg,0.894723,11874492.290325196,1160267.2724101052
48.jpeg,0.89413375,11798219.42261105,1147356.1614983098
849.jpeg,0.89413357,11874904.896291628,1160025.078004248
35.jpeg,0.89338803,11791032.542694231,1136954.3778489237
424.jpeg,0.89274627,11796599.877077056,2296492.644977198
968.jpeg,0.8924484,11811547.891609516,1267731.6714246548
669.jpeg,0.8913361,11797058.27520565,1147789.4821290518
84.jpeg,0.8911839,11813015.316859428,1164961.705742088
784.jpeg,0.8894159,11826825.944817252,1155696.748242434
36.jpeg,0.8876816,11793789.728175078,1136641.0137041423
902.jpeg,0.88717645,11771476.550434869,1153976.0088475945
921.jpeg,0.8869546,11735165.270966068,1163271.9883692036
212.jpeg,0.885917,11805007.050032653,2384478.3983988147
90.jpeg,0.885768,11823385.86143698,1164016.9705255849
383.jpeg,0.88485897,11788512.445093874,2329882.62578762
887.jpeg,0.884591,11790073.29355662,2291828.132372953
404.jpeg,0.88275325,11793955.134124655,2308331.752157813
439.jpeg,0.8820416,11838515.087443303,2326031.5211785072
816.jpeg,0.882033,11839609.579806233,1159245.432776999
704.jpeg,0.88079596,11837688.794823457,1149133.5924863163
479.jpeg,0.8762594,11733539.901815882,1166998.0728378354
2.jpeg,0.874999,11693603.827179415,1194228.9003213013
14.jpeg,0.87463886,11739551.053419355,1157887.3209547093
686.jpeg,0.8738208,11793549.62045443,1147111.0205761527
