,image,pred,lon,lat
479,Hiep Binh Phuoc Ward-436.jpeg,0.1065075481310486,106.71841483912952E,10.873123739155629N
483,Tam Binh Ward-151.jpeg,0.1056561535224318,106.73124164996044E,10.874487904193737N
485,Tam Binh Ward-109.jpeg,0.1055386504158377,106.73947406991294E,10.870445503905115N
488,Binh Chieu Ward-218.jpeg,0.1051200041547417,106.71533199353793E,10.883779370671427N
491,Binh Chieu Ward-334.jpeg,0.1048787999898195,106.7221927273828E,10.893211638011541N
496,Linh Xuan Ward-93.jpeg,0.1046351632103324,106.77556880245083E,10.87769877038222N
499,Binh Chieu Ward-83.jpeg,0.1041316548362374,106.74414707568636E,10.875694570094184N
505,Hiep Binh Phuoc Ward-229.jpeg,0.1029870426282286,106.72390287623071E,10.850216804186774N
508,Linh Xuan Ward-34.jpeg,0.1021028887480497,106.78242948538302E,10.872308903330724N
517,Hiep Binh Phuoc Ward-136.jpeg,0.1013366300612688,106.711554792753E,10.844826937135283N
528,Tam Binh Ward-1.jpeg,0.1002927124500274,106.72986957996837E,10.859665769802124N
529,Tam Binh Ward-86.jpeg,0.1002058461308479,106.73261371995252E,10.86909803714224N
534,Linh Xuan Ward-101.jpeg,0.0995544297620654,106.76459170975932E,10.879046237145094N
546,Binh Chieu Ward-63.jpeg,0.0983287906274199,106.71670414030693E,10.875694570094184N
551,Hiep Binh Phuoc Ward-265.jpeg,0.0980538222938776,106.71978684840481E,10.852911737712523N
557,Hiep Binh Phuoc Ward-217.jpeg,0.0975712267681956,106.7074387649271E,10.850216804186774N
558,Hiep Binh Phuoc Ward-380.jpeg,0.0973976543173194,106.71978684840481E,10.86638640534126N
560,Binh Chieu Ward-172.jpeg,0.0973213035613298,106.71395984676897E,10.881084437145677N
564,Hiep Binh Phuoc Ward-327.jpeg,0.0969964889809489,106.7170428298542E,10.860996538289765N
571,Linh Xuan Ward-15.jpeg,0.0959613639861345,106.77694093903727E,10.870961436567852N
574,Binh Chieu Ward-224.jpeg,0.0958250854164362,106.7235648741518E,10.883779370671427N
578,Hiep Binh Phuoc Ward-123.jpeg,0.0957353953272104,106.72253086695538E,10.843479470372408N
582,Binh Chieu Ward-133.jpeg,0.09547895565629,106.73316990153458E,10.878389503619928N
600,Tam Binh Ward-52.jpeg,0.0934356357902288,106.73124164996044E,10.866403103616495N
621,Binh Chieu Ward-349.jpeg,0.0919176572933793,106.7180762870759E,10.897254038300163N
637,Binh Chieu Ward-179.jpeg,0.091116888448596,106.7235648741518E,10.881084437145677N
650,Hiep Binh Phuoc Ward-49.jpeg,0.0903244372457265,106.70195072782592E,10.839437070083784N
662,Binh Chieu Ward-146.jpeg,0.0896011823788285,106.75100780953125E,10.878389503619928N
664,Hiep Binh Phuoc Ward-211.jpeg,0.0895522553473711,106.69920670927529E,10.850216804186774N
671,Binh Chieu Ward-5.jpeg,0.0892341136932373,106.72905346122765E,10.87165216980556N
674,Hiep Binh Phuoc Ward-356.jpeg,0.0888670021668076,106.72390287623071E,10.863691471815514N
678,Hiep Binh Phuoc Ward-403.jpeg,0.0886632269248366,106.7170428298542E,10.869081338867007N
680,Hiep Binh Phuoc Ward-235.jpeg,0.0885961391031742,106.70195072782592E,10.85156427094965N
690,Hiep Binh Phuoc Ward-322.jpeg,0.0882105873897671,106.72664689478133E,10.859649071526892N
696,Linh Xuan Ward-189.jpeg,0.0880453586578369,106.76596384634573E,10.887131037722336N
697,Tam Binh Ward-81.jpeg,0.0880059078335762,106.72575336999209E,10.86909803714224N
699,Linh Xuan Ward-23.jpeg,0.0879736663773655,106.7673359829322E,10.872308903330724N
706,Hiep Binh Phuoc Ward-317.jpeg,0.0876779137179255,106.71978684840481E,10.859649071526892N
720,Binh Chieu Ward-61.jpeg,0.0872321808710694,106.71395984676897E,10.875694570094184N
723,Hiep Binh Phuoc Ward-262.jpeg,0.0871520694345235,106.71567082057891E,10.852911737712523N
738,Hiep Binh Phuoc Ward-358.jpeg,0.0866546761244535,106.72664689478133E,10.863691471815514N
748,Hiep Binh Phuoc Ward-1.jpeg,0.0860668187960982,106.7074387649271E,10.835394669795166N
753,Binh Chieu Ward-15.jpeg,0.0857472261413931,106.74414707568636E,10.87165216980556N
757,Binh Chieu Ward-313.jpeg,0.0854549733921885,106.73316990153458E,10.890516704485794N
764,Hiep Binh Phuoc Ward-269.jpeg,0.0850911503657698,106.72527488550601E,10.852911737712523N
768,Tam Binh Ward-6.jpeg,0.0849396544508636,106.72712543998416E,10.861013236564999N
772,Linh Xuan Ward-202.jpeg,0.0847786664962768,106.77008025610506E,10.888478504485208N
773,Binh Chieu Ward-137.jpeg,0.0847753025591373,106.73865848861047E,10.878389503619928N
778,Binh Chieu Ward-58.jpeg,0.0843624733388423,106.74963566276224E,10.87434710333131N
789,Tam Binh Ward-125.jpeg,0.0838327351957559,106.73672992992879E,10.871792970667988N
797,Hiep Binh Phuoc Ward-304.jpeg,0.0834929551929235,106.7170428298542E,10.858301604764018N
816,Binh Chieu Ward-175.jpeg,0.082627797499299,106.7180762870759E,10.881084437145677N
843,Binh Chieu Ward-309.jpeg,0.0816320637241005,106.72768131445869E,10.890516704485794N
845,Hiep Binh Phuoc Ward-283.jpeg,0.0815692478790879,106.7170428298542E,10.855606671238268N
865,Binh Chieu Ward-74.jpeg,0.0807987721636891,106.73179775476564E,10.875694570094184N
