image,pred,lon,lat
Ninh Bình-487.jpeg,0.8137022256851196,20.265781877212248N,105.96583578475317E
Mỹ Tho-849.jpeg,0.8131859451532364,10.38799900779142N,106.38754104818193E
Mỹ Hào District-542.jpeg,0.8131251782178879,20.936580943898992N,106.14546448339627E
Duy Tiên District-1161.jpeg,0.8129174374043941,20.66181764668667N,105.99648745055771E
Yên Mỹ District-573.jpeg,0.8127247616648674,20.89091914330959N,106.05368424638608E
Tây Ninh City-1627.jpeg,0.8122516572475433,11.425628112688381N,106.16361159962487E
Cao Lanh City-636.jpeg,0.8108154032379389,10.451358606084778N,105.6440915856331E
Cai Lậy Town-1397.jpeg,0.8102100603282452,10.465266577738051N,106.16764339237213E
Yên Mỹ District-778.jpeg,0.8087470605969429,20.904393810938735N,106.05368424638608E
Yên Mỹ District-227.jpeg,0.8077935772016644,20.86935967510297N,105.99887603428019E
Yên Mỹ District-980.jpeg,0.8076957762241364,20.920563412093717N,106.03060710444676E
Hoa Lư District-1208.jpeg,0.8064711391925812,20.311178982400836N,105.94783524979243E
Duy Tiên District-501.jpeg,0.8052806481719017,20.624088577325107N,106.03104276580953E
Châu Thành District-2456.jpeg,0.8045599479228258,10.321685275397336N,106.32244378214627E
Hung Yen City-432.jpeg,0.8035442361142486,20.650256942658544N,106.07776432369208E
Hung Yen City-338.jpeg,0.7998333256691694,20.639477208555242N,106.10080552328174E
Trà Vinh City-258.jpeg,0.7993311136960983,9.92840437241051N,106.32082124835837E
Yên Mỹ District-473.jpeg,0.7967879520729184,20.885529276257937N,106.01041460524985E
Bac Giang City-362.jpeg,0.796617615967989,21.27261494343084N,106.17359461758113E
Binh Minh Town-359.jpeg,0.7944299429655075,10.028856405964122N,105.83784686982041E
Cao Lanh City-980.jpeg,0.7923957146704197,10.481002874867958N,105.64683206136746E
Chau Doc City-1240.jpeg,0.7904425151646137,10.744293812492726N,105.09876538175307E
Cai Lậy Town-133.jpeg,0.7903529778122902,10.373638837862776N,106.12380066850477E
Tây Ninh City-553.jpeg,0.790321558713913,11.350169973967425N,106.13887205047193E
Binh Minh Town-851.jpeg,0.7893931963481009,10.071975342375989N,105.85700517877159E
Hung Yen City-206.jpeg,0.7891480699181557,20.62869747445194N,106.09216507343562E
Yên Mỹ District-848.jpeg,0.7877836525440216,20.909783677990394N,106.039261032674E
Yên Mỹ District-481.jpeg,0.7875368669629097,20.885529276257937N,106.03349174718919E
Duy Tiên District-1464.jpeg,0.787338625639677,20.688766981944923N,106.01664471778795E
Phu Ly City-630.jpeg,0.787289097905159,20.550499477301887N,105.9329577009412E
Châu Thành District-1383.jpeg,0.7860719077289104,10.289346073088419N,106.4320032216249E
Thanh Liêm District-1900.jpeg,0.7857290804386139,20.50973388303827N,105.98222377550239E
Bến Tre City-827.jpeg,0.7841036338359118,10.270449341857724N,106.3570620837987E
Binh Minh Town-68.jpeg,0.783799909055233,9.99921213718097N,105.86521588260781E
