,image,pred,lon,lat
12481,Thanh Liêm District-1204.jpeg,0.3996746,20.466614946625086N,105.97071932051318E
12482,Châu Thành District-1577.jpeg,0.39955068,10.294735940139905N,106.3909184318204E
12483,Long Hồ District-1127.jpeg,0.39943495,10.20519404126417N,105.92905584698941E
12484,Bến Tre City-784.jpeg,0.3994339,10.265059474806238N,106.36253914363303E
12485,Mỹ Tho-135.jpeg,0.3993598,10.339490204328046N,106.34370720788299E
12486,Cao Lanh City-310.jpeg,0.39931625,10.429799137878831N,105.63038920696117E
12488,Bac Giang City-152.jpeg,0.39906955,21.251055475224174N,106.21118950702069E
12489,Long Hồ District-1421.jpeg,0.39902726,10.229448442995853N,105.92084037531647E
12490,Bến Tre City-606.jpeg,0.39901897,10.251584807177524N,106.32419972479289E
12491,Binh Minh Town-860.jpeg,0.39899004,10.074670275901731N,105.81321475831179E
12492,Long Xuyen City-225.jpeg,0.39893332,10.328669471374901N,105.47968277559288E
12493,Hung Yen City-438.jpeg,0.39886263,20.650256942658544N,106.09504522338432E
12494,Tây Ninh City-10.jpeg,0.39882237,11.296271303452464N,106.11413250131899E
12495,Thái Bình-639.jpeg,0.39872953,20.474281977852783N,106.33782623250777E
12496,Mỹ Hào District-491.jpeg,0.3987082,20.933886010373165N,106.11661220911876E
12497,Mỹ Hào District-371.jpeg,0.39862853,20.925801209795672N,106.06467811541916E
12498,Bến Tre City-536.jpeg,0.39852902,10.24619494012604N,106.36253914363303E
12499,Sa Đéc City-274.jpeg,0.3985031,10.300405338991688N,105.76277654235021E
12500,Bến Tre City-554.jpeg,0.3984945,10.24619494012604N,106.41183268214176E
12501,Vĩnh Long-251.jpeg,0.3984889,10.248997404877116N,105.90898663068909E
12502,Binh Minh Town-275.jpeg,0.39846846,10.020771605386901N,105.85153137621411E
12503,Châu Thành District-422.jpeg,0.39846072,10.265091671356737N,106.30327088023749E
12504,Long Hồ District-600.jpeg,0.39838824,10.175549772481006N,105.87428603583646E
12507,Mỹ Hào District-42.jpeg,0.39823252,20.88807214043407N,106.11084175426323E
12508,Mỹ Hào District-85.jpeg,0.3981812,20.896156941011558N,106.09641561712445E
12509,Long Xuyen City-1025.jpeg,0.39808592,10.398737743044219N,105.41666976780813E
12510,Long Hồ District-350.jpeg,0.39802006,10.162075104852295N,105.95644075256588E
12511,Mỹ Tho-678.jpeg,0.39799872,10.377219273688445N,106.33822797784565E
12512,Duy Tiên District-1070.jpeg,0.39798614,20.656427779635017N,105.99936706016202E
12513,Cao Lanh City-566.jpeg,0.39797142,10.44596873903329N,105.64683206136748E
12514,Mỹ Tho-841.jpeg,0.3978965,10.38799900779142N,106.36562412803248E
12515,Thanh Liêm District-1838.jpeg,0.39786398,20.507038949512445N,105.88155979434673E
12517,Long Hồ District-561.jpeg,0.3977546,10.172854838955264N,105.9235788658741E
12518,Châu Thành District-1842.jpeg,0.39758015,10.302820740717133N,106.28957595030268E
12519,Long Xuyen City-127.jpeg,0.39756215,10.320584670797672N,105.44954611969584E
12520,Hiệp Hòa District-121.jpeg,0.39752436,21.24596854112266N,105.95145637212903E
12521,Thái Bình-816.jpeg,0.39751038,20.49584144605937N,106.37521757889405E
12522,Hoa Lư District-940.jpeg,0.39743587,20.286924580668437N,105.95645267629762E
12523,Tây Ninh City-203.jpeg,0.39735642,11.320525705184195N,106.10588598493464E
12524,Tam Điệp-618.jpeg,0.3972906,20.157424543078324N,105.85794090392737E
12525,Cao Lanh City-1190.jpeg,0.39724666,10.499867409548163N,105.56735826507033E
12526,Tây Ninh City-1460.jpeg,0.39723635,11.412153445059635N,106.11963017890854E
12527,Duy Tiên District-475.jpeg,0.39722967,20.624088577325107N,105.95329330649288E
12528,Cai Lậy Town-248.jpeg,0.3971168,10.381723638440002N,106.14572203043844E
12529,Chau Doc City-626.jpeg,0.39706445,10.674225540823365N,105.11247794207179E
12530,Hiệp Hòa District-1187.jpeg,0.39699364,21.324121613371823N,105.93988393586307E
12531,Long Hồ District-56.jpeg,0.39690435,10.145905503697845N,105.92631735643175E
12532,Phu Ly City-478.jpeg,0.39681438,20.53971974319859N,105.95022545507697E
12533,Long Hồ District-2343.jpeg,0.39680752,10.315686315819615N,105.99751811093057E
12534,Yên Mỹ District-860.jpeg,0.39676684,20.909783677990394N,106.073876745583E
12535,Vĩnh Long-560.jpeg,0.3966886,10.270556873083052N,105.91446395776545E
12536,Tây Ninh City-1531.jpeg,0.39661783,11.417543312111134N,106.14986740565102E
12538,Hiệp Hòa District-2312.jpeg,0.39655256,21.39957975209516N,105.9659219174615E
12539,Cai Lậy Town-1621.jpeg,0.3964887,10.486826045943998N,106.12928100898819E
12540,Bến Tre City-178.jpeg,0.39638186,10.216550671342874N,106.398140032556E
12541,Duy Tiên District-636.jpeg,0.3963358,20.632173377902586N,106.00224666976634E
12542,Cao Lanh City-487.jpeg,0.39624825,10.440578871981804N,105.65231301283626E
12543,Hiệp Hòa District-59.jpeg,0.39624456,21.237883740545165N,105.94277704492954E
12544,Bến Tre City-742.jpeg,0.39613518,10.262364541280496N,106.32419972479289E
12545,Châu Thành District-1348.jpeg,0.39613476,10.289346073088419N,106.33613871208108E
12546,Mỹ Hào District-892.jpeg,0.396046,20.960835345631452N,106.07333379770245E
12547,Thanh Liêm District-288.jpeg,0.39596343,20.410021342582795N,105.93620595554552E
12549,Hiệp Hòa District-2234.jpeg,0.39594525,21.391494951517664N,105.9659219174615E
12550,Châu Thành District-182.jpeg,0.39592522,10.25700687077951N,106.22657927260245E
12551,Hiệp Hòa District-1114.jpeg,0.3958947,21.31873174632015N,105.98617368092691E
12552,Cai Lậy Town-28.jpeg,0.3958571,10.36016417023406N,106.10735964705452E
12553,Thanh Liêm District-1639.jpeg,0.39580995,20.493564281883323N,105.89594036308324E
12554,Châu Thành District-22.jpeg,0.39578423,10.243532203150798N,106.23479623056335E
12556,Châu Thành District-1561.jpeg,0.39573723,10.294735940139905N,106.34709465602893E
12557,Go Cong Town-207.jpeg,0.39571685,10.363050204909696N,106.71147284312212E
12558,Bến Tre City-514.jpeg,0.39556214,10.243500006600296N,106.42004827189321E
12561,Mỹ Tho-565.jpeg,0.395467,10.369134473111218N,106.34644682290167E
12562,Tây Ninh City-188.jpeg,0.39542258,11.317830771658448N,106.13612321167716E
12563,Cao Lanh City-272.jpeg,0.3953403,10.427104204353089N,105.6440915856331E
12564,Bến Tre City-476.jpeg,0.39512613,10.240805073074556N,106.42552533172753E
12565,Thanh Liêm District-315.jpeg,0.39499134,20.41271627610862N,105.9275776143036E
12566,Thanh Liêm District-908.jpeg,0.3949768,20.450445345470147N,105.94483429678742E
12567,Cai Lậy Town-1645.jpeg,0.394839,10.489520979469743N,106.14024168995502E
12568,Châu Thành District-1671.jpeg,0.39479095,10.297430873665649N,106.36900654392467E
12569,Bac Giang City-241.jpeg,0.39478958,21.261835209327504N,106.16202695929205E
12570,Mỹ Tho-482.jpeg,0.3947736,10.363744606059734N,106.33822797784565E
12571,Mỹ Hào District-147.jpeg,0.39473578,20.904241741589047N,106.07333379770245E
12572,Trà Vinh City-449.jpeg,0.39471918,9.960743574719407N,106.3372378470451E
12573,Bến Tre City-643.jpeg,0.3946653,10.254279740703268N,106.32693825471003E
12575,Châu Thành District-1684.jpeg,0.39456254,10.297430873665649N,106.40461336175521E
12576,Hung Yen City-853.jpeg,0.3944496,20.7068505467009N,106.02304147466661E
12577,Long Hồ District-1932.jpeg,0.3943485,10.280652179984958N,106.03037999762233E
12578,Long Hồ District-1993.jpeg,0.3942948,10.286042047036446N,105.98656414869998E
12579,Binh Minh Town-931.jpeg,0.394268,10.082755076478954N,105.80774095575431E
12580,Hung Yen City-804.jpeg,0.3942564,20.698765746123414N,106.06624372389724E
12581,Châu Thành District-799.jpeg,0.3942233,10.275871405459705N,106.31970479615929E
12582,Phu Ly City-835.jpeg,0.39412078,20.56666907845683N,105.90130015169233E
12583,Go Cong Town-1092.jpeg,0.3940583,10.443898210681994N,106.65119220766648E
12584,Long Hồ District-1039.jpeg,0.39405286,10.197109240686942N,105.9756101864694E
12585,Binh Minh Town-69.jpeg,0.39398527,9.99921213718097N,105.86795278388654E
12586,Châu Thành District-1404.jpeg,0.3938857,10.292041006614165N,106.20192839871977E
12587,Châu Thành District-2517.jpeg,0.3938273,10.324380208923074N,106.34435567004198E
12588,Cai Lậy Town-641.jpeg,0.39377242,10.40867297369744N,106.15668271140525E
12589,Trà Vinh City-640.jpeg,0.3937685,9.979608109399596N,106.359126645294E
12590,Duy Tiên District-953.jpeg,0.3937485,20.651037912583362N,105.93313603926266E
12594,Bến Tre City-648.jpeg,0.39366323,10.254279740703268N,106.3406309042958E
12595,Mỹ Hào District-161.jpeg,0.39358985,20.904241741589047N,106.11372698169097E
12596,Cao Lanh City-1239.jpeg,0.39357328,10.502562343073906N,105.61120587682048E
12599,Go Cong Town-171.jpeg,0.39345783,10.360355271383954N,106.68681258316299E
12600,Long Xuyen City-1069.jpeg,0.39343593,10.404127610095701N,105.38653311191109E
12601,Thái Bình-769.jpeg,0.39339462,20.490451579007726N,106.33494997509344E
12602,Ninh Bình-575.jpeg,0.3933667,20.279256544841353N,105.96870816880897E
12603,Tây Ninh City-948.jpeg,0.39335987,11.37711930922491N,106.12512785649807E
12604,Bến Tre City-41.jpeg,0.39320463,10.200381070188419N,106.398140032556E
12605,Cai Lậy Town-1071.jpeg,0.39308754,10.441012176006357N,106.18956475430575E
12608,Binh Minh Town-1.jpeg,0.39297038,9.985737469552264N,105.87890038900149E
12609,Mỹ Hào District-725.jpeg,0.39295435,20.950055611528136N,106.05602243313591E
12610,Cao Lanh City-655.jpeg,0.39289352,10.454053539610522N,105.60024397388295E
12611,Châu Thành District-1040.jpeg,0.39284903,10.281261272511195N,106.3909184318204E
12612,Duy Tiên District-994.jpeg,0.39277843,20.653732846109186N,105.91009916242808E
12613,Long Hồ District-438.jpeg,0.39277434,10.16746497190378N,105.89619396029765E
12614,Binh Minh Town-682.jpeg,0.3927732,10.05580574122154N,105.81595165959052E
12615,Hiệp Hòa District-268.jpeg,0.39275107,21.26483307580349N,105.93120460866358E
12616,Hung Yen City-171.jpeg,0.39274624,20.626002540926116N,106.0864047735382E
12617,Hiệp Hòa District-1520.jpeg,0.39274052,21.340291214526815N,106.01221166252535E
12618,Long Xuyen City-725.jpeg,0.3927338,10.374483341312532N,105.37831402393917E
12619,Phu Ly City-828.jpeg,0.3927014,20.56397414493101N,105.99051688139373E
12620,Ninh Bình-266.jpeg,0.39263877,20.241527475479856N,105.9945596253111E
12621,Tây Ninh City-82.jpeg,0.3925756,11.307051037555455N,106.11138366252419E
12623,Phu Ly City-471.jpeg,0.39251366,20.53971974319859N,105.93007974191856E
12624,Trà Vinh City-525.jpeg,0.39246053,9.968828375296628N,106.35091834595066E
12625,Thanh Liêm District-667.jpeg,0.3924549,20.436970677841025N,105.9247015005563E
12626,Châu Thành District-158.jpeg,0.39242792,10.254311937253766N,106.42926423563793E
12627,Cai Lậy Town-570.jpeg,0.39236405,10.403283106645949N,106.15942288164696E
12628,Bến Tre City-797.jpeg,0.39230314,10.267754408331982N,106.33241531454433E
12629,Tây Ninh City-1274.jpeg,0.3922709,11.398678777430895N,106.0921417909608E
12630,Cao Lanh City-1305.jpeg,0.39226365,10.510647143651138N,105.59750349814857E
12631,Hiệp Hòa District-843.jpeg,0.39224407,21.302562145165147N,106.00063922625938E
12632,Go Cong Town-1057.jpeg,0.39223093,10.441203277156252N,106.63201200547607E
12633,Yên Mỹ District-502.jpeg,0.39209226,20.88822420978376N,105.97291424959843E
12634,Ninh Bình-80.jpeg,0.39192465,20.219968007273287N,105.97158055286475E
12635,Châu Thành District-2413.jpeg,0.39181516,10.318990341871588N,106.38544045984646E
12636,Duy Tiên District-41.jpeg,0.39180666,20.56749497328278N,105.98208940253609E
12638,Long Xuyen City-1207.jpeg,0.39171702,10.417602277724423N,105.4084506798362E
12640,Binh Minh Town-228.jpeg,0.39157507,10.015381738335417N,105.88437419155896E
12641,Long Xuyen City-1347.jpeg,0.39155537,10.433771878878881N,105.43036824776134E
12642,Tây Ninh City-199.jpeg,0.39152795,11.320525705184195N,106.09489062975555E
12643,Hiệp Hòa District-336.jpeg,0.39151573,21.270222942855153N,105.92541839053061E
12645,Long Hồ District-1249.jpeg,0.39147958,10.213278841841394N,105.99204112981529E
12646,Cao Lanh City-956.jpeg,0.39140034,10.481002874867958N,105.58106064374226E
12647,Châu Thành District-961.jpeg,0.39131647,10.281261272511195N,106.17453853885011E
12648,Hung Yen City-136.jpeg,0.39131063,20.623307607400292N,106.07776432369208E
12649,Long Xuyen City-682.jpeg,0.39130422,10.369093474261044N,105.4413270317239E
12650,Long Xuyen City-840.jpeg,0.3912299,10.382568141889761N,105.41119037582685E
12651,Mỹ Hào District-682.jpeg,0.39113498,20.94736067800231N,106.05890766056365E
12652,Thanh Liêm District-1952.jpeg,0.39109132,20.515123750089916N,105.96209097927128E
12653,Châu Thành District-1658.jpeg,0.39105657,10.297430873665649N,106.33339972609411E
12654,Long Hồ District-1527.jpeg,0.39103332,10.237533243573079N,106.00299509204586E
12655,Ninh Bình-530.jpeg,0.39096648,20.273866677789716N,105.93423956013947E
12656,Châu Thành District-1989.jpeg,0.3908528,10.305515674242878N,106.42652524965095E
12657,Phu Ly City-528.jpeg,0.39085007,20.54241467672441N,105.97037116823535E
12658,Go Cong Town-346.jpeg,0.39083052,10.379219806064155N,106.65941229431952E
12659,Hiệp Hòa District-1642.jpeg,0.39078945,21.34837601510432N,105.93699082679657E
12660,Châu Thành District-220.jpeg,0.3907793,10.25700687077951N,106.43474220761185E
12661,Châu Thành District-1755.jpeg,0.39072943,10.300125807191392N,106.32244378214627E
12662,Go Cong Town-1115.jpeg,0.39069957,10.446593144207736N,106.65393223655084E
12663,Binh Minh Town-974.jpeg,0.39062953,10.085450010004697N,105.85974208005031E
12664,Phu Ly City-372.jpeg,0.39053482,20.534329876146938N,105.89266627462445E
12665,Mỹ Hào District-123.jpeg,0.39053044,20.898851874537392N,106.13969402854077E
12666,Tây Ninh City-648.jpeg,0.39044634,11.35825477454467N,106.08389527457648E
12667,Tây Ninh City-1593.jpeg,0.39043504,11.42293317916263N,106.15261624444578E
12668,Cai Lậy Town-1396.jpeg,0.39040908,10.465266577738051N,106.16490322213039E
12669,Chau Doc City-164.jpeg,0.39037383,10.639191404988683N,105.09328035762556E
12670,Tây Ninh City-385.jpeg,0.39036524,11.336695306338685N,106.11413250131899E
12671,Mỹ Tho-199.jpeg,0.39023712,10.34488007137953N,106.32179028773353E
12672,Go Cong Town-323.jpeg,0.39017528,10.376524872538413N,106.66763238097258E
12673,Long Hồ District-1730.jpeg,0.3901554,10.267177512356247N,105.97287169591176E
12674,Châu Thành District-433.jpeg,0.39011857,10.265091671356737N,106.38544045984646E
12675,Duy Tiên District-287.jpeg,0.39010534,20.61061390969598N,105.93025642965831E
12677,Cai Lậy Town-1558.jpeg,0.39000377,10.478741245366768N,106.14846220068013E
12678,Châu Thành District-48.jpeg,0.38998407,10.248922070202282N,106.20466738470672E
12679,Long Xuyen City-1313.jpeg,0.3899751,10.428382011827393N,105.4468064237052E
12680,Yên Mỹ District-881.jpeg,0.38988522,20.912478611516228N,106.03060710444676E
12681,Bac Giang City-696.jpeg,0.38972345,21.296869345163337N,106.21986525073754E
12682,Hoa Lư District-281.jpeg,0.38969713,20.211466441945436N,105.97368752930801E
12683,Bến Tre City-478.jpeg,0.38956574,10.240805073074556N,106.43100239156185E
12684,Mỹ Hào District-647.jpeg,0.38954857,20.944665744476477N,106.08198947998568E
12685,Cai Lậy Town-437.jpeg,0.38950345,10.395198306068721N,106.11009981729622E
12686,Châu Thành District-1752.jpeg,0.38946807,10.300125807191392N,106.31422682418535E
12687,Cai Lậy Town-1296.jpeg,0.3893703,10.457181777160818N,106.17860407333892E
12688,Cai Lậy Town-1266.jpeg,0.38934612,10.457181777160818N,106.09639896608768E
12689,Hiệp Hòa District-1292.jpeg,0.38933888,21.329511480423488N,105.96013569932849E
12691,Hiệp Hòa District-832.jpeg,0.38918817,21.302562145165147N,105.96881502652796E
12692,Trà Vinh City-666.jpeg,0.3890623,9.982303042925338N,106.3563905455129E
12693,Tây Ninh City-224.jpeg,0.38903278,11.323220638709945N,106.08664411337125E
12694,Cao Lanh City-1026.jpeg,0.38892472,10.486392741919444N,105.58654159521102E
12695,Vĩnh Long-43.jpeg,0.38886538,10.230132870196918N,105.97197589206726E
12696,Châu Thành District-1779.jpeg,0.38886458,10.300125807191392N,106.38817944583344E
12697,Mỹ Tho-639.jpeg,0.3888544,10.374524340162703N,106.33548836282696E
12698,Châu Thành District-518.jpeg,0.3888068,10.267786604882478N,106.3744845158986E
12699,Trà Vinh City-438.jpeg,0.3887982,9.960743574719407N,106.30714074945278E
12700,Bến Tre City-867.jpeg,0.38878906,10.278534142434951N,106.33515384446149E
12701,Châu Thành District-990.jpeg,0.38877788,10.281261272511195N,106.25396913247211E
12702,Phu Ly City-484.jpeg,0.38877338,20.53971974319859N,105.96749320921272E
12703,Tây Ninh City-1205.jpeg,0.38870782,11.393288910379397N,106.13062553408761E
12704,Bến Tre City-423.jpeg,0.38870674,10.238110139548812N,106.3871859128874E
12705,Châu Thành District-1878.jpeg,0.38870585,10.302820740717133N,106.38817944583344E
12706,Châu Thành District-1301.jpeg,0.38866624,10.289346073088419N,106.20740637069368E
12707,Go Cong Town-1146.jpeg,0.38862234,10.451983011259227N,106.65119220766648E
12708,Long Xuyen City-575.jpeg,0.38846707,10.361008673683815N,105.43036824776134E
12709,Phu Ly City-357.jpeg,0.38839817,20.531634942621114N,105.97324912725799E
12710,Long Xuyen City-584.jpeg,0.38839284,10.361008673683815N,105.45502551167712E
12711,Thanh Liêm District-542.jpeg,0.38835752,20.428885877263554N,105.94483429678742E
12712,Tây Ninh City-261.jpeg,0.38827598,11.325915572235694N,106.11138366252419E
12713,Chau Doc City-903.jpeg,0.388259,10.69039514197783N,105.15087311096424E
12714,Long Xuyen City-131.jpeg,0.3882168,10.320584670797672N,105.4605049036584E
12715,Thanh Liêm District-1209.jpeg,0.38821098,20.466614946625086N,105.9850998892497E
12716,Long Xuyen City-20.jpeg,0.38805625,10.307110003168955N,105.45228581568648E
12718,Tây Ninh City-75.jpeg,0.38787732,11.307051037555455N,106.0921417909608E
12719,Long Xuyen City-899.jpeg,0.38781047,10.387958008941244N,105.39475219988303E
12721,Duy Tiên District-243.jpeg,0.38765597,20.60522404264433N,105.93889525847129E
12722,Binh Minh Town-878.jpeg,0.38762718,10.074670275901731N,105.86247898132905E
12723,Binh Minh Town-633.jpeg,0.3875739,10.050415874170056N,105.86521588260781E
12724,Bến Tre City-783.jpeg,0.38751325,10.265059474806238N,106.35980061371586E
12725,Ninh Bình-325.jpeg,0.387486,20.2469173425315N,105.99743200936688E
12726,Tây Ninh City-1346.jpeg,0.38726193,11.404068644482393N,106.08114643578169E
12727,Châu Thành District-2525.jpeg,0.3872281,10.324380208923074N,106.3662675579377E
12728,Cai Lậy Town-363.jpeg,0.3871824,10.389808439017235N,106.1320211792299E
12729,Mỹ Tho-780.jpeg,0.3871407,10.385304074265676N,106.30535259762144E
12730,Trà Vinh City-684.jpeg,0.38711724,9.984997976451078N,106.33450174726396E
12733,Mỹ Hào District-797.jpeg,0.38686475,20.952750545053963N,106.136808801113E
12734,Long Xuyen City-838.jpeg,0.3868536,10.382568141889761N,105.40571098384557E
12735,Châu Thành District-663.jpeg,0.38684583,10.273176471933965N,106.2238402866155E
12736,Cao Lanh City-958.jpeg,0.3868154,10.481002874867958N,105.58654159521102E
12738,Long Xuyen City-994.jpeg,0.38663083,10.396042809518477N,105.4084506798362E
12739,Mỹ Tho-727.jpeg,0.38662374,10.379914207214187N,106.36836374305116E
12741,Trà Vinh City-554.jpeg,0.3865616,9.971523308822372N,106.3563905455129E
12742,Cai Lậy Town-15.jpeg,0.38655958,10.357469236708317N,106.10735964705452E
12743,Chau Doc City-432.jpeg,0.38655886,10.66344580672038N,105.03568760428684E
12744,Bến Tre City-374.jpeg,0.3864701,10.235415206023072N,106.3570620837987E
12745,Châu Thành District-2346.jpeg,0.3863052,10.316295408345846N,106.41556930570309E
12746,Tây Ninh City-1671.jpeg,0.38620806,11.431017979739876N,106.15536508324057E
12747,Bến Tre City-315.jpeg,0.38620627,10.230025338971585N,106.38444738297022E
12748,Hiệp Hòa District-1171.jpeg,0.38620374,21.321426679845985N,106.0208909897248E
12749,Long Hồ District-315.jpeg,0.38620225,10.159380171326553N,106.01394905427645E
12750,Châu Thành District-382.jpeg,0.38606822,10.265091671356737N,106.19371144075886E
12751,Sa Đéc City-92.jpeg,0.38604382,10.278845870785746N,105.71620900188725E
12752,Cao Lanh City-334.jpeg,0.38583288,10.432494071404573N,105.57832016800788E
12753,Cao Lanh City-134.jpeg,0.38581213,10.419019403775858N,105.61394635255486E
12754,Ninh Bình-172.jpeg,0.38562608,20.233442674902392N,105.95434624853E
12756,Binh Minh Town-734.jpeg,0.38554984,10.061195608273023N,105.81321475831179E
12757,Bến Tre City-293.jpeg,0.38553527,10.227330405445844N,106.40635562230747E
12759,Trà Vinh City-103.jpeg,0.38536116,9.906844904204586N,106.31261294901502E
12760,Bac Giang City-738.jpeg,0.3853511,21.302259212215002N,106.16491887386432E
12761,Hoa Lư District-974.jpeg,0.38528186,20.28961951419425N,105.95070772529417E
12762,Cai Lậy Town-112.jpeg,0.38525555,10.370943904337032N,106.14298186019671E
12763,Yên Mỹ District-759.jpeg,0.38516012,20.90439381093874N,105.99887603428019E
12764,Binh Minh Town-567.jpeg,0.38496745,10.04502600711857N,105.87342658644401E
12768,Thanh Liêm District-1351.jpeg,0.38467112,20.47469974720256N,105.987976002997E
12769,Tây Ninh City-1161.jpeg,0.3846624,11.390593976853648N,106.12512785649807E
12770,Duy Tiên District-864.jpeg,0.384624,20.645648045531708N,105.95905252570155E
12771,Chau Doc City-437.jpeg,0.3845629,10.66344580672038N,105.0494001646056E
12772,Go Cong Town-461.jpeg,0.38453886,10.392694473692872N,106.63201200547607E
12773,Châu Thành District-14.jpeg,0.38448304,10.243532203150798N,106.21288434266764E
12774,Go Cong Town-952.jpeg,0.38444924,10.433118476579022N,106.6457121498978E
12775,Long Hồ District-888.jpeg,0.38422927,10.189024440109716N,105.90988641308587E
12776,Long Hồ District-1192.jpeg,0.38421252,10.210583908315655N,105.9235788658741E
12778,Mỹ Hào District-908.jpeg,0.38405278,20.960835345631452N,106.13103834625751E
12779,Trà Vinh City-517.jpeg,0.38404053,9.968828375296628N,106.32902954770172E
12780,Châu Thành District-850.jpeg,0.38398665,10.27856633898545N,106.16906056687615E
12782,Sa Đéc City-296.jpeg,0.38385552,10.303100272517428N,105.76551580943627E
12783,Cai Lậy Town-962.jpeg,0.38381615,10.435622308954873N,106.11009981729622E
12784,Vĩnh Long-332.jpeg,0.3837433,10.254387271928598N,105.90350930361272E
12785,Duy Tiên District-517.jpeg,0.38372496,20.62678351085093N,105.93889525847129E
12786,Châu Thành District-529.jpeg,0.38352248,10.267786604882478N,106.40461336175521E
12787,Bến Tre City-228.jpeg,0.38348198,10.221940538394358N,106.3871859128874E
12788,Go Cong Town-244.jpeg,0.38336638,10.368440071961182N,106.66215232320387E
12789,Châu Thành District-1217.jpeg,0.3833312,10.286651139562677N,106.2704030483939E
12790,Thanh Liêm District-1063.jpeg,0.38327983,20.458530146047615N,105.97071932051318E
12791,Mỹ Hào District-230.jpeg,0.38322774,20.91232654216653N,106.09641561712445E
12792,Sa Đéc City-218.jpeg,0.38320488,10.295015471940204N,105.72716607023149E
12793,Bến Tre City-501.jpeg,0.3830657,10.243500006600296N,106.38444738297022E
12795,Hoa Lư District-733.jpeg,0.38272604,20.26536511246186N,105.91911049477513E
12796,Cao Lanh City-916.jpeg,0.38269112,10.475613007816472N,105.64683206136748E
12797,Go Cong Town-353.jpeg,0.3826798,10.379219806064155N,106.67859249650996E
12798,Châu Thành District-2583.jpeg,0.38266358,10.327075142448816N,106.40187437576826E
12799,Châu Thành District-1620.jpeg,0.38259807,10.297430873665649N,106.22931825858942E
12800,Cai Lậy Town-1070.jpeg,0.38252062,10.441012176006357N,106.18682458406406E
12801,Hiệp Hòa District-60.jpeg,0.38241592,21.237883740545165N,105.94567015399605E
12802,Hiệp Hòa District-789.jpeg,0.3823642,21.299867211639317N,105.97170813559445E
12803,Go Cong Town-108.jpeg,0.38232517,10.35496540433247N,106.65119220766648E
12805,Tây Ninh City-302.jpeg,0.3821974,11.328610505761443N,106.13887205047192E
12806,Long Hồ District-2054.jpeg,0.3821612,10.29143191408793N,105.94822528089294E
12807,Châu Thành District-1609.jpeg,0.3821375,10.297430873665649N,106.19918941273278E
12808,Bến Tre City-787.jpeg,0.38212097,10.265059474806238N,106.37075473338447E
12809,Châu Thành District-1915.jpeg,0.38211262,10.305515674242878N,106.2238402866155E
12810,Tam Điệp-589.jpeg,0.3820235,20.1547296095525N,105.91248661391052E
12812,Cao Lanh City-118.jpeg,0.38198397,10.416324470250116N,105.68519872164886E
12813,Châu Thành District-313.jpeg,0.38197514,10.262396737830992N,106.2238402866155E
12814,Sa Đéc City-556.jpeg,0.38189,10.343524275403572N,105.74634093983386E
12817,Hung Yen City-401.jpeg,0.38172504,20.64756200913272N,106.06048342399983E
12818,Ninh Bình-85.jpeg,0.38170108,20.219968007273287N,105.98594247314372E
12819,Phu Ly City-862.jpeg,0.38167915,20.569364011982657N,105.89266627462445E
12820,Binh Minh Town-241.jpeg,0.38163376,10.01807667186116N,105.83784686982042E
12821,Hung Yen City-331.jpeg,0.3816317,20.639477208555242N,106.08064447364077E
12822,Cai Lậy Town-807.jpeg,0.38158908,10.422147641326156N,106.16490322213039E
12823,Phu Ly City-254.jpeg,0.38155717,20.526245075569467N,105.92144586485071E
12824,Tam Điệp-228.jpeg,0.3814984,20.13047520782012N,105.88377834549834E
12825,Tây Ninh City-437.jpeg,0.38122523,11.342085173390178N,106.08939295216604E
12826,Long Xuyen City-1133.jpeg,0.38116285,10.40951747714719N,105.41666976780813E
12827,Tây Ninh City-208.jpeg,0.3811191,11.320525705184195N,106.11963017890854E
12828,Yên Mỹ District-48.jpeg,0.38102403,20.847800206896345N,106.06233817461333E
12829,Châu Thành District-1569.jpeg,0.38095018,10.294735940139905N,106.36900654392467E
12830,Châu Thành District-1459.jpeg,0.38094917,10.292041006614165N,106.35257262800287E
12832,Châu Thành District-1465.jpeg,0.38085818,10.292041006614165N,106.36900654392467E
12833,Hiệp Hòa District-2247.jpeg,0.38082644,21.391494951517664N,106.00353233532586E
12835,Thanh Liêm District-379.jpeg,0.38047186,20.418106143160266N,105.9247015005563E
12837,Tây Ninh City-909.jpeg,0.38019598,11.374424375699158N,106.13337437288239E
12838,Go Cong Town-503.jpeg,0.38016766,10.395389407218614N,106.68133252539432E
12839,Bến Tre City-245.jpeg,0.38013798,10.224635471920102N,106.35432355388156E
12842,Long Hồ District-624.jpeg,0.3799522,10.175549772481006N,105.94000980922E
12843,Châu Thành District-1050.jpeg,0.37991604,10.281261272511195N,106.41830829169005E
12844,Hiệp Hòa District-1109.jpeg,0.37984827,21.31873174632015N,105.97170813559445E
12845,Thanh Liêm District-319.jpeg,0.3798482,20.41271627610862N,105.93908206929281E
12847,Binh Minh Town-130.jpeg,0.37973157,10.007296937758193N,105.84058377109918E
12848,Bến Tre City-445.jpeg,0.37970337,10.240805073074556N,106.3406309042958E
12849,Châu Thành District-1160.jpeg,0.3796597,10.283956206036935N,106.41556930570309E
12850,Thanh Liêm District-948.jpeg,0.37964347,20.45314027899597N,105.91894927306168E
12851,Long Hồ District-1999.jpeg,0.37962252,10.286042047036446N,106.00299509204586E
