,image,pred,lon,lat,anditi_id
240,Trà Vinh City-209.jpeg,0.03826234,9.92031957183329N,106.32355734813949E,578
56,Bến Tre City-410.jpeg,0.03809201,10.238110139548812N,106.35158502396443E,707
158,Long Hồ District-1496.jpeg,0.038044654,10.234838310047335N,105.93727131866235E,543
12,Thanh Liêm District-804.jpeg,0.037880227,20.445055478418503N,105.9247015005563E,391
181,Thái Bình-414.jpeg,0.037845325,20.45272250964619N,106.34070248992211E,100
277,Phu Ly City-511.jpeg,0.0378168,20.54241467672441N,105.92144586485068E,637
219,Trà Vinh City-306.jpeg,0.03768771,9.936489172987736N,106.35091834595066E,743
202,Ninh Bình-427.jpeg,0.037592612,20.257697076634788N,105.98019770503211E,868
131,Long Hồ District-1866.jpeg,0.037580926,10.277957246459216N,105.95370226200825E,546
208,Long Xuyen City-852.jpeg,0.037575204,10.382568141889761N,105.44406672771456E,935
221,Long Xuyen City-852.jpeg,0.037575204,10.382568141889761N,105.44406672771456E,927
217,Long Hồ District-1013.jpeg,0.037506893,10.194414307161201N,106.01394905427645E,684
129,Trà Vinh City-195.jpeg,0.037497316,9.917624638307553N,106.33997394682622E,757
239,Binh Minh Town-189.jpeg,0.03738237,10.012686804809675N,105.85700517877159E,32
62,Go Cong Town-97.jpeg,0.037169468,10.352270470806722N,106.67859249650996E,58
140,Thanh Liêm District-373.jpeg,0.037136268,20.418106143160266N,105.90744481807246E,379
96,Phu Ly City-381.jpeg,0.03699539,20.534329876146938N,105.91856790582808E,352
119,Tây Ninh City-91.jpeg,0.036926996,11.307051037555455N,106.13612321167716E,982
39,Phu Ly City-424.jpeg,0.036901552,20.537024809672765N,105.91856790582808E,635
77,Thái Bình-203.jpeg,0.03669801,20.436552908491254N,106.31481617319312E,430
98,Sa Đéc City-251.jpeg,0.0365585,10.297710405465946N,105.7572980081781E,527
247,Trà Vinh City-249.jpeg,0.036524452,9.925709438884772N,106.33450174726396E,750
134,Bến Tre City-385.jpeg,0.036401328,10.235415206023072N,106.38718591288739E,697
267,Go Cong Town-360.jpeg,0.03632818,10.379219806064155N,106.69777269870038E,855
225,Trà Vinh City-302.jpeg,0.03631363,9.936489172987736N,106.33997394682622E,753
250,Thanh Liêm District-899.jpeg,0.036272325,20.450445345470147N,105.91894927306168E,392
228,Go Cong Town-712.jpeg,0.03618626,10.416948875424564N,106.62379191882302E,842
152,Chau Doc City-1107.jpeg,0.03552552,10.7065647431323N,105.10699291794428E,957
154,Mỹ Tho-450.jpeg,0.035091884,10.361049672533989N,106.3601448979951E,63
130,Go Cong Town-925.jpeg,0.0350897,10.430423543053276N,106.68133252539432E,601
282,Hiệp Hòa District-1986.jpeg,0.034897722,21.36993548331099N,105.9225252814641E,142
275,Go Cong Town-609.jpeg,0.034885913,10.406169141321588N,106.67037240985691E,56
226,Mỹ Tho-333.jpeg,0.034727722,10.35296487195676N,106.36836374305116E,822
93,Vĩnh Long-433.jpeg,0.03432157,10.259777138980082N,105.9418505931473E,654
84,Long Xuyen City-969.jpeg,0.033996057,10.39334787599273N,105.41940946379876E,921
227,Long Hồ District-1405.jpeg,0.03391344,10.22675350947011N,105.97834867702704E,560
0,Duy Tiên District-873.jpeg,0.033614606,20.645648045531708N,105.98496901214044E,619
263,Mỹ Tho-307.jpeg,0.033103883,10.350269938431014N,106.40945796833137E,840
79,Tây Ninh City-737.jpeg,0.032343317,11.363644641596165N,106.10863482372945E,972
104,Mỹ Hào District-380.jpeg,0.03186037,20.925801209795672N,106.09064516226894E,233
184,Hiệp Hòa District-777.jpeg,0.031849235,21.299867211639317N,105.93699082679657E,155
243,Bến Tre City-420.jpeg,0.0316742,10.238110139548812N,106.37897032313595E,708
238,Bến Tre City-420.jpeg,0.0316742,10.238110139548812N,106.37897032313595E,719
166,Ninh Bình-518.jpeg,0.03146747,20.27117174426389N,105.95147386447422E,870
265,Cai Lậy Town-728.jpeg,0.031245904,10.416757774274666N,106.12380066850477E,596
122,Long Xuyen City-880.jpeg,0.031069959,10.385263075415502N,105.4276285517707E,483
261,Long Hồ District-1886.jpeg,0.030779196,10.277957246459216N,106.00847207316117E,553
20,Binh Minh Town-30.jpeg,0.030778535,9.993822270129487N,105.87342658644403E,537
66,Hung Yen City-398.jpeg,0.030739646,20.64756200913272N,106.05184297415371E,287
41,Hung Yen City-398.jpeg,0.030739646,20.64756200913272N,106.05184297415371E,288
262,Duy Tiên District-241.jpeg,0.027362322,20.60522404264433N,105.93313603926266E,331
264,Duy Tiên District-241.jpeg,0.027362322,20.60522404264433N,105.93313603926266E,332
259,Duy Tiên District-241.jpeg,0.027362322,20.60522404264433N,105.93313603926266E,330
256,Trà Vinh City-630.jpeg,0.027137188,9.979608109399596N,106.33176564748287E,723
67,Binh Minh Town-783.jpeg,0.027078785,10.066585475324505N,105.80774095575431E,24
16,Hiệp Hòa District-364.jpeg,0.026599985,21.270222942855153N,106.00642544439235E,175
149,Bến Tre City-693.jpeg,0.025149653,10.256974674229012N,106.36801620346733E,701
253,Bac Giang City-316.jpeg,0.02511478,21.267225076379173N,106.2227571653098E,203
100,Go Cong Town-361.jpeg,0.015752917,10.379219806064155N,106.70051272758474E,603
