,image,pred,lon,lat,anditi_id
116,Hoa Lư District-994.jpeg,0.7661586776375771,20.292314447720084N,105.9104930682699E,410
41,Hung Yen City-267.jpeg,0.7606398221105337,20.634087341503598N,106.07776432369208E,301
335,Hung Yen City-267.jpeg,0.7606398221105337,20.634087341503598N,106.07776432369208E,300
178,Thanh Liêm District-499.jpeg,0.7563697099685669,20.426190943737737N,105.94195818304013E,371
312,Yên Mỹ District-957.jpeg,0.7511935569345951,20.917868478567893N,106.05656888912849E,241
231,Yên Mỹ District-957.jpeg,0.7511935569345951,20.917868478567893N,106.05656888912849E,240
190,Tam Điệp-355.jpeg,0.7460125349462032,20.13856000839758N,105.93258240179902E,118
141,Vĩnh Long-358.jpeg,0.7443857304751873,10.254387271928598N,105.97471455560544E,669
112,Vĩnh Long-358.jpeg,0.7443857304751873,10.254387271928598N,105.97471455560544E,668
134,Hoa Lư District-584.jpeg,0.7421905025839806,20.243805644255286N,105.93634534778548E,427
142,Hoa Lư District-584.jpeg,0.7421905025839806,20.243805644255286N,105.93634534778548E,428
310,Mỹ Tho-63.jpeg,0.7399869058281183,10.331405403750816N,106.31631105769615E,62
336,Mỹ Tho-63.jpeg,0.7399869058281183,10.331405403750816N,106.31631105769615E,787
503,Vĩnh Long-425.jpeg,0.7366083078086376,10.259777138980082N,105.91994128484181E,651
25,Cao Lanh City-775.jpeg,0.7354741133749485,10.464833273713497N,105.58654159521102E,499
470,Tây Ninh City-1549.jpeg,0.732898224145174,11.420238245636884N,106.11688134011376E,973
306,Go Cong Town-997.jpeg,0.7286949995905161,10.435813410104764N,106.65941229431952E,847
296,Long Hồ District-1966.jpeg,0.6985261291265488,10.2833471135107N,106.01668754483413E,685
444,Thái Bình-471.jpeg,0.6897274032235146,20.458112376697834N,106.32632120285044E,448
485,Thái Bình-471.jpeg,0.6897274032235146,20.458112376697834N,106.32632120285044E,447
170,Binh Minh Town-500.jpeg,0.6852404400706291,10.039636140067094N,105.87616348772275E,539
378,Hiệp Hòa District-1291.jpeg,0.6809998843818903,21.329511480423488N,105.95724259026198E,150
356,Mỹ Hào District-600.jpeg,0.6775598153471947,20.941970810950647N,106.07044857027465E,235
612,Sa Đéc City-188.jpeg,0.6769273597747087,10.289625604888718N,105.7572980081781E,22
247,Chau Doc City-742.jpeg,0.6587439458817244,10.682310341400596N,105.06311272492431E,954
607,Tây Ninh City-974.jpeg,0.6562291346490383,11.379814242750655N,106.08114643578169E,610
411,Vĩnh Long-278.jpeg,0.6434587575495243,10.248997404877112N,105.98293054622E,677
214,Vĩnh Long-278.jpeg,0.6434587575495243,10.248997404877112N,105.98293054622E,676
526,Chau Doc City-1086.jpeg,0.6349696889519691,10.703869809606557N,105.13716055064552E,473
87,Chau Doc City-1155.jpeg,0.6307237381115556,10.711954610183792N,105.11522045413554E,468
111,Duy Tiên District-777.jpeg,0.6256694048643112,20.640258178480057N,105.99648745055771E,310
