image,pred,lon,lat
Châu Thành District-185.jpeg,0.9635067,10.25700687077951N,106.23479623056335E
Hoa Lư District-1208.jpeg,0.9634746,20.311178982400836N,105.94783524979243E
Duy Tiên District-20.jpeg,0.9633597,20.564800039756957N,105.97057096411882E
Thái Bình-538.jpeg,0.9632988,20.46350224374949N,106.34933126216508E
Thanh Liêm District-1848.jpeg,0.9631613,20.507038949512445N,105.93045372805089E
Thanh Liêm District-967.jpeg,0.96311253,20.45314027899597N,105.97359543426047E
Long Xuyen City-794.jpeg,0.9630986,10.37987320836402N,105.38105371992982E
Vĩnh Long-320.jpeg,0.96305203,10.251692338402854N,105.9856692097582E
Cai Lậy Town-699.jpeg,0.9629435,10.414062840748926N,106.12654083874648E
Long Xuyen City-1019.jpeg,0.96293473,10.398737743044219N,105.4002315918643E
Thái Bình-277.jpeg,0.9628733,20.441942775542895N,106.33207371767911E
Cao Lanh City-729.jpeg,0.9628325,10.45944340666201N,105.62764873122678E
Duy Tiên District-331.jpeg,0.9627902,20.6133088432218N,105.98496901214044E
Long Hồ District-336.jpeg,0.9627618,10.162075104852295N,105.9181018847588E
Hung Yen City-59.jpeg,0.96273404,20.615222806822818N,106.0835246235895E
Ninh Bình-71.jpeg,0.9626892,20.217273073747467N,105.9945596253111E
Phu Ly City-541.jpeg,0.9626679,20.54510961025024N,105.89554423364706E
Trà Vinh City-641.jpeg,0.96264315,9.979608109399596N,106.36186274507514E
Tây Ninh City-536.jpeg,0.96261156,11.350169973967425N,106.09214179096081E
Tam Điệp-494.jpeg,0.9625193,20.149339742500864N,105.89239082602198E
Hiệp Hòa District-1643.jpeg,0.9625002,21.34837601510432N,105.93988393586307E
Long Xuyen City-1246.jpeg,0.96245915,10.420297211250164N,105.4468064237052E
Long Xuyen City-1221.jpeg,0.96244377,10.417602277724422N,105.4468064237052E
Bến Tre City-635.jpeg,0.9622531,10.251584807177524N,106.4036170923903E
Hiệp Hòa District-1785.jpeg,0.96224475,21.356460815681825N,105.93699082679657E
Hiệp Hòa District-994.jpeg,0.96223533,21.313341879268485N,105.90227351799868E
Yên Mỹ District-473.jpeg,0.9622349,20.885529276257937N,106.01041460524985E
Ninh Bình-237.jpeg,0.9621616,20.238832541954036N,105.9945596253111E
Binh Minh Town-740.jpeg,0.9621307,10.061195608273021N,105.82963616598423E
Hiệp Hòa District-984.jpeg,0.9621136,21.31064694574265N,106.00642544439235E
Tam Điệp-1146.jpeg,0.96195626,20.18706881186235N,105.87803669181591E
Tam Điệp-244.jpeg,0.96195406,20.13047520782012N,105.92971157495782E
Long Xuyen City-405.jpeg,0.96193844,10.344839072529355N,105.45776520766776E
Cao Lanh City-822.jpeg,0.96190876,10.467528207239239N,105.63312968269553E
Long Hồ District-1991.jpeg,0.9618276,10.286042047036446N,105.9810871675847E
Cai Lậy Town-557.jpeg,0.9617926,10.403283106645949N,106.12380066850477E
Mỹ Tho-362.jpeg,0.9616624,10.355659805482505N,106.33822797784565E
Tây Ninh City-1662.jpeg,0.9615794,11.431017979739876N,106.11413250131899E
Hiệp Hòa District-1625.jpeg,0.96143866,21.34568108157849N,106.02378409879131E
Bến Tre City-721.jpeg,0.96137774,10.259669607754754N,106.35158502396443E
Châu Thành District-391.jpeg,0.9612074,10.265091671356737N,106.21836231464154E
Trà Vinh City-353.jpeg,0.96115893,9.947268907090702N,106.34271004660732E
Bac Giang City-101.jpeg,0.9611541,21.245665608172512N,106.1880541904425E
Mỹ Tho-412.jpeg,0.96112275,10.358354739008243N,106.36562412803248E
Duy Tiên District-1337.jpeg,0.9611129,20.67529231431579N,105.92449721044969E
Yên Mỹ District-374.jpeg,0.96109605,20.880139409206294N,105.97002960685603E
Long Xuyen City-408.jpeg,0.9610717,10.344839072529355N,105.46598429563967E
Hiệp Hòa District-624.jpeg,0.96106225,21.28908747753599N,105.94567015399605E
Mỹ Tho-774.jpeg,0.96106017,10.38260914073993N,106.3930202782193E
Hiệp Hòa District-1812.jpeg,0.96102184,21.356460815681825N,106.01510477159182E
Hiệp Hòa District-706.jpeg,0.96099323,21.29447734458765N,105.963028808395E
Mỹ Hào District-600.jpeg,0.96080214,20.941970810950647N,106.07044857027465E
Duy Tiên District-589.jpeg,0.9607695,20.629478444376755N,106.00512627937064E
Yên Mỹ District-344.jpeg,0.96075416,20.877444475680456N,106.0017606770226E
Mỹ Tho-411.jpeg,0.96073264,10.358354739008243N,106.36288451301381E
Hiệp Hòa District-1120.jpeg,0.96072054,21.318731746320154N,106.00353233532584E
Mỹ Hào District-584.jpeg,0.9606987,20.939275877424816N,106.14546448339627E
Mỹ Tho-680.jpeg,0.96063393,10.377219273688445N,106.34370720788299E
Duy Tiên District-359.jpeg,0.9605559,20.61600377674763N,105.98496901214044E
Phu Ly City-651.jpeg,0.9605028,20.55319441082771N,105.88978831560182E
Sa Đéc City-419.jpeg,0.9604951,10.32196480719763N,105.72990533731752E
Châu Thành District-1383.jpeg,0.9604057,10.289346073088419N,106.4320032216249E
Mỹ Hào District-751.jpeg,0.9604,20.950055611528136N,106.1310383462575E
Chau Doc City-1166.jpeg,0.9603923,10.714649543709534N,105.10425040588055E
Hiệp Hòa District-728.jpeg,0.9603759,21.29447734458765N,106.0266772078578E
Binh Minh Town-903.jpeg,0.9603467,10.080060142953212N,105.79679335063939E
Hiệp Hòa District-2439.jpeg,0.9602944,21.41844428677601N,105.96881502652796E
Hiệp Hòa District-1225.jpeg,0.96027786,21.32681654689765N,105.90805973613166E
Yên Mỹ District-335.jpeg,0.9602762,20.877444475680456N,105.97579889234086E
