,image,pred,lon,lat,anditi_id
94,Cao Lanh City-788.jpeg,0.044804526027292,10.464833273713497N,105.62216777975802E,943
163,Bến Tre City-764.jpeg,0.0447915773838758,10.262364541280496N,106.38444738297022E,713
90,Cai Lậy Town-591.jpeg,0.044752730987966,10.405978040171693N,106.11832032802134E,84
146,Tây Ninh City-198.jpeg,0.0446173436939716,11.320525705184194N,106.09214179096081E,990
138,Tây Ninh City-198.jpeg,0.0446173436939716,11.320525705184194N,106.09214179096081E,985
139,Thái Bình-411.jpeg,0.0445813313126564,20.45272250964619N,106.33207371767911E,449
26,Sa Đéc City-229.jpeg,0.0445103524252772,10.295015471940204N,105.7572980081781E,906
36,Cai Lậy Town-468.jpeg,0.0444385767914354,10.395198306068721N,106.19504509478917E,780
52,Chau Doc City-1169.jpeg,0.0444213817827403,10.714649543709534N,105.11247794207179E,467
201,Sa Đéc City-194.jpeg,0.0442700777202844,10.289625604888718N,105.77373361069444E,910
239,Binh Minh Town-189.jpeg,0.0442310089711099,10.012686804809675N,105.85700517877159E,32
108,Trà Vinh City-326.jpeg,0.0441593853756785,9.941879040039218N,106.33997394682622E,577
211,Trà Vinh City-326.jpeg,0.0441593853756785,9.941879040039218N,106.33997394682622E,722
74,Trà Vinh City-326.jpeg,0.0441593853756785,9.941879040039218N,106.33997394682622E,737
85,Mỹ Tho-369.jpeg,0.0440950761549174,10.355659805482505N,106.35740528297643E,816
69,Vĩnh Long-316.jpeg,0.044066718313843,10.251692338402854N,105.97471455560544E,670
233,Long Hồ District-1139.jpeg,0.0439827973023057,10.205194041264168N,105.96191773368116E,561
215,Trà Vinh City-328.jpeg,0.0439167264848947,9.941879040039218N,106.34544614638844E,727
152,Chau Doc City-1107.jpeg,0.0438900617882609,10.7065647431323N,105.10699291794428E,957
242,Sa Đéc City-173.jpeg,0.0437967106699943,10.286930671362976N,105.76825507652235E,913
185,Tây Ninh City-156.jpeg,0.0437269704416394,11.315135838132703N,106.11963017890854E,981
80,Mỹ Tho-452.jpeg,0.0437002847902476,10.361049672533989N,106.36562412803248E,821
169,Bến Tre City-423.jpeg,0.0436983201652765,10.238110139548812N,106.38718591288739E,712
161,Bến Tre City-423.jpeg,0.0436983201652765,10.238110139548812N,106.38718591288739E,696
111,Tây Ninh City-200.jpeg,0.0436578737571835,11.320525705184194N,106.09763946855034E,965
28,Tây Ninh City-36.jpeg,0.0436476306058466,11.30166117050396N,106.10588598493464E,969
59,Mỹ Tho-791.jpeg,0.0435729483142495,10.385304074265676N,106.33548836282696E,806
257,Tây Ninh City-171.jpeg,0.0435118214227259,11.317830771658448N,106.08939295216604E,991
164,Long Xuyen City-783.jpeg,0.0434760437346994,10.377178274838275N,105.44406672771456E,486
189,Tây Ninh City-476.jpeg,0.0434431247413158,11.34478010691593N,106.10863482372945E,617
60,Long Hồ District-357.jpeg,0.0433303301688283,10.162075104852295N,105.97834867702704E,569
157,Tây Ninh City-734.jpeg,0.0431243376806378,11.363644641596165N,106.10038830734511E,966
79,Tây Ninh City-737.jpeg,0.0430106818675994,11.363644641596165N,106.10863482372945E,972
210,Tây Ninh City-136.jpeg,0.042939203325659,11.312440904606953N,106.12787669529285E,979
43,Mỹ Tho-487.jpeg,0.042838190216571,10.363744606059734N,106.35192605293904E,837
147,Hiệp Hòa District-89.jpeg,0.0427888990379869,21.240578674070996N,105.97170813559445E,168
50,Cai Lậy Town-349.jpeg,0.0427163373678922,10.389808439017235N,106.09365879584597E,759
258,Mỹ Tho-374.jpeg,0.0427050851285457,10.355659805482505N,106.37110335806985E,59
271,Mỹ Tho-374.jpeg,0.0427050851285457,10.355659805482505N,106.37110335806985E,823
162,Long Hồ District-1313.jpeg,0.0426344010047614,10.218668708892883N,105.9865641487E,558
115,Phu Ly City-429.jpeg,0.0425635166466236,20.537024809672765N,105.9329577009412E,111
123,Long Hồ District-971.jpeg,0.04252660414204,10.19171937363546N,106.0112105637188E,570
