,image,pred,lon,lat,anditi_id
50,Mỹ Hào District-184.jpeg,0.1491203,20.90693667511487N,106.11084175426323E,222
227,Mỹ Hào District-184.jpeg,0.1491203,20.90693667511487N,106.11084175426323E,221
36,Hiệp Hòa District-254.jpeg,0.13899054,21.262138142277657N,105.97460124466096E,170
609,Long Xuyen City-718.jpeg,0.13807073,10.371788407786786N,105.44954611969584E,928
162,Long Xuyen City-718.jpeg,0.13807073,10.371788407786786N,105.44954611969584E,12
134,Hoa Lư District-584.jpeg,0.12885363,20.243805644255286N,105.93634534778548E,427
142,Hoa Lư District-584.jpeg,0.12885363,20.243805644255286N,105.93634534778548E,428
238,Yên Mỹ District-562.jpeg,0.12675694,20.89091914330959N,106.02195317621951E,248
21,Yên Mỹ District-562.jpeg,0.12675694,20.89091914330959N,106.02195317621951E,247
571,Cai Lậy Town-631.jpeg,0.12442598,10.40867297369744N,106.12928100898819E,87
497,Hiệp Hòa District-392.jpeg,0.12361365,21.272917876380987N,105.97460124466096E,174
342,Ninh Bình-229.jpeg,0.11692263,20.238832541954036N,105.97158055286475E,874
396,Ninh Bình-229.jpeg,0.11692263,20.238832541954036N,105.97158055286475E,419
187,Yên Mỹ District-355.jpeg,0.114499226,20.877444475680456N,106.03349174718919E,251
475,Binh Minh Town-963.jpeg,0.11223008,10.085450010004697N,105.82963616598423E,29
654,Hiệp Hòa District-706.jpeg,0.11190644,21.29447734458765N,105.963028808395E,178
607,Tây Ninh City-974.jpeg,0.11157594,11.379814242750655N,106.08114643578169E,610
166,Ninh Bình-499.jpeg,0.10177782,20.268476810738072N,105.94860148041842E,872
152,Ninh Bình-499.jpeg,0.10177782,20.268476810738072N,105.94860148041842E,114
434,Binh Minh Town-780.jpeg,0.09952815,10.066585475324505N,105.79953025191811E,25
534,Long Hồ District-370.jpeg,0.09898728,10.162075104852295N,106.01394905427645E,567
565,Mỹ Tho-412.jpeg,0.098012075,10.358354739008243N,106.36562412803248E,820
550,Long Hồ District-213.jpeg,0.09620155,10.15399030427507N,106.02490301650705E,565
463,Long Hồ District-213.jpeg,0.09620155,10.15399030427507N,106.02490301650705E,566
111,Duy Tiên District-777.jpeg,0.093940236,20.640258178480057N,105.99648745055771E,310
535,Long Hồ District-814.jpeg,0.09125057,10.183634573058232N,106.00299509204586E,568
510,Binh Minh Town-836.jpeg,0.09045366,10.071975342375989N,105.81595165959052E,28
498,Ninh Bình-198.jpeg,0.09038621,20.23613760842822N,105.9600910166416E,882
417,Long Xuyen City-604.jpeg,0.08888692,10.363703607209557N,105.41393007181749E,487
545,Bac Giang City-554.jpeg,0.08670873,21.286089611060007N,106.1996218487316E,999
128,Thanh Liêm District-1062.jpeg,0.08670626,20.458530146047615N,105.96784320676586E,368
170,Binh Minh Town-500.jpeg,0.08580532,10.039636140067094N,105.87616348772275E,539
584,Phu Ly City-420.jpeg,0.08548162,20.537024809672765N,105.90705606973758E,629
178,Thanh Liêm District-499.jpeg,0.08394728,20.426190943737737N,105.94195818304013E,371
23,Long Hồ District-802.jpeg,0.081997596,10.183634573058232N,105.9701332053541E,541
206,Trà Vinh City-472.jpeg,0.081841275,9.963438508245146N,106.33997394682622E,736
131,Long Hồ District-1058.jpeg,0.081733264,10.199804174212684N,105.92905584698941E,40
454,Thanh Liêm District-1761.jpeg,0.08080791,20.501649082460798N,105.89881647683056E,387
302,Yên Mỹ District-907.jpeg,0.07968324,20.915173545042055N,106.004645319765E,625
460,Cao Lanh City-725.jpeg,0.07631421,10.45944340666201N,105.61668682828926E,512
265,Hung Yen City-566.jpeg,0.076304875,20.669121477339324N,106.05760327405113E,282
378,Hiệp Hòa District-1291.jpeg,0.07527991,21.329511480423488N,105.95724259026198E,150
138,Tam Điệp-686.jpeg,0.07493217,20.160119476604144N,105.91248661391052E,898
530,Thái Bình-510.jpeg,0.07227376,20.460807310223665N,106.35220751957938E,450
563,Thái Bình-510.jpeg,0.07227376,20.460807310223665N,106.35220751957938E,451
625,Long Hồ District-1306.jpeg,0.07191793,10.218668708892883N,105.96739471479646E,664
388,Sa Đéc City-347.jpeg,0.07173634,10.31118507309466N,105.74360167274783E,900
634,Cai Lậy Town-588.jpeg,0.07077496,10.405978040171693N,106.11009981729622E,595
273,Thanh Liêm District-1280.jpeg,0.07064375,20.472004813676733N,105.91894927306168E,393
601,Tam Điệp-456.jpeg,0.07021023,20.146644808975044N,105.89526165286318E,119
16,Chau Doc City-727.jpeg,0.06950871,10.67961540787485N,105.14538808683676E,475
532,Yên Mỹ District-737.jpeg,0.06806592,20.90169887741291N,106.05079960364367E,242
642,Cai Lậy Town-422.jpeg,0.0677872,10.392503372542977N,106.18134424358063E,775
53,Tam Điệp-743.jpeg,0.06694692,20.162814410129968N,105.92684074811658E,888
315,Chau Doc City-1196.jpeg,0.06648284,10.722734344286769N,105.10973543000804E,7
205,Tây Ninh City-1356.jpeg,0.066460736,11.404068644482393N,106.11688134011376E,98
186,Phu Ly City-193.jpeg,0.06553995,20.520855208517812N,105.97037116823535E,355
527,Hiệp Hòa District-736.jpeg,0.063034564,21.297172278113482N,105.93409771773007E,156
306,Go Cong Town-997.jpeg,0.06291535,10.435813410104764N,106.65941229431952E,847
337,Sa Đéc City-402.jpeg,0.062438935,10.319269873671885N,105.73538387148966E,524
262,Thái Bình-381.jpeg,0.062389668,20.450027576120366N,106.33782623250777E,101
48,Hoa Lư District-993.jpeg,0.061142873,20.292314447720084N,105.90762059276817E,411
303,Bac Giang City-467.jpeg,0.061079234,21.280699744008338N,106.1678107884366E,194
175,Vĩnh Long-58.jpeg,0.060177915,10.232827803722659N,105.94732792022363E,544
297,Duy Tiên District-1257.jpeg,0.060130525,20.66720751373832N,106.02528354660092E,307
2,Tam Điệp-584.jpeg,0.06009147,20.1547296095525N,105.89813247970444E,891
56,Cai Lậy Town-669.jpeg,0.059445888,10.411367907223182N,106.1375015197133E,86
4,Binh Minh Town-737.jpeg,0.059335433,10.061195608273021N,105.82142546214799E,535
503,Vĩnh Long-425.jpeg,0.059276775,10.259777138980082N,105.91994128484181E,651
419,Hiệp Hòa District-549.jpeg,0.05927539,21.283697610484317N,105.95724259026198E,153
266,Mỹ Hào District-591.jpeg,0.05922946,20.941970810950647N,106.04448152342489E,211
46,Mỹ Hào District-591.jpeg,0.05922946,20.941970810950647N,106.04448152342489E,210
428,Mỹ Tho-68.jpeg,0.058936525,10.331405403750816N,106.33000913278958E,788
255,Long Hồ District-338.jpeg,0.058434032,10.162075104852295N,105.9235788658741E,652
461,Long Hồ District-1376.jpeg,0.057516128,10.224058575944365N,105.98382565814235E,559
12,Cao Lanh City-314.jpeg,0.057107873,10.429799137878831N,105.64135110989872E,515
296,Long Hồ District-1966.jpeg,0.056512102,10.2833471135107N,106.01668754483413E,685
189,Mỹ Hào District-514.jpeg,0.056499194,20.936580943898992N,106.06467811541916E,234
479,Cai Lậy Town-1311.jpeg,0.056489017,10.459876710686562N,106.12380066850477E,766
526,Chau Doc City-1086.jpeg,0.05639087,10.703869809606557N,105.13716055064552E,473
193,Yên Mỹ District-167.jpeg,0.056123566,20.863969808051312N,106.02483781896193E,253
150,Yên Mỹ District-167.jpeg,0.056123566,20.863969808051312N,106.02483781896193E,254
127,Tây Ninh City-84.jpeg,0.055500343,11.307051037555455N,106.11688134011376E,977
322,Cao Lanh City-178.jpeg,0.05543691,10.4217143373016N,105.61668682828926E,496
301,Cai Lậy Town-710.jpeg,0.05542148,10.414062840748926N,106.15668271140524E,773
368,Bến Tre City-120.jpeg,0.05521157,10.211160804291389N,106.37075473338447E,711
