image,pred,lon,lat
Hung Yen City-552,0.9520641565322876,20.666426543813508N,106.07488417374337E
Chau Doc City-1082,0.9520212411880493,10.703869809606557N,105.12619050239051E
Thanh Liêm District-1725,0.9519537687301636,20.498954148934974N,105.91894927306168E
Ninh Bình-322,0.9518524408340454,20.2469173425315N,105.9888148571995E
Mỹ Tho-803,0.9518495202064514,10.385304074265676N,106.36836374305116E
Cao Lanh City-937,0.9518411159515381,10.478307941342212N,105.61942730402366E
Phu Ly City-420,0.9517064094543457,20.537024809672765N,105.90705606973758E
Long Hồ District-336,0.9515519142150879,10.162075104852295N,105.9181018847588E
Long Hồ District-1234,0.9515255689620972,10.213278841841394N,105.95096377145056E
Hiệp Hòa District-1812,0.9513373374938965,21.356460815681825N,106.01510477159182E
Bến Tre City-18,0.9512778520584106,10.197686136662677N,106.37897032313595E
Cao Lanh City-733,0.9511493444442749,10.45944340666201N,105.63861063416432E
Bến Tre City-376,0.9508388638496399,10.235415206023072N,106.36253914363303E
Trà Vinh City-211,0.9507837295532227,9.92031957183329N,106.32902954770172E
Hiệp Hòa District-706,0.9507054686546326,21.29447734458765N,105.963028808395E
Cai Lậy Town-729,0.9506707787513733,10.416757774274666N,106.12654083874648E
Ninh Bình-352,0.950644850730896,20.24961227605732N,105.9916872412553E
Hiệp Hòa District-1493,0.9505883455276489,21.340291214526815N,105.93409771773007E
Chau Doc City-1050,0.9503064751625061,10.701174876080813N,105.13167552651802E
Hung Yen City-59,0.9502251148223877,20.615222806822818N,106.0835246235895E
Phu Ly City-541,0.9500959515571594,20.54510961025024N,105.89554423364706E
Binh Minh Town-841,0.9500211477279663,10.071975342375989N,105.82963616598423E
Duy Tiên District-999,0.9499307870864868,20.653732846109186N,105.92449721044969E
Tam Điệp-431,0.949920654296875,20.143949875449223N,105.93258240179902E
Hiệp Hòa District-229,0.949768602848053,21.259443208751826N,105.97749435372745E
Hiệp Hòa District-1901,0.9497359395027161,21.36185068273349N,106.01510477159182E
Go Cong Town-102,0.9495408535003662,10.352270470806722N,106.6922926409317E
Hiệp Hòa District-1521,0.9494109749794006,21.340291214526815N,106.01510477159182E
Thanh Liêm District-1534,0.9493542909622192,20.48547948130585N,105.96496709301853E
Yên Mỹ District-737,0.9491724967956543,20.90169887741291N,106.05079960364367E
Long Hồ District-1306,0.948940634727478,10.218668708892883N,105.96739471479646E
Cai Lậy Town-674,0.94889235496521,10.411367907223182N,106.15120237092184E
Yên Mỹ District-418,0.9488484859466553,20.88283434273211N,105.97579889234086E
Mỹ Hào District-542,0.9488401412963867,20.936580943898992N,106.14546448339627E
Vĩnh Long-431,0.948705792427063,10.259777138980082N,105.93637326607089E
Châu Thành District-1226,0.9483083486557007,10.286651139562677N,106.2950539222766E
Phu Ly City-341,0.948165774345398,20.531634942621114N,105.92720178289593E
Cao Lanh City-268,0.9480093717575073,10.427104204353089N,105.63312968269553E
Trà Vinh City-114,0.948005199432373,9.906844904204586N,106.34271004660732E
Chau Doc City-592,0.947858452796936,10.67153060729762N,105.13716055064552E
Vĩnh Long-537,0.947823703289032,10.267861939557308N,105.91720262130362E
Yên Mỹ District-778,0.9478146433830261,20.904393810938735N,106.05368424638608E
Yên Mỹ District-1068,0.9473484754562378,20.931343146197026N,106.02195317621951E
Hiệp Hòa District-162,0.9472885131835938,21.251358408174323N,105.95724259026198E
Mỹ Hào District-43,0.9472206234931946,20.88807214043407N,106.11372698169097E
Sa Đéc City-164,0.9469090104103088,10.286930671362976N,105.74360167274783E
Hiệp Hòa District-1239,0.9468992352485657,21.32681654689765N,105.94856326306252E
Duy Tiên District-441,0.9468097686767578,20.62139364379928N,105.99072823134907E
Thanh Liêm District-199,0.9467828273773193,20.401936542005323N,105.9275776143036E
Yên Mỹ District-260,0.946491003036499,20.872054608628797N,105.99022210605293E
Phu Ly City-922,0.9463549852371216,20.57475387903431N,105.90993402876016E
Vĩnh Long-392,0.9463494420051575,10.257082205454338N,105.95006658376181E
Hiệp Hòa District-1465,0.9462394714355469,21.337596281000984N,106.00931855345885E
Trà Vinh City-339,0.9461337327957153,9.94457397356496N,106.34271004660732E
Long Xuyen City-467,0.9460093379020691,10.350228939580843N,105.4605049036584E
Phu Ly City-298,0.9459900259971619,20.528940009095287N,105.92720178289593E
Long Hồ District-574,0.9459065198898315,10.172854838955264N,105.95917924312353E
Cao Lanh City-1050,0.9457165002822876,10.486392741919442N,105.65231301283626E
Hung Yen City-236,0.9454594850540161,20.63139240797777N,106.0835246235895E
Ninh Bình-378,0.9453498721122742,20.252307209583137N,105.9859424731437E
Yên Mỹ District-467,0.9450927972793579,20.885529276257937N,105.99310674879534E
Duy Tiên District-1016,0.9450811147689819,20.653732846109186N,105.97633018332745E
Hung Yen City-586,0.9450087547302246,20.671816410865148N,106.0547231241024E
Hoa Lư District-1102,0.944840133190155,20.30039924829755N,105.95070772529417E
Yên Mỹ District-334,0.9447996020317078,20.877444475680456N,105.97291424959843E
Long Hồ District-1818,0.94463050365448,10.272567379407732N,106.02216452594939E
Trà Vinh City-430,0.944579005241394,9.958048641193665N,106.34818224616954E
Long Xuyen City-408,0.9445719718933105,10.344839072529355N,105.46598429563967E
Duy Tiên District-3,0.9444578289985657,20.559410172705306N,105.97633018332745E
Mỹ Tho-524,0.9443879723548889,10.366439539585475N,106.34370720788299E
Phu Ly City-509,0.9443787336349487,20.54241467672441N,105.91568994680544E
Bac Giang City-295,0.9440182447433472,21.267225076379173N,106.16202695929204E
