,Unnamed: 0.1,Unnamed: 0,district,index,longitude,latitude,geometry,sum
422,23490,29147,Thái Bình,312,11837152.48475562,2325779.4278820194,POINT (11837152.48475562 2325779.4278820194),798
423,23524,29185,Thái Bình,350,11838433.218798634,2326099.5965171587,POINT (11838433.218798634 2326099.5965171587),777
424,23524,29185,Thái Bình,350,11838433.218798634,2326099.5965171587,POINT (11838433.218798634 2326099.5965171587),777
425,23526,29187,Thái Bình,352,11839073.585820138,2326099.5965171587,POINT (11839073.585820138 2326099.5965171587),589
426,23552,29218,Thái Bình,383,11838113.03528788,2326419.770767008,POINT (11838113.03528788 2326419.770767008),804
427,23467,29120,Thái Bình,285,11839393.769330893,2325459.264860686,POINT (11839393.769330893 2325459.264860686),779
428,23368,29015,Thái Bình,180,11838433.218798634,2324498.809470469,POINT (11838433.218798634 2324498.809470469),763
429,23262,28902,Thái Bình,67,11836191.93422336,2322898.162678421,POINT (11836191.93422336 2322898.162678421),633
430,23262,28902,Thái Bình,67,11836191.93422336,2322898.162678421,POINT (11836191.93422336 2322898.162678421),633
431,23622,29306,Thái Bình,471,11836191.93422336,2327380.327213877,POINT (11836191.93422336 2327380.327213877),703
432,23622,29306,Thái Bình,471,11836191.93422336,2327380.327213877,POINT (11836191.93422336 2327380.327213877),703
433,23575,29246,Thái Bình,411,11836832.301244866,2326739.9506324744,POINT (11836832.301244866 2326739.9506324744),880
434,23658,29345,Thái Bình,510,11839073.585820138,2327700.5239316244,POINT (11839073.585820138 2327700.5239316244),592
435,23658,29345,Thái Bình,510,11839073.585820138,2327700.5239316244,POINT (11839073.585820138 2327700.5239316244),592
436,23764,29456,Thái Bình,621,11839713.952841649,2328981.36700405,POINT (11839713.952841649 2328981.36700405),626
437,23865,29569,Thái Bình,734,11838753.402309388,2330582.547365754,POINT (11838753.402309388 2330582.547365754),600
438,23864,29568,Thái Bình,733,11838433.218798634,2330582.547365754,POINT (11838433.218798634 2330582.547365754),766
439,23931,29639,Thái Bình,804,11837792.851777129,2331863.5929427296,POINT (11837792.851777129 2331863.5929427296),299
440,23924,29631,Thái Bình,796,11840354.319863155,2331543.3231042265,POINT (11840354.319863155 2331543.3231042265),680
441,23924,29631,Thái Bình,796,11840354.319863155,2331543.3231042265,POINT (11840354.319863155 2331543.3231042265),680
442,23769,29463,Thái Bình,628,11841955.237416925,2328981.36700405,POINT (11841955.237416925 2328981.36700405),635
443,23441,29089,Thái Bình,254,11840354.319863155,2325139.107452253,POINT (11840354.319863155 2325139.107452253),88
444,23379,29027,Thái Bình,192,11842275.420927674,2324498.809470469,POINT (11842275.420927674 2324498.809470469),727
445,23380,29028,Thái Bình,193,11842595.604438428,2324498.809470469,POINT (11842595.604438428 2324498.809470469),634
446,23269,28909,Thái Bình,74,11838433.218798634,2322898.162678421,POINT (11838433.218798634 2322898.162678421),638
447,5450,6723,Chau Doc City,884,11699541.04529848,1197014.9303915408,POINT (11699541.04529848 1197014.9303915408),249
448,5365,6593,Chau Doc City,754,11699235.750252048,1196099.0503936685,POINT (11699235.750252048 1196099.0503936685),78
449,5640,7010,Chau Doc City,1171,11701678.110623494,1199762.716847599,POINT (11701678.110623494 1199762.716847599),833
450,5639,7009,Chau Doc City,1170,11701372.815577064,1199762.716847599,POINT (11701372.815577064 1199762.716847599),855
451,5638,7008,Chau Doc City,1169,11701067.520530632,1199762.716847599,POINT (11701067.520530632 1199762.716847599),854
452,5631,6994,Chau Doc City,1155,11701372.815577064,1199457.396381687,POINT (11701372.815577064 1199457.396381687),846
453,5621,6977,Chau Doc City,1138,11701983.405669924,1199152.078632384,POINT (11701983.405669924 1199152.078632384),840
454,5537,6847,Chau Doc City,1008,11701372.815577064,1197930.8347867946,POINT (11701372.815577064 1197930.8347867946),671
455,5515,6813,Chau Doc City,974,11702593.995762786,1197625.530609684,POINT (11702593.995762786 1197625.530609684),686
456,5486,6774,Chau Doc City,935,11702593.995762786,1197320.2291448405,POINT (11702593.995762786 1197320.2291448405),293
457,5589,6925,Chau Doc City,1086,11703815.17594851,1198541.451280713,POINT (11703815.17594851 1198541.451280713),795
458,5548,6858,Chau Doc City,1019,11704731.061087802,1197930.8347867946,POINT (11704731.061087802 1197930.8347867946),689
459,5348,6566,Chau Doc City,727,11704731.061087802,1195793.762479308,POINT (11704731.061087802 1195793.762479308),720
460,5271,6431,Chau Doc City,592,11703815.17594851,1194877.9149808907,POINT (11703815.17594851 1194877.9149808907),506
461,5071,5940,Chau Doc City,101,11699541.04529848,1190299.042375322,POINT (11699541.04529848 1190299.042375322),749
462,5170,6238,Chau Doc City,399,11694351.029509155,1193656.8228602093,POINT (11694351.029509155 1193656.8228602093),478
463,16939,20985,Long Xuyen City,1275,11733405.091862047,1167040.258220566,POINT (11733405.091862047 1167040.258220566),1008
464,16721,20734,Long Xuyen City,1024,11734625.018112471,1163990.0439472874,POINT (11734625.018112471 1163990.0439472874),880
465,16661,20656,Long Xuyen City,946,11737369.852175932,1163075.031035621,POINT (11737369.852175932 1163075.031035621),522
466,16585,20558,Long Xuyen City,848,11736759.889050718,1162160.041798761,POINT (11736759.889050718 1162160.041798761),880
467,16611,20590,Long Xuyen City,880,11736149.925925504,1162465.035581714,POINT (11736149.925925504 1162465.035581714),595
468,16610,20589,Long Xuyen City,879,11735844.944362896,1162465.035581714,POINT (11735844.944362896 1162465.035581714),727
469,16632,20619,Long Xuyen City,909,11735539.962800292,1162770.0319937605,POINT (11735539.962800292 1162770.0319937605),741
470,16534,20493,Long Xuyen City,783,11737979.815301144,1161550.0621172562,POINT (11737979.815301144 1161550.0621172562),880
471,16373,20314,Long Xuyen City,604,11734625.018112471,1160025.1588722342,POINT (11734625.018112471 1160025.1588722342),568
472,16494,20448,Long Xuyen City,738,11734625.018112471,1161245.0762172644,POINT (11734625.018112471 1161245.0762172644),659
473,16494,20448,Long Xuyen City,738,11734625.018112471,1161245.0762172644,POINT (11734625.018112471 1161245.0762172644),659
474,16486,20440,Long Xuyen City,730,11732185.16561162,1161245.0762172644,POINT (11732185.16561162 1161245.0762172644),560
475,16541,20504,Long Xuyen City,794,11730965.239361197,1161855.0506441817,POINT (11730965.239361197 1161855.0506441817),664
476,16452,20403,Long Xuyen City,693,11730965.239361197,1160940.0929434858,POINT (11730965.239361197 1160940.0929434858),620
477,16115,19958,Long Xuyen City,248,11739504.723114178,1156365.6584929675,POINT (11739504.723114178 1156365.6584929675),548
478,4203,4872,Cao Lanh City,343,11755670.45518139,1167810.7377886197,POINT (11755670.45518139 1167810.7377886197),213
479,4094,4744,Cao Lanh City,215,11755670.45518139,1166895.625817831,POINT (11755670.45518139 1166895.625817831),260
480,4060,4707,Cao Lanh City,178,11757195.796997804,1166590.5937743085,POINT (11757195.796997804 1166590.5937743085),180
481,4305,4999,Cao Lanh City,470,11755975.523544673,1168725.873534874,POINT (11755975.523544673 1168725.873534874),344
482,4429,5148,Cao Lanh City,619,11755060.318454824,1169946.0915475686,POINT (11755060.318454824 1169946.0915475686),390
483,4566,5304,Cao Lanh City,775,11753840.045001691,1171471.4236210205,POINT (11753840.045001691 1171471.4236210205),662
484,4758,5519,Cao Lanh City,990,11753229.908275126,1173606.999859495,POINT (11753229.908275126 1173606.999859495),667
485,4821,5589,Cao Lanh City,1060,11753840.045001691,1174217.1883869818,POINT (11753840.045001691 1174217.1883869818),412
486,4821,5589,Cao Lanh City,1060,11753840.045001691,1174217.1883869818,POINT (11753840.045001691 1174217.1883869818),412
487,4933,5720,Cao Lanh City,1191,11752009.634821992,1175437.597330019,POINT (11752009.634821992 1175437.597330019),680
488,4913,5693,Cao Lanh City,1164,11754145.113364976,1175132.4911064487,POINT (11754145.113364976 1175132.4911064487),800
489,4794,5560,Cao Lanh City,1031,11755365.386818107,1173912.09279517,POINT (11755365.386818107 1173912.09279517),321
490,4702,5457,Cao Lanh City,928,11754755.25009154,1172996.8219536706,POINT (11754755.25009154 1172996.8219536706),600
491,4709,5464,Cao Lanh City,935,11756890.72863452,1172996.8219536706,POINT (11756890.72863452 1172996.8219536706),635
492,4711,5466,Cao Lanh City,937,11757500.865361089,1172996.8219536706,POINT (11757500.865361089 1172996.8219536706),685
493,4832,5600,Cao Lanh City,1071,11757195.796997804,1174217.1883869818,POINT (11757195.796997804 1174217.1883869818),330
494,4554,5289,Cao Lanh City,760,11758416.070450936,1171166.351908478,POINT (11758416.070450936 1171166.351908478),870
495,4552,5287,Cao Lanh City,758,11757805.93372437,1171166.351908478,POINT (11757805.93372437 1171166.351908478),471
496,4522,5254,Cao Lanh City,725,11757195.796997804,1170861.2828455826,POINT (11757195.796997804 1170861.2828455826),584
497,4435,5155,Cao Lanh City,626,11757195.796997804,1169946.0915475686,POINT (11757195.796997804 1169946.0915475686),568
498,4314,5009,Cao Lanh City,480,11759026.2071775,1168725.873534874,POINT (11759026.2071775 1168725.873534874),578
499,4180,4843,Cao Lanh City,314,11759941.412267352,1167505.6978242656,POINT (11759941.412267352 1167505.6978242656),593
500,4103,4755,Cao Lanh City,226,11759026.2071775,1166895.625817831,POINT (11759026.2071775 1166895.625817831),584
501,4140,4797,Cao Lanh City,268,11759026.2071775,1167200.6605009097,POINT (11759026.2071775 1167200.6605009097),821
502,4004,4641,Cao Lanh City,112,11762992.095900182,1165980.5376030523,POINT (11762992.095900182 1165980.5376030523),474
503,4152,4812,Cao Lanh City,283,11763602.232626747,1167200.6605009097,POINT (11763602.232626747 1167200.6605009097),634
504,20810,25463,Sa Đéc City,666,11769189.356136872,1159876.3692235353,POINT (11769189.356136872 1159876.3692235353),538
505,20722,25350,Sa Đéc City,553,11770714.025222706,1157741.6237902404,POINT (11770714.025222706 1157741.6237902404),499
506,20589,25185,Sa Đéc City,388,11771933.760491371,1154692.2099211293,POINT (11771933.760491371 1154692.2099211293),734
507,20615,25216,Sa Đéc City,419,11769799.223771203,1155302.071785929,POINT (11769799.223771203 1155302.071785929),660
508,20600,25199,Sa Đéc City,402,11770409.09140554,1154997.139547794,POINT (11770409.09140554 1154997.139547794),689
509,20503,25085,Sa Đéc City,288,11771323.89285704,1153167.600934674,POINT (11771323.89285704 1153167.600934674),389
510,20491,25068,Sa Đéc City,271,11772543.628125705,1152862.6869617226,POINT (11772543.628125705 1152862.6869617226),380
511,20478,25048,Sa Đéc City,251,11772848.561942872,1152557.7755952058,POINT (11772848.561942872 1152557.7755952058),333
512,20511,25093,Sa Đéc City,296,11773763.363394372,1153167.600934674,POINT (11773763.363394372 1153167.600934674),582
513,20495,25072,Sa Đéc City,275,11773763.363394372,1152862.6869617226,POINT (11773763.363394372 1152862.6869617226),796
514,20343,24896,Sa Đéc City,99,11770409.09140554,1150423.4689493664,POINT (11770409.09140554 1150423.4689493664),737
515,20373,24926,Sa Đéc City,129,11772848.561942872,1150728.3620909718,POINT (11772848.561942872 1150728.3620909718),257
516,1440,1816,Binh Minh Town,970,11783033.902031677,1128550.2420968374,POINT (11783033.902031677 1128550.2420968374),343
517,1287,1648,Binh Minh Town,802,11784252.583858475,1126417.3551028676,POINT (11784252.583858475 1126417.3551028676),476
518,1324,1688,Binh Minh Town,842,11781205.879291471,1127026.7386553437,POINT (11781205.879291471 1127026.7386553437),632
519,1232,1583,Binh Minh Town,737,11779987.19746467,1125807.9817270043,POINT (11779987.19746467 1125807.9817270043),435
520,794,941,Binh Minh Town,95,11786385.27705538,1119105.5446098684,POINT (11786385.27705538 1119105.5446098684),621
521,748,876,Binh Minh Town,30,11785775.93614198,1118191.670843288,POINT (11785775.93614198 1118191.670843288),482
522,862,1046,Binh Minh Town,200,11787299.288425485,1120324.0783461477,POINT (11787299.288425485 1120324.0783461477),542
523,1057,1346,Binh Minh Town,500,11786080.60659868,1123370.589875043,POINT (11786080.60659868 1123370.589875043),205
524,1108,1409,Binh Minh Town,563,11784557.254315175,1123979.922601772,POINT (11784557.254315175 1123979.922601772),495
525,14551,18089,Long Hồ District,802,11796541.26771539,1139653.3376112692,POINT (11796541.26771539 1139653.3376112692),458
526,15124,18708,Long Hồ District,1421,11791054.014975842,1144835.3172687376,POINT (11791054.014975842 1144835.3172687376),461
527,15195,18783,Long Hồ District,1496,11792883.099222358,1145445.011028798,POINT (11792883.099222358 1145445.011028798),661
528,25984,32321,Vĩnh Long,58,11794002.594987271,1145217.584327105,POINT (11794002.594987271 1145217.584327105),838
529,26356,32694,Vĩnh Long,431,11792783.128465172,1148266.1892400463,POINT (11792783.128465172 1148266.1892400463),856
530,15499,19153,Long Hồ District,1866,11794712.183468876,1150322.9344005894,POINT (11794712.183468876 1150322.9344005894),538
531,15612,19278,Long Hồ District,1991,11797760.65721307,1151237.6190567417,POINT (11797760.65721307 1151237.6190567417),143
532,15615,19282,Long Hồ District,1995,11798980.046710748,1151237.6190567417,POINT (11798980.046710748 1151237.6190567417),810
533,15648,19320,Long Hồ District,2033,11798980.046710748,1151542.5191463726,POINT (11798980.046710748 1151542.5191463726),355
534,15549,19207,Long Hồ District,1920,11799589.741459586,1150627.826684569,POINT (11799589.741459586 1150627.826684569),475
535,15863,19584,Long Hồ District,2297,11799589.741459586,1153981.8136433982,POINT (11799589.741459586 1153981.8136433982),471
536,15806,19502,Long Hồ District,2215,11801113.978331683,1153067.0586587314,POINT (11801113.978331683 1153067.0586587314),468
537,15519,19173,Long Hồ District,1886,11800809.130957264,1150322.9344005894,POINT (11800809.130957264 1150322.9344005894),108
538,15417,19062,Long Hồ District,1775,11800199.436208423,1149408.2731484503,POINT (11800199.436208423 1149408.2731484503),567
539,15322,18912,Long Hồ District,1625,11801113.978331683,1147579.02077858,POINT (11801113.978331683 1147579.02077858),680
540,15086,18669,Long Hồ District,1382,11799894.588834006,1144225.6338587203,POINT (11799894.588834006 1144225.6338587203),536
541,15022,18604,Long Hồ District,1317,11799589.741459586,1143615.9607930002,POINT (11799589.741459586 1143615.9607930002),362
542,15018,18600,Long Hồ District,1313,11798370.351961909,1143615.9607930002,POINT (11798370.351961909 1143615.9607930002),699
543,15080,18663,Long Hồ District,1376,11798065.50458749,1144225.6338587203,POINT (11798065.50458749 1144225.6338587203),719
544,15108,18692,Long Hồ District,1405,11797455.809838649,1144530.4742703326,POINT (11797455.809838649 1144530.4742703326),619
545,14849,18426,Long Hồ District,1139,11795626.725592133,1142091.823347292,POINT (11795626.725592133 1142091.823347292),539
546,15097,18681,Long Hồ District,1394,11793492.793971196,1144530.4742703326,POINT (11793492.793971196 1144530.4742703326),595
547,15097,18681,Long Hồ District,1394,11793492.793971196,1144530.4742703326,POINT (11793492.793971196 1144530.4742703326),595
548,15032,18614,Long Hồ District,1327,11792578.251847938,1143920.7960331822,POINT (11792578.251847938 1143920.7960331822),410
549,14087,17500,Long Hồ District,213,11802638.21520378,1136300.688768447,POINT (11802638.21520378 1136300.688768447),625
550,14087,17500,Long Hồ District,213,11802638.21520378,1136300.688768447,POINT (11802638.21520378 1136300.688768447),625
551,14201,17657,Long Hồ District,370,11801418.825706102,1137215.0166946696,POINT (11801418.825706102 1137215.0166946696),227
552,14563,18101,Long Hồ District,814,11800199.436208423,1139653.3376112692,POINT (11800199.436208423 1139653.3376112692),690
553,14191,17644,Long Hồ District,357,11797455.809838649,1137215.0166946696,POINT (11797455.809838649 1137215.0166946696),414
554,14700,18258,Long Hồ District,971,11801113.978331683,1140567.7504277606,POINT (11801113.978331683 1140567.7504277606),850
555,24534,30323,Trà Vinh City,641,11840148.40060582,1116585.0136169,POINT (11840148.40060582 1116585.0136169),404
556,24534,30323,Trà Vinh City,641,11840148.40060582,1116585.0136169,POINT (11840148.40060582 1116585.0136169),404
557,24314,30061,Trà Vinh City,379,11835579.682089915,1113539.064613522,POINT (11835579.682089915 1113539.064613522),413
558,24301,30045,Trà Vinh City,363,11836188.844558705,1113234.4835513672,POINT (11836188.844558705 1113234.4835513672),308
559,24289,30031,Trà Vinh City,349,11836798.007027492,1112929.9050023835,POINT (11836798.007027492 1112929.9050023835),577
560,24255,29996,Trà Vinh City,314,11837711.750730673,1112016.18442731,POINT (11837711.750730673 1112016.18442731),865
561,24267,30008,Trà Vinh City,326,11837711.750730673,1112320.75544107,POINT (11837711.750730673 1112320.75544107),882
562,24150,29891,Trà Vinh City,209,11835884.26332431,1109884.2575796396,POINT (11835884.26332431 1109884.2575796396),454
563,2327,2797,Bến Tre City,828,11839918.845192956,1149473.5385962117,POINT (11839918.845192956 1149473.5385962117),641
564,18071,22414,Mỹ Tho,335,11841482.033487856,1158809.9230056242,POINT (11841482.033487856 1158809.9230056242),855
565,18149,22492,Mỹ Tho,413,11840872.088390158,1159419.8555274303,POINT (11840872.088390158 1159419.8555274303),835
566,18145,22488,Mỹ Tho,409,11839652.19819476,1159419.8555274303,POINT (11839652.19819476 1159419.8555274303),850
567,18060,22403,Mỹ Tho,324,11838127.335450511,1158809.9230056242,POINT (11838127.335450511 1158809.9230056242),798
