,image,pred,lon,lat
227,Long Hồ District-1516.jpeg,0.9694729074835776,105.98930263925763N,10.163422571615186E
228,Hiệp Hòa District-9242.jpeg,0.9694505780935287,105.99485300812638N,21.398232285332025E
229,Go Cong Town-3178.jpeg,0.9694442078471184,106.67448245318344N,10.422338742476105E
231,Hung Yen City-819.jpeg,0.9694172069430352,106.10368567323044N,20.628697474451904E
232,Tam Điệp-3622.jpeg,0.96936596930027,105.94406570916391N,20.17089921070733E
233,Thái Bình-1314.jpeg,0.9693647250533104,106.33351184638626N,20.445985175831574E
234,Cao Lanh City-4391.jpeg,0.9693400785326958,105.58791183307821N,10.491782608970986E
235,Binh Minh Town-1084.jpeg,0.9693151861429214,105.83647841918126N,10.020771605386921E
236,Tam Điệp-4178.jpeg,0.9693105220794678,105.90530954680744N,20.178984011284783E
237,Long Hồ District-5516.jpeg,0.9693050757050514,105.94274829977763N,10.225406042707299E
238,Cai Lậy Town-6454.jpeg,0.969297505915165,106.13613143459246N,10.485478579181216E
240,Long Hồ District-1058.jpeg,0.9692791327834128,105.94822528089293N,10.158032704563702E
241,Tây Ninh City-2041.jpeg,0.9692765697836876,106.12925111468995N,11.347475040441713E
242,Cao Lanh City-4206.jpeg,0.9692732095718384,105.61531659042207N,10.487740208682368E
243,Thái Bình-2764.jpeg,0.9692462310194968,106.36658880665104N,20.47967184490432E
244,Cao Lanh City-2530.jpeg,0.9692340716719628,105.6427213477659N,10.45135860608481E
245,Chau Doc City-1540.jpeg,0.969172053039074,105.05214267666935N,10.6594034064318E
246,Duy Tiên District-2962.jpeg,0.9691550135612488,105.96913115931666N,20.638910711717042E
247,Go Cong Town-880.jpeg,0.9691523611545564,106.67037240985691N,10.365745138435459E
248,Chau Doc City-2905.jpeg,0.9691476747393608,105.09465161365743N,10.680962874637771E
249,Bến Tre City-3200.jpeg,0.969145566225052,106.33926163933714N,10.267754408332031E
250,Mỹ Hào District-1321.jpeg,0.9691347181797028,106.13536618739911N,20.92041134274396E
251,Long Xuyen City-4576.jpeg,0.9691171944141388,105.41393007181749N,10.410864943910134E
252,Duy Tiên District-969.jpeg,0.969106636941433,105.93313603926266N,20.605224042644267E
253,Thái Bình-304.jpeg,0.9690656736493112,106.34645500475075N,20.4217307740992E
254,Thái Bình-2349.jpeg,0.9690643325448036,106.34070248992211N,20.468892110801047E
258,Go Cong Town-680.jpeg,0.9690180942416192,106.6922926409317N,10.36035527138397E
