image,pred,lon,lat,found_Anditi
Duy Tiên District-2882.jpeg,0.9687621369957924,105.99504764575553N,20.63756324495413E,['310.jpeg']
Go Cong Town-116.jpeg,0.9687054753303528,106.69092262648952N,10.341490736703756E,[]
Long Hồ District-3685.jpeg,0.968702346086502,105.94000980922003N,10.190371906872624E,[]
Go Cong Town-3251.jpeg,0.9686985611915588,106.66489235208824N,10.423686209238976E,[]
Long Xuyen City-4860.jpeg,0.9686674177646636,105.4468064237052N,10.417602277724498E,[]
Thái Bình-1377.jpeg,0.9686101675033568,106.32632120285044N,20.447332642594482E,[]
Cai Lậy Town-5563.jpeg,0.9685992151498796,106.15120237092184N,10.465266577738122E,[]
Duy Tiên District-2284.jpeg,0.9685824140906334,105.9460942824821N,20.629478444376662E,['337.jpeg']
Duy Tiên District-3529.jpeg,0.9685469791293144,105.93457584406481N,20.64699551229451E,['319.jpeg']
Cao Lanh City-3055.jpeg,0.9685324132442474,105.58654159521102N,10.46348580695066E,['499.jpeg']
Mỹ Hào District-2214.jpeg,0.9684928506612778,106.12094005026037N,20.937928410661822E,['215.jpeg']
Go Cong Town-4856.jpeg,0.9684854447841644,106.64434213545564N,10.469500079176646E,[]
Chau Doc City-3703.jpeg,0.9684554040431976,105.12756175842237N,10.693090075503628E,"['471.jpeg', '472.jpeg']"
Ninh Bình-740.jpeg,0.9684543535113336,105.9600910166416N,20.234790141665254E,"['882.jpeg', '418.jpeg']"
Long Xuyen City-2498.jpeg,0.968448892235756,105.44406672771456N,10.365051073972468E,[]
Cai Lậy Town-4009.jpeg,0.9684435874223708,106.17860407333892N,10.436969775717799E,[]
Thái Bình-3204.jpeg,0.9684265851974488,106.3680269353582N,20.49449397929634E,[]
Chau Doc City-2321.jpeg,0.9684265479445456,105.13716055064552N,10.671530607297658E,['476.jpeg']
Hiệp Hòa District-291.jpeg,0.9684154540300368,105.95145637212903N,21.239231207308055E,['165.jpeg']
Long Hồ District-1253.jpeg,0.9684142842888832,105.9235788658741N,10.16072763808944E,['652.jpeg']
Châu Thành District-6817.jpeg,0.968395434319973,106.3607895859649N,10.29877834042856E,[]
Phu Ly City-2627.jpeg,0.9683880731463432,105.88834933609054N,20.553194410827626E,[]
Vĩnh Long-1650.jpeg,0.968375489115715,105.98293054621945N,10.258429672217233E,[]
Hung Yen City-1307.jpeg,0.9683747366070748,106.08784484851255N,20.6394772085552E,['303.jpeg']
Thanh Liêm District-4150.jpeg,0.9683685079216956,105.8945023062096N,20.458530146047487E,"['382.jpeg', '381.jpeg']"
Mỹ Hào District-191.jpeg,0.9683549851179124,106.11661220911876N,20.889419607196963E,[]
Tam Điệp-3510.jpeg,0.9683360904455184,105.94406570916391N,20.16955174394442E,[]
Cai Lậy Town-1667.jpeg,0.9683289751410484,106.17997415845981N,10.392503372543006E,['775.jpeg']
Hiệp Hòa District-6131.jpeg,0.9683289155364035,105.97894090826068N,21.34163868128958E,[]
Ninh Bình-2104.jpeg,0.9683273285627364,105.95147386447422N,20.272519211026708E,['870.jpeg']
Thái Bình-426.jpeg,0.9683146774768828,106.33351184638626N,20.427120641150832E,[]
Châu Thành District-8823.jpeg,0.968312568962574,106.23205724457684N,10.313600474820154E,[]
Bac Giang City-1447.jpeg,0.9683118388056756,106.1576890874336N,21.272614943430767E,[]
Long Xuyen City-2894.jpeg,0.968307927250862,105.4413270317239N,10.373135874549702E,[]
Go Cong Town-1344.jpeg,0.9683076292276382,106.6758524676256N,10.37787233930131E,[]
Tây Ninh City-2114.jpeg,0.9682821407914162,106.13887205047158N,11.348822507204586E,[]
Hung Yen City-2500.jpeg,0.9682712182402612,106.0676837988716N,20.677206277916707E,[]
Long Xuyen City-2665.jpeg,0.9682687968015672,105.39749189587363N,10.369093474261087E,['918.jpeg']
Trà Vinh City-1129.jpeg,0.9682563245296478,106.33997394682622N,9.933794239462024E,"['735.jpeg', '758.jpeg', '733.jpeg']"
Cao Lanh City-574.jpeg,0.9682455286383628,105.6440915856331N,10.419019403775863E,[]
Duy Tiên District-2043.jpeg,0.9682240933179856,106.01376510818362N,20.625436044087937E,[]
Cao Lanh City-2547.jpeg,0.9682096913456916,105.6660153915082N,10.45135860608481E,[]
Thái Bình-2039.jpeg,0.9681796580553056,106.37377945018686N,20.460807310223583E,[]
Cai Lậy Town-5372.jpeg,0.9681712836027144,106.18134424358063N,10.461224177449507E,[]
Go Cong Town-2268.jpeg,0.9681515991687776,106.68544256872082N,10.402126741033015E,[]
Hiệp Hòa District-7954.jpeg,0.9681503996253014,105.98906678999342N,21.368588016547882E,[]
Bac Giang City-2979.jpeg,0.9681206792593002,106.17937844672568N,21.302259212214892E,['196.jpeg']
Go Cong Town-1276.jpeg,0.9681084156036376,106.65256222210868N,10.37652487253844E,[]
Binh Minh Town-3421.jpeg,0.9681069552898408,105.85153137621441N,10.073322809138919E,[]
Mỹ Tho-1349.jpeg,0.9681017100811004,106.40260893078528N,10.352964871956782E,[]
Hiệp Hòa District-3905.jpeg,0.9680920094251632,106.0078719989256N,21.310646945742537E,['180.jpeg']
Duy Tiên District-1092.jpeg,0.9680775701999664,105.97345057372313N,20.60791897617009E,[]
Bến Tre City-3115.jpeg,0.9680755063891412,106.35158502396425N,10.265059474806286E,['688.jpeg']
Long Xuyen City-3845.jpeg,0.9680712148547173,105.39886174386898N,10.393347875992792E,[]
Yên Mỹ District-4065.jpeg,0.9680538550019264,106.04503031815923N,20.92460581238234E,"['238.jpeg', '239.jpeg']"
Cai Lậy Town-3727.jpeg,0.9680327996611596,106.19230492454746N,10.43157990866631E,[]
Sa Đéc City-768.jpeg,0.9680099785327912,105.77510324423783N,10.289625604888732E,['910.jpeg']
Long Hồ District-2915.jpeg,0.967996910214424,105.91125565836468N,10.18093963953252E,[]
Mỹ Hào District-1241.jpeg,0.9679928421974182,106.10939914054937N,20.919063875981042E,"['226.jpeg', '227.jpeg']"
Mỹ Hào District-1054.jpeg,0.9679815471172332,106.10218607197996N,20.915021475692306E,['225.jpeg']
Duy Tiên District-985.jpeg,0.96797663718462,105.9561729160972N,20.605224042644267E,"['334.jpeg', '333.jpeg']"
Binh Minh Town-3395.jpeg,0.9679556339979172,105.81595165959065N,10.073322809138919E,['28.jpeg']
Phu Ly City-2100.jpeg,0.9679424688220024,105.88834933609054N,20.543762143487246E,['349.jpeg']
Phu Ly City-4241.jpeg,0.967939518392086,105.93151872143017N,20.592270946952027E,[]
Hoa Lư District-1735.jpeg,0.9679284617304802,105.96507010280283N,20.22628857633739E,[]
Châu Thành District-2131.jpeg,0.9679179191589355,106.24438268151823N,10.269134071645368E,[]
Ninh Bình-500.jpeg,0.9679095149040222,106.0003043934227N,20.226705341087808E,['866.jpeg']
Bến Tre City-1445.jpeg,0.9678910225629808,106.36253914363279N,10.234067739260228E,['702.jpeg']
Tây Ninh City-2762.jpeg,0.967850625514984,106.0921417909607N,11.360949708070462E,[]
Long Hồ District-1144.jpeg,0.9678411856293678,105.92084037531647N,10.15938017132657E,['35.jpeg']
Phu Ly City-674.jpeg,0.9678170308470726,105.96893218872448N,20.51950774175486E,"['356.jpeg', '355.jpeg']"
Duy Tiên District-1295.jpeg,0.9678158089518548,105.98352920733824N,20.61330884322173E,['339.jpeg']
Duy Tiên District-1948.jpeg,0.9678106158971786,106.01376510818362N,20.624088577325022E,[]
Phu Ly City-4030.jpeg,0.9677822068333626,105.95310341409997N,20.582838679611655E,['620.jpeg']
Yên Mỹ District-745.jpeg,0.9677639231085776,106.03493406856072N,20.86531727481419E,['255.jpeg']
Go Cong Town-3785.jpeg,0.9677594974637032,106.62242190438084N,10.43311847657908E,[]
Long Xuyen City-2125.jpeg,0.9677542373538016,105.4536556636818N,10.356966273395233E,[]
Phu Ly City-4167.jpeg,0.9677525833249092,105.93295770094146N,20.588228546663295E,[]
Mỹ Hào District-654.jpeg,0.9677493125200272,106.12671050511588N,20.904241741589008E,"['220.jpeg', '219.jpeg']"
Bac Giang City-1470.jpeg,0.9677461236715316,106.19094610501479N,21.272614943430767E,['208.jpeg']
Go Cong Town-1227.jpeg,0.9677076935768129,106.65393223655084N,10.375177405775567E,[]
Duy Tiên District-2231.jpeg,0.9677051901817322,106.00800588897498N,20.62813097761375E,"['316.jpeg', '315.jpeg']"
Sa Đéc City-530.jpeg,0.9676906540989876,105.77647287778088N,10.2815408043115E,['912.jpeg']
Hung Yen City-1497.jpeg,0.9676696434617044,106.06912387384595N,20.64486707560684E,[]
Hiệp Hòa District-8967.jpeg,0.9676659852266312,105.97170813559445N,21.391494951517444E,['997.jpeg']
Tam Điệp-2234.jpeg,0.9676636531949044,105.89956789312502N,20.15338214278953E,[]
Hiệp Hòa District-4282.jpeg,0.9676523432135582,106.01944443519157N,21.316036812794195E,[]
Thanh Liêm District-4636.jpeg,0.9676309823989868,105.92182538680898N,20.46526747986205E,[]
Sa Đéc City-2693.jpeg,0.9676258340477945,105.72442680314552N,10.363736276846712E,['520.jpeg']
Go Cong Town-217.jpeg,0.9676083922386168,106.65256222210868N,10.346880603755244E,[]
Tam Điệp-1740.jpeg,0.9675995036959648,105.89526165286318N,20.145297342212086E,['119.jpeg']
Phu Ly City-367.jpeg,0.96759295463562,105.8984221926698N,20.51411787470322E,[]
Yên Mỹ District-1817.jpeg,0.9675916731357574,106.03349174718953N,20.884181809494965E,['246.jpeg']
Go Cong Town-4751.jpeg,0.967588186264038,106.64160210657127N,10.462762745362282E,[]
Go Cong Town-1297.jpeg,0.9675872772932052,106.68133252539432N,10.37652487253844E,['602.jpeg']
Thái Bình-1947.jpeg,0.9675836861133577,106.32632120285044N,20.45945984346067E,"['448.jpeg', '447.jpeg']"
Cai Lậy Town-5046.jpeg,0.9675826877355576,106.12517075362561N,10.455834310398014E,[]
Bac Giang City-2506.jpeg,0.967572033405304,106.20685163516228N,21.291479478111572E,"['199.jpeg', '200.jpeg']"
Duy Tiên District-4047.jpeg,0.9675674885511398,105.97776998812962N,20.65373284610907E,['314.jpeg']
Tam Điệp-4266.jpeg,0.9675636738538742,105.89956789312502N,20.18033147804769E,[]
Go Cong Town-3000.jpeg,0.967563472688198,106.62790196214955N,10.419643808950358E,[]
Hoa Lư District-393.jpeg,0.9675579220056534,105.95645267629762N,20.19664430755339E,[]
Long Xuyen City-3349.jpeg,0.967555820941925,105.41393007181749N,10.38256814188981E,[]
Tam Điệp-2416.jpeg,0.9675523787736892,105.8966970662838N,20.156077076315338E,['891.jpeg']
Hoa Lư District-2307.jpeg,0.9675357714295388,105.93490911003464N,20.2438056442552E,"['428.jpeg', '427.jpeg']"
Go Cong Town-4663.jpeg,0.9675108045339584,106.63886207768692N,10.457372878310792E,['599.jpeg']
Tây Ninh City-2146.jpeg,0.9674991741776466,106.0921417909607N,11.350169973967462E,['609.jpeg']
Hung Yen City-1358.jpeg,0.9674989059567451,106.08784484851255N,20.64082467531811E,['303.jpeg']
Phu Ly City-1691.jpeg,0.967486709356308,105.89698321315845N,20.537024809672698E,[]
Thanh Liêm District-1125.jpeg,0.9674781858921052,105.93332984179821N,20.410021342582734E,['374.jpeg']
Duy Tiên District-466.jpeg,0.9674650728702544,105.9748903785253N,20.582317107674786E,[]
Cai Lậy Town-2894.jpeg,0.9674514979124068,106.15394254116356N,10.415410307511838E,['769.jpeg']
Cao Lanh City-4719.jpeg,0.9674395471811296,105.56872850293753N,10.49851994278535E,['503.jpeg']
Duy Tiên District-56.jpeg,0.9674380347132684,105.97057096411882N,20.563452572994034E,['342.jpeg']
Mỹ Hào District-1318.jpeg,0.9674140363931656,106.1310383462575N,20.92041134274396E,[]
Go Cong Town-2985.jpeg,0.9674058333039284,106.60735174551695N,10.419643808950358E,[]
Hoa Lư District-3975.jpeg,0.9674038589000702,105.97368752930801N,20.290966980957013E,['409.jpeg']
Ninh Bình-563.jpeg,0.9673967733979224,105.97445293692057N,20.229400274613628E,['880.jpeg']
Thanh Liêm District-6221.jpeg,0.9673771858215332,105.90313064745148N,20.488174414831512E,[]
Long Xuyen City-1056.jpeg,0.9673354178667068,105.47557323160692N,10.332711871663534E,[]
Tam Điệp-2057.jpeg,0.9673272147774696,105.8966970662838N,20.150687209263705E,[]
Long Hồ District-4672.jpeg,0.967326194047928,105.94822528089293N,10.207888974789961E,[]
Cai Lậy Town-6653.jpeg,0.9673150703310966,106.09365879584597N,10.493563379758449E,"['761.jpeg', '760.jpeg', '762.jpeg']"
Thái Bình-1246.jpeg,0.9673142582178116,106.33351184638626N,20.444637709068665E,"['860.jpeg', '438.jpeg']"
Cao Lanh City-2579.jpeg,0.9672657400369644,105.61531659042207N,10.452706072847676E,['513.jpeg']
Tây Ninh City-1446.jpeg,0.9672370925545692,106.08389527457642N,11.335347839575835E,['962.jpeg']
Hiệp Hòa District-6470.jpeg,0.9672196805477142,106.02378409879131N,21.345681081578324E,['185.jpeg']
Long Hồ District-5754.jpeg,0.9671903625130652,105.98382565814235N,10.229448442995913E,[]
Tam Điệp-3267.jpeg,0.9671884700655936,105.92253450785479N,20.166856810418608E,[]
Duy Tiên District-1299.jpeg,0.9671542048454284,105.98928842654688N,20.61330884322173E,[]
Chau Doc City-4403.jpeg,0.9671477749943732,105.09876538175307N,10.706564743132363E,[]
Chau Doc City-2005.jpeg,0.9671416878700256,105.04528639650998N,10.66748820700904E,"['2.jpeg', '1.jpeg']"
Vĩnh Long-418.jpeg,0.9671278148889542,105.96923722852861N,10.236870204011284E,['665.jpeg']
Hiệp Hòa District-5435.jpeg,0.9670935720205308,105.8935941907992N,21.333553880712092E,['159.jpeg']
Hung Yen City-1401.jpeg,0.9670273214578629,106.07632424871774N,20.64217214208102E,[]
Phu Ly City-4031.jpeg,0.9670060724020004,105.95454239361126N,20.582838679611655E,['620.jpeg']
Go Cong Town-1770.jpeg,0.9670014828443528,106.6457121498978N,10.389999540167166E,[]
Go Cong Town-1033.jpeg,0.9669980481266977,106.66489235208824N,10.369787538724077E,[]
Binh Minh Town-3185.jpeg,0.9669889137148856,105.79816180127872N,10.06793294208743E,"['26.jpeg', '25.jpeg']"
Bến Tre City-490.jpeg,0.9669883772730828,106.37212399834277N,10.211160804291403E,['718.jpeg']
Mỹ Hào District-3843.jpeg,0.9669856354594232,106.06900595656079N,20.971615079734644E,[]
Go Cong Town-3256.jpeg,0.9669764414429664,106.67174242429908N,10.423686209238976E,[]
Mỹ Hào District-2739.jpeg,0.96697136759758,106.14546448339627N,20.9460132112393E,[]
Go Cong Town-2991.jpeg,0.9669218212366104,106.61557183216999N,10.419643808950358E,[]
Cai Lậy Town-2310.jpeg,0.966919407248497,106.11146990241708N,10.404630573408856E,['595.jpeg']
Binh Minh Town-3884.jpeg,0.9669183939695358,105.82689926470562N,10.086797476767636E,[]
Thái Bình-600.jpeg,0.9669083580374718,106.34933126216508N,20.43116304143958E,[]
Hiệp Hòa District-7979.jpeg,0.9668936729431152,105.92107872693089N,21.369935483310798E,['142.jpeg']
Bến Tre City-2693.jpeg,0.9668929800391196,106.36664693850851N,10.255627207466182E,['701.jpeg']
Thái Bình-2487.jpeg,0.96689023822546,106.31625430190032N,20.472934511089775E,[]
Duy Tiên District-4872.jpeg,0.9668626189231871,105.99072823134907N,20.66586004697526E,['318.jpeg']
Cai Lậy Town-4154.jpeg,0.9668565839529036,106.15805279652612N,10.439664709243544E,[]
Phu Ly City-1582.jpeg,0.9668565019965172,105.98619994286031N,20.53432987614687E,"['357.jpeg', '358.jpeg']"
Long Xuyen City-3862.jpeg,0.9668530970811844,105.42214915978941N,10.393347875992792E,[]
Sa Đéc City-558.jpeg,0.9668452739715576,105.75592837463535N,10.282888271074373E,['531.jpeg']
Tây Ninh City-1597.jpeg,0.9668441414833068,106.12787669529254N,11.338042773101586E,"['975.jpeg', '616.jpeg']"
Cao Lanh City-2855.jpeg,0.9668423011898994,105.6427213477659N,10.458095939899168E,['950.jpeg']
Hung Yen City-1541.jpeg,0.9668363034725188,106.0604834239998N,20.646214542369755E,['293.jpeg']
Long Xuyen City-2991.jpeg,0.9668137729167938,105.39201250389236N,10.375830808075445E,['490.jpeg']
Duy Tiên District-4670.jpeg,0.96680948138237,105.9417748680756N,20.66316511344944E,"['324.jpeg', '323.jpeg']"
Hung Yen City-1289.jpeg,0.966802917420864,106.0619234989742N,20.6394772085552E,['295.jpeg']
Chau Doc City-4347.jpeg,0.9667986556887628,105.10699291794428N,10.705217276369488E,['957.jpeg']
Cao Lanh City-3022.jpeg,0.9667955935001372,105.62216777975802N,10.462138340187787E,['511.jpeg']
Go Cong Town-2667.jpeg,0.9667819365859032,106.61831186105434N,10.412906475136E,[]
Mỹ Hào District-1224.jpeg,0.9667766690254213,106.08487470741343N,20.919063875981042E,['230.jpeg']
Yên Mỹ District-3777.jpeg,0.9667546227574348,106.05512656775774N,20.917868478567776E,"['240.jpeg', '241.jpeg']"
Go Cong Town-3505.jpeg,0.9667236879467964,106.66900239541475N,10.427728609527595E,[]
Binh Minh Town-2014.jpeg,0.9667115733027458,105.83237306726312N,10.040983606829998E,[]
Hiệp Hòa District-957.jpeg,0.966711349785328,105.97315469012771N,21.260790675514695E,['170.jpeg']
Vĩnh Long-143.jpeg,0.9667006358504296,105.95417457906869N,10.230132870196922E,"['658.jpeg', '42.jpeg']"
Go Cong Town-1610.jpeg,0.9666995778679848,106.6964026842582N,10.384609673115675E,[]
Bac Giang City-2287.jpeg,0.9666903391480446,106.18950014772867N,21.287437077822833E,[]
Go Cong Town-3831.jpeg,0.966685026884079,106.68544256872082N,10.43311847657908E,[]
Phu Ly City-2032.jpeg,0.9666583463549614,105.90273913120375N,20.542414676724338E,"['350.jpeg', '351.jpeg']"
Thái Bình-703.jpeg,0.966655969619751,106.32488307414329N,20.433857974965385E,['432.jpeg']
Hiệp Hòa District-4950.jpeg,0.966651551425457,105.9225252814641N,21.32681654689752E,['158.jpeg']
Bac Giang City-923.jpeg,0.9666352048516272,106.21118950702068N,21.259140275801617E,"['205.jpeg', '204.jpeg']"
Go Cong Town-219.jpeg,0.9666260182857512,106.65530225099302N,10.346880603755244E,[]
Hung Yen City-2374.jpeg,0.9666244611144066,106.06336357394854N,20.673163877627978E,"['278.jpeg', '279.jpeg']"
Ninh Bình-2308.jpeg,0.9666218459606172,105.9600910166416N,20.28060401160416E,"['864.jpeg', '115.jpeg']"
Sa Đéc City-1682.jpeg,0.9666212126612664,105.72990533731766N,10.321964807197668E,['523.jpeg']
Hiệp Hòa District-7110.jpeg,0.9666037783026696,105.98328057186043N,21.355113348918735E,"['995.jpeg', '123.jpeg']"
Bến Tre City-3064.jpeg,0.9666001945734024,106.3529542889228N,10.263712008043413E,['688.jpeg']
Hiệp Hòa District-9241.jpeg,0.9665981307625772,105.99340645359317N,21.398232285332025E,"['134.jpeg', '133.jpeg']"
Long Xuyen City-1243.jpeg,0.966579258441925,105.4742033836116N,10.336754271952149E,['930.jpeg']
Hiệp Hòa District-370.jpeg,0.9665781408548356,105.95000981759576N,21.241926140833893E,[]
Thái Bình-3201.jpeg,0.966572992503643,106.36371254923672N,20.49449397929634E,"['456.jpeg', '457.jpeg']"
Go Cong Town-1589.jpeg,0.9665711894631386,106.66763238097258N,10.384609673115675E,[]
Cao Lanh City-2906.jpeg,0.9665666222572328,105.62764873122678N,10.459443406662043E,[]
Cai Lậy Town-2467.jpeg,0.966565765440464,106.13065109410903N,10.407325506934605E,['87.jpeg']
Hiệp Hòa District-5588.jpeg,0.9665528535842896,105.963028808395N,21.334901347475004E,[]
Yên Mỹ District-3493.jpeg,0.9665528163313866,106.03637638993193N,20.912478611516125E,"['266.jpeg', '267.jpeg']"
Tây Ninh City-37.jpeg,0.9665212780237198,106.11550692071616N,11.29627130345247E,['976.jpeg']
Cai Lậy Town-2931.jpeg,0.9665136337280272,106.1224305833839N,10.416757774274714E,['596.jpeg']
Go Cong Town-2012.jpeg,0.9665125980973244,106.62790196214955N,10.396736873981526E,[]
Thái Bình-1384.jpeg,0.9665091037750244,106.33638810380059N,20.447332642594482E,['102.jpeg']
Duy Tiên District-2375.jpeg,0.9664986282587053,105.94033506327347N,20.630825911139574E,[]
Thái Bình-1710.jpeg,0.9664825052022934,106.33207371767911N,20.454069976409034E,['449.jpeg']
Mỹ Tho-3441.jpeg,0.9664767533540726,106.3834316256544N,10.389346474554337E,[]
Ninh Bình-729.jpeg,0.9664688035845757,105.94429290433473N,20.234790141665254E,[]
Mỹ Hào District-3718.jpeg,0.9664603397250175,106.09930084455222N,20.963530279157165E,[]
Long Hồ District-4259.jpeg,0.9664586633443832,105.94822528089293N,10.19980417421273E,[]
Thanh Liêm District-4108.jpeg,0.9664367511868476,105.9692812636395N,20.457182679284582E,['368.jpeg']
Hoa Lư District-4066.jpeg,0.9664117395877838,105.90905683051905N,20.29366191448283E,"['411.jpeg', '410.jpeg']"
Bac Giang City-1923.jpeg,0.9664059579372406,106.21552737887913N,21.280699744008253E,"['202.jpeg', '201.jpeg']"
Sa Đéc City-1007.jpeg,0.966389611363411,105.76414617589354N,10.297710405465965E,"['915.jpeg', '903.jpeg', '916.jpeg']"
