,district,index,longitude,latitude,geometry,sum
553,Hiep Binh Phuoc Ward,225,11879839.598157227,1215125.2294811448,POINT (11879839.598157227 1215125.2294811448),841
554,Hiep Binh Phuoc Ward,226,11879992.329531116,1215125.2294811448,POINT (11879992.329531116 1215125.2294811448),841
555,Hiep Binh Phuoc Ward,227,11880145.060905008,1215125.2294811448,POINT (11880145.060905008 1215125.2294811448),847
556,Hiep Binh Phuoc Ward,228,11880297.792278897,1215125.2294811448,POINT (11880297.792278897 1215125.2294811448),854
557,Hiep Binh Phuoc Ward,229,11880450.523652788,1215125.2294811448,POINT (11880450.523652788 1215125.2294811448),845
558,Hiep Binh Phuoc Ward,230,11880603.255026678,1215125.2294811448,POINT (11880603.255026678 1215125.2294811448),833
559,Hiep Binh Phuoc Ward,231,11880755.986400567,1215125.2294811448,POINT (11880755.986400567 1215125.2294811448),817
560,Hiep Binh Phuoc Ward,232,11880908.717774458,1215125.2294811448,POINT (11880908.717774458 1215125.2294811448),833
561,Hiep Binh Phuoc Ward,233,11877701.358922765,1215277.9595429134,POINT (11877701.358922765 1215277.9595429134),345
562,Hiep Binh Phuoc Ward,234,11877854.090296656,1215277.9595429134,POINT (11877854.090296656 1215277.9595429134),259
563,Hiep Binh Phuoc Ward,235,11878006.821670547,1215277.9595429134,POINT (11878006.821670547 1215277.9595429134),163
564,Hiep Binh Phuoc Ward,236,11878159.553044435,1215277.9595429134,POINT (11878159.553044435 1215277.9595429134),134
565,Hiep Binh Phuoc Ward,237,11878312.284418326,1215277.9595429134,POINT (11878312.284418326 1215277.9595429134),76
566,Hiep Binh Phuoc Ward,238,11878465.015792217,1215277.9595429134,POINT (11878465.015792217 1215277.9595429134),73
567,Hiep Binh Phuoc Ward,239,11878617.747166106,1215277.9595429134,POINT (11878617.747166106 1215277.9595429134),196
568,Hiep Binh Phuoc Ward,240,11878770.478539996,1215277.9595429134,POINT (11878770.478539996 1215277.9595429134),316
569,Hiep Binh Phuoc Ward,241,11878923.209913887,1215277.9595429134,POINT (11878923.209913887 1215277.9595429134),262
570,Hiep Binh Phuoc Ward,242,11879075.941287776,1215277.9595429134,POINT (11879075.941287776 1215277.9595429134),132
571,Hiep Binh Phuoc Ward,243,11879228.672661666,1215277.9595429134,POINT (11879228.672661666 1215277.9595429134),124
572,Hiep Binh Phuoc Ward,244,11879381.404035557,1215277.9595429134,POINT (11879381.404035557 1215277.9595429134),193
573,Hiep Binh Phuoc Ward,245,11879534.135409446,1215277.9595429134,POINT (11879534.135409446 1215277.9595429134),408
574,Hiep Binh Phuoc Ward,246,11879686.866783336,1215277.9595429134,POINT (11879686.866783336 1215277.9595429134),677
575,Hiep Binh Phuoc Ward,247,11879839.598157227,1215277.9595429134,POINT (11879839.598157227 1215277.9595429134),836
576,Hiep Binh Phuoc Ward,248,11879992.329531116,1215277.9595429134,POINT (11879992.329531116 1215277.9595429134),867
577,Hiep Binh Phuoc Ward,249,11880145.060905008,1215277.9595429134,POINT (11880145.060905008 1215277.9595429134),872
578,Hiep Binh Phuoc Ward,250,11880297.792278897,1215277.9595429134,POINT (11880297.792278897 1215277.9595429134),881
579,Hiep Binh Phuoc Ward,251,11880450.523652788,1215277.9595429134,POINT (11880450.523652788 1215277.9595429134),882
580,Hiep Binh Phuoc Ward,252,11880603.255026678,1215277.9595429134,POINT (11880603.255026678 1215277.9595429134),784
581,Hiep Binh Phuoc Ward,253,11880755.986400567,1215277.9595429134,POINT (11880755.986400567 1215277.9595429134),695
582,Hiep Binh Phuoc Ward,254,11880908.717774458,1215277.9595429134,POINT (11880908.717774458 1215277.9595429134),785
583,Hiep Binh Phuoc Ward,255,11878006.821670547,1215430.6902932185,POINT (11878006.821670547 1215430.6902932185),581
584,Hiep Binh Phuoc Ward,256,11878159.553044435,1215430.6902932185,POINT (11878159.553044435 1215430.6902932185),561
585,Hiep Binh Phuoc Ward,257,11878312.284418326,1215430.6902932185,POINT (11878312.284418326 1215430.6902932185),487
586,Hiep Binh Phuoc Ward,258,11878465.015792217,1215430.6902932185,POINT (11878465.015792217 1215430.6902932185),478
587,Hiep Binh Phuoc Ward,259,11878617.747166106,1215430.6902932185,POINT (11878617.747166106 1215430.6902932185),612
588,Hiep Binh Phuoc Ward,260,11879228.672661666,1215430.6902932185,POINT (11879228.672661666 1215430.6902932185),365
589,Hiep Binh Phuoc Ward,261,11879381.404035557,1215430.6902932185,POINT (11879381.404035557 1215430.6902932185),171
590,Hiep Binh Phuoc Ward,262,11879534.135409446,1215430.6902932185,POINT (11879534.135409446 1215430.6902932185),70
591,Hiep Binh Phuoc Ward,263,11879686.866783336,1215430.6902932185,POINT (11879686.866783336 1215430.6902932185),249
592,Hiep Binh Phuoc Ward,264,11879839.598157227,1215430.6902932185,POINT (11879839.598157227 1215430.6902932185),590
593,Hiep Binh Phuoc Ward,265,11879992.329531116,1215430.6902932185,POINT (11879992.329531116 1215430.6902932185),826
594,Hiep Binh Phuoc Ward,266,11880145.060905008,1215430.6902932185,POINT (11880145.060905008 1215430.6902932185),845
595,Hiep Binh Phuoc Ward,267,11880297.792278897,1215430.6902932185,POINT (11880297.792278897 1215430.6902932185),845
596,Hiep Binh Phuoc Ward,268,11880450.523652788,1215430.6902932185,POINT (11880450.523652788 1215430.6902932185),855
597,Hiep Binh Phuoc Ward,269,11880603.255026678,1215430.6902932185,POINT (11880603.255026678 1215430.6902932185),725
598,Hiep Binh Phuoc Ward,270,11880755.986400567,1215430.6902932185,POINT (11880755.986400567 1215430.6902932185),548
599,Hiep Binh Phuoc Ward,271,11880908.717774458,1215430.6902932185,POINT (11880908.717774458 1215430.6902932185),666
600,Hiep Binh Phuoc Ward,272,11879534.135409446,1215583.4217321514,POINT (11879534.135409446 1215583.4217321514),84
601,Hiep Binh Phuoc Ward,273,11879686.866783336,1215583.4217321514,POINT (11879686.866783336 1215583.4217321514),12
602,Hiep Binh Phuoc Ward,274,11879839.598157227,1215583.4217321514,POINT (11879839.598157227 1215583.4217321514),362
603,Hiep Binh Phuoc Ward,275,11879992.329531116,1215583.4217321514,POINT (11879992.329531116 1215583.4217321514),792
604,Hiep Binh Phuoc Ward,276,11880145.060905008,1215583.4217321514,POINT (11880145.060905008 1215583.4217321514),869
605,Hiep Binh Phuoc Ward,277,11880297.792278897,1215583.4217321514,POINT (11880297.792278897 1215583.4217321514),871
606,Hiep Binh Phuoc Ward,278,11880450.523652788,1215583.4217321514,POINT (11880450.523652788 1215583.4217321514),880
607,Hiep Binh Phuoc Ward,279,11880603.255026678,1215583.4217321514,POINT (11880603.255026678 1215583.4217321514),744
608,Hiep Binh Phuoc Ward,280,11880755.986400567,1215583.4217321514,POINT (11880755.986400567 1215583.4217321514),398
609,Hiep Binh Phuoc Ward,281,11880908.717774458,1215583.4217321514,POINT (11880908.717774458 1215583.4217321514),454
610,Hiep Binh Phuoc Ward,282,11881061.449148348,1215583.4217321514,POINT (11881061.449148348 1215583.4217321514),766
611,Hiep Binh Phuoc Ward,283,11879686.866783336,1215736.153859803,POINT (11879686.866783336 1215736.153859803),114
612,Hiep Binh Phuoc Ward,284,11879839.598157227,1215736.153859803,POINT (11879839.598157227 1215736.153859803),233
613,Hiep Binh Phuoc Ward,285,11879992.329531116,1215736.153859803,POINT (11879992.329531116 1215736.153859803),667
614,Hiep Binh Phuoc Ward,286,11880145.060905008,1215736.153859803,POINT (11880145.060905008 1215736.153859803),853
615,Hiep Binh Phuoc Ward,287,11880297.792278897,1215736.153859803,POINT (11880297.792278897 1215736.153859803),854
616,Hiep Binh Phuoc Ward,288,11880450.523652788,1215736.153859803,POINT (11880450.523652788 1215736.153859803),850
617,Hiep Binh Phuoc Ward,289,11880603.255026678,1215736.153859803,POINT (11880603.255026678 1215736.153859803),683
618,Hiep Binh Phuoc Ward,290,11880755.986400567,1215736.153859803,POINT (11880755.986400567 1215736.153859803),374
619,Hiep Binh Phuoc Ward,291,11880908.717774458,1215736.153859803,POINT (11880908.717774458 1215736.153859803),320
620,Hiep Binh Phuoc Ward,292,11881061.449148348,1215736.153859803,POINT (11881061.449148348 1215736.153859803),536
621,Hiep Binh Phuoc Ward,293,11879686.866783336,1215888.886676264,POINT (11879686.866783336 1215888.886676264),330
622,Hiep Binh Phuoc Ward,294,11879839.598157227,1215888.886676264,POINT (11879839.598157227 1215888.886676264),164
623,Hiep Binh Phuoc Ward,295,11879992.329531116,1215888.886676264,POINT (11879992.329531116 1215888.886676264),604
624,Hiep Binh Phuoc Ward,296,11880145.060905008,1215888.886676264,POINT (11880145.060905008 1215888.886676264),878
625,Hiep Binh Phuoc Ward,297,11880297.792278897,1215888.886676264,POINT (11880297.792278897 1215888.886676264),881
626,Hiep Binh Phuoc Ward,298,11880450.523652788,1215888.886676264,POINT (11880450.523652788 1215888.886676264),878
627,Hiep Binh Phuoc Ward,299,11880603.255026678,1215888.886676264,POINT (11880603.255026678 1215888.886676264),801
628,Hiep Binh Phuoc Ward,300,11880755.986400567,1215888.886676264,POINT (11880755.986400567 1215888.886676264),653
629,Hiep Binh Phuoc Ward,301,11880908.717774458,1215888.886676264,POINT (11880908.717774458 1215888.886676264),420
630,Hiep Binh Phuoc Ward,302,11881061.449148348,1215888.886676264,POINT (11881061.449148348 1215888.886676264),447
631,Hiep Binh Phuoc Ward,303,11881214.180522237,1215888.886676264,POINT (11881214.180522237 1215888.886676264),603
632,Hiep Binh Phuoc Ward,304,11879686.866783336,1216041.6201816243,POINT (11879686.866783336 1216041.6201816243),371
633,Hiep Binh Phuoc Ward,305,11879839.598157227,1216041.6201816243,POINT (11879839.598157227 1216041.6201816243),277
634,Hiep Binh Phuoc Ward,306,11879992.329531116,1216041.6201816243,POINT (11879992.329531116 1216041.6201816243),747
635,Hiep Binh Phuoc Ward,307,11880145.060905008,1216041.6201816243,POINT (11880145.060905008 1216041.6201816243),890
636,Hiep Binh Phuoc Ward,308,11880297.792278897,1216041.6201816243,POINT (11880297.792278897 1216041.6201816243),856
637,Hiep Binh Phuoc Ward,309,11880450.523652788,1216041.6201816243,POINT (11880450.523652788 1216041.6201816243),854
638,Hiep Binh Phuoc Ward,310,11880603.255026678,1216041.6201816243,POINT (11880603.255026678 1216041.6201816243),854
639,Hiep Binh Phuoc Ward,311,11880755.986400567,1216041.6201816243,POINT (11880755.986400567 1216041.6201816243),740
640,Hiep Binh Phuoc Ward,312,11880908.717774458,1216041.6201816243,POINT (11880908.717774458 1216041.6201816243),437
641,Hiep Binh Phuoc Ward,313,11881061.449148348,1216041.6201816243,POINT (11881061.449148348 1216041.6201816243),376
642,Hiep Binh Phuoc Ward,314,11881214.180522237,1216041.6201816243,POINT (11881214.180522237 1216041.6201816243),424
643,Hiep Binh Phuoc Ward,315,11879686.866783336,1216194.3543759757,POINT (11879686.866783336 1216194.3543759757),294
644,Hiep Binh Phuoc Ward,316,11879839.598157227,1216194.3543759757,POINT (11879839.598157227 1216194.3543759757),446
645,Hiep Binh Phuoc Ward,317,11879992.329531116,1216194.3543759757,POINT (11879992.329531116 1216194.3543759757),969
646,Hiep Binh Phuoc Ward,318,11880145.060905008,1216194.3543759757,POINT (11880145.060905008 1216194.3543759757),956
647,Hiep Binh Phuoc Ward,319,11880297.792278897,1216194.3543759757,POINT (11880297.792278897 1216194.3543759757),882
648,Hiep Binh Phuoc Ward,320,11880450.523652788,1216194.3543759757,POINT (11880450.523652788 1216194.3543759757),881
649,Hiep Binh Phuoc Ward,321,11880603.255026678,1216194.3543759757,POINT (11880603.255026678 1216194.3543759757),880
650,Hiep Binh Phuoc Ward,322,11880755.986400567,1216194.3543759757,POINT (11880755.986400567 1216194.3543759757),815
651,Hiep Binh Phuoc Ward,323,11880908.717774458,1216194.3543759757,POINT (11880908.717774458 1216194.3543759757),541
652,Hiep Binh Phuoc Ward,324,11881061.449148348,1216194.3543759757,POINT (11881061.449148348 1216194.3543759757),448
653,Hiep Binh Phuoc Ward,325,11881214.180522237,1216194.3543759757,POINT (11881214.180522237 1216194.3543759757),428
654,Hiep Binh Phuoc Ward,326,11879534.135409446,1216347.089259408,POINT (11879534.135409446 1216347.089259408),431
655,Hiep Binh Phuoc Ward,327,11879686.866783336,1216347.089259408,POINT (11879686.866783336 1216347.089259408),296
656,Hiep Binh Phuoc Ward,328,11879839.598157227,1216347.089259408,POINT (11879839.598157227 1216347.089259408),627
657,Hiep Binh Phuoc Ward,329,11879992.329531116,1216347.089259408,POINT (11879992.329531116 1216347.089259408),1057
658,Hiep Binh Phuoc Ward,330,11880145.060905008,1216347.089259408,POINT (11880145.060905008 1216347.089259408),974
659,Hiep Binh Phuoc Ward,331,11880297.792278897,1216347.089259408,POINT (11880297.792278897 1216347.089259408),855
660,Hiep Binh Phuoc Ward,332,11880450.523652788,1216347.089259408,POINT (11880450.523652788 1216347.089259408),854
661,Hiep Binh Phuoc Ward,333,11880603.255026678,1216347.089259408,POINT (11880603.255026678 1216347.089259408),853
662,Hiep Binh Phuoc Ward,334,11880755.986400567,1216347.089259408,POINT (11880755.986400567 1216347.089259408),742
663,Hiep Binh Phuoc Ward,335,11880908.717774458,1216347.089259408,POINT (11880908.717774458 1216347.089259408),434
664,Hiep Binh Phuoc Ward,336,11881061.449148348,1216347.089259408,POINT (11881061.449148348 1216347.089259408),316
665,Hiep Binh Phuoc Ward,337,11881214.180522237,1216347.089259408,POINT (11881214.180522237 1216347.089259408),457
666,Hiep Binh Phuoc Ward,338,11879534.135409446,1216499.8248320124,POINT (11879534.135409446 1216499.8248320124),161
667,Hiep Binh Phuoc Ward,339,11879686.866783336,1216499.8248320124,POINT (11879686.866783336 1216499.8248320124),275
668,Hiep Binh Phuoc Ward,340,11879839.598157227,1216499.8248320124,POINT (11879839.598157227 1216499.8248320124),681
669,Hiep Binh Phuoc Ward,341,11879992.329531116,1216499.8248320124,POINT (11879992.329531116 1216499.8248320124),1004
670,Hiep Binh Phuoc Ward,342,11880145.060905008,1216499.8248320124,POINT (11880145.060905008 1216499.8248320124),975
671,Hiep Binh Phuoc Ward,343,11880297.792278897,1216499.8248320124,POINT (11880297.792278897 1216499.8248320124),881
672,Hiep Binh Phuoc Ward,344,11880450.523652788,1216499.8248320124,POINT (11880450.523652788 1216499.8248320124),877
673,Hiep Binh Phuoc Ward,345,11880603.255026678,1216499.8248320124,POINT (11880603.255026678 1216499.8248320124),841
674,Hiep Binh Phuoc Ward,346,11880755.986400567,1216499.8248320124,POINT (11880755.986400567 1216499.8248320124),676
675,Hiep Binh Phuoc Ward,347,11880908.717774458,1216499.8248320124,POINT (11880908.717774458 1216499.8248320124),505
676,Hiep Binh Phuoc Ward,348,11881061.449148348,1216499.8248320124,POINT (11881061.449148348 1216499.8248320124),297
677,Hiep Binh Phuoc Ward,349,11879381.404035557,1216652.5610938794,POINT (11879381.404035557 1216652.5610938794),192
678,Hiep Binh Phuoc Ward,350,11879534.135409446,1216652.5610938794,POINT (11879534.135409446 1216652.5610938794),131
679,Hiep Binh Phuoc Ward,351,11879686.866783336,1216652.5610938794,POINT (11879686.866783336 1216652.5610938794),440
680,Hiep Binh Phuoc Ward,352,11879839.598157227,1216652.5610938794,POINT (11879839.598157227 1216652.5610938794),716
681,Hiep Binh Phuoc Ward,353,11879992.329531116,1216652.5610938794,POINT (11879992.329531116 1216652.5610938794),803
682,Hiep Binh Phuoc Ward,354,11880145.060905008,1216652.5610938794,POINT (11880145.060905008 1216652.5610938794),814
683,Hiep Binh Phuoc Ward,355,11880297.792278897,1216652.5610938794,POINT (11880297.792278897 1216652.5610938794),820
684,Hiep Binh Phuoc Ward,356,11880450.523652788,1216652.5610938794,POINT (11880450.523652788 1216652.5610938794),826
685,Hiep Binh Phuoc Ward,357,11880603.255026678,1216652.5610938794,POINT (11880603.255026678 1216652.5610938794),711
686,Hiep Binh Phuoc Ward,358,11880755.986400567,1216652.5610938794,POINT (11880755.986400567 1216652.5610938794),565
687,Hiep Binh Phuoc Ward,359,11880908.717774458,1216652.5610938794,POINT (11880908.717774458 1216652.5610938794),677
688,Hiep Binh Phuoc Ward,360,11881061.449148348,1216652.5610938794,POINT (11881061.449148348 1216652.5610938794),681
689,Hiep Binh Phuoc Ward,361,11879228.672661666,1216805.2980450997,POINT (11879228.672661666 1216805.2980450997),57
690,Hiep Binh Phuoc Ward,362,11879381.404035557,1216805.2980450997,POINT (11879381.404035557 1216805.2980450997),130
691,Hiep Binh Phuoc Ward,363,11879534.135409446,1216805.2980450997,POINT (11879534.135409446 1216805.2980450997),425
692,Hiep Binh Phuoc Ward,364,11879686.866783336,1216805.2980450997,POINT (11879686.866783336 1216805.2980450997),748
693,Hiep Binh Phuoc Ward,365,11879839.598157227,1216805.2980450997,POINT (11879839.598157227 1216805.2980450997),854
694,Hiep Binh Phuoc Ward,366,11879992.329531116,1216805.2980450997,POINT (11879992.329531116 1216805.2980450997),833
695,Hiep Binh Phuoc Ward,367,11880145.060905008,1216805.2980450997,POINT (11880145.060905008 1216805.2980450997),760
696,Hiep Binh Phuoc Ward,368,11880297.792278897,1216805.2980450997,POINT (11880297.792278897 1216805.2980450997),697
697,Hiep Binh Phuoc Ward,369,11880450.523652788,1216805.2980450997,POINT (11880450.523652788 1216805.2980450997),701
698,Hiep Binh Phuoc Ward,370,11880603.255026678,1216805.2980450997,POINT (11880603.255026678 1216805.2980450997),664
699,Hiep Binh Phuoc Ward,371,11880755.986400567,1216805.2980450997,POINT (11880755.986400567 1216805.2980450997),629
700,Hiep Binh Phuoc Ward,372,11880908.717774458,1216805.2980450997,POINT (11880908.717774458 1216805.2980450997),700
701,Hiep Binh Phuoc Ward,373,11881061.449148348,1216805.2980450997,POINT (11881061.449148348 1216805.2980450997),806
702,Hiep Binh Phuoc Ward,374,11881214.180522237,1216805.2980450997,POINT (11881214.180522237 1216805.2980450997),806
703,Hiep Binh Phuoc Ward,375,11879228.672661666,1216958.0356857644,POINT (11879228.672661666 1216958.0356857644),199
704,Hiep Binh Phuoc Ward,376,11879381.404035557,1216958.0356857644,POINT (11879381.404035557 1216958.0356857644),441
705,Hiep Binh Phuoc Ward,377,11879534.135409446,1216958.0356857644,POINT (11879534.135409446 1216958.0356857644),761
706,Hiep Binh Phuoc Ward,378,11879686.866783336,1216958.0356857644,POINT (11879686.866783336 1216958.0356857644),874
707,Hiep Binh Phuoc Ward,379,11879839.598157227,1216958.0356857644,POINT (11879839.598157227 1216958.0356857644),879
708,Hiep Binh Phuoc Ward,380,11879992.329531116,1216958.0356857644,POINT (11879992.329531116 1216958.0356857644),881
709,Hiep Binh Phuoc Ward,381,11880145.060905008,1216958.0356857644,POINT (11880145.060905008 1216958.0356857644),834
710,Hiep Binh Phuoc Ward,382,11880297.792278897,1216958.0356857644,POINT (11880297.792278897 1216958.0356857644),771
711,Hiep Binh Phuoc Ward,383,11880450.523652788,1216958.0356857644,POINT (11880450.523652788 1216958.0356857644),771
712,Hiep Binh Phuoc Ward,384,11880603.255026678,1216958.0356857644,POINT (11880603.255026678 1216958.0356857644),802
713,Hiep Binh Phuoc Ward,385,11880755.986400567,1216958.0356857644,POINT (11880755.986400567 1216958.0356857644),835
714,Hiep Binh Phuoc Ward,386,11880908.717774458,1216958.0356857644,POINT (11880908.717774458 1216958.0356857644),827
715,Hiep Binh Phuoc Ward,387,11881061.449148348,1216958.0356857644,POINT (11881061.449148348 1216958.0356857644),847
716,Hiep Binh Phuoc Ward,388,11881214.180522237,1216958.0356857644,POINT (11881214.180522237 1216958.0356857644),882
717,Hiep Binh Phuoc Ward,389,11879228.672661666,1217110.7740159635,POINT (11879228.672661666 1217110.7740159635),576
718,Hiep Binh Phuoc Ward,390,11879381.404035557,1217110.7740159635,POINT (11879381.404035557 1217110.7740159635),648
719,Hiep Binh Phuoc Ward,391,11879534.135409446,1217110.7740159635,POINT (11879534.135409446 1217110.7740159635),774
720,Hiep Binh Phuoc Ward,392,11879686.866783336,1217110.7740159635,POINT (11879686.866783336 1217110.7740159635),834
721,Hiep Binh Phuoc Ward,393,11879839.598157227,1217110.7740159635,POINT (11879839.598157227 1217110.7740159635),839
722,Hiep Binh Phuoc Ward,394,11879992.329531116,1217110.7740159635,POINT (11879992.329531116 1217110.7740159635),845
723,Hiep Binh Phuoc Ward,395,11880145.060905008,1217110.7740159635,POINT (11880145.060905008 1217110.7740159635),847
724,Hiep Binh Phuoc Ward,396,11880297.792278897,1217110.7740159635,POINT (11880297.792278897 1217110.7740159635),840
725,Hiep Binh Phuoc Ward,397,11880450.523652788,1217110.7740159635,POINT (11880450.523652788 1217110.7740159635),838
726,Hiep Binh Phuoc Ward,398,11880603.255026678,1217110.7740159635,POINT (11880603.255026678 1217110.7740159635),805
727,Hiep Binh Phuoc Ward,399,11880755.986400567,1217110.7740159635,POINT (11880755.986400567 1217110.7740159635),797
728,Hiep Binh Phuoc Ward,400,11880908.717774458,1217110.7740159635,POINT (11880908.717774458 1217110.7740159635),955
729,Hiep Binh Phuoc Ward,401,11879381.404035557,1217263.513035788,POINT (11879381.404035557 1217263.513035788),765
730,Hiep Binh Phuoc Ward,402,11879534.135409446,1217263.513035788,POINT (11879534.135409446 1217263.513035788),804
731,Hiep Binh Phuoc Ward,403,11879686.866783336,1217263.513035788,POINT (11879686.866783336 1217263.513035788),834
732,Hiep Binh Phuoc Ward,404,11879839.598157227,1217263.513035788,POINT (11879839.598157227 1217263.513035788),841
733,Hiep Binh Phuoc Ward,405,11879992.329531116,1217263.513035788,POINT (11879992.329531116 1217263.513035788),872
734,Hiep Binh Phuoc Ward,406,11880145.060905008,1217263.513035788,POINT (11880145.060905008 1217263.513035788),882
735,Hiep Binh Phuoc Ward,407,11880297.792278897,1217263.513035788,POINT (11880297.792278897 1217263.513035788),874
736,Hiep Binh Phuoc Ward,408,11880450.523652788,1217263.513035788,POINT (11880450.523652788 1217263.513035788),815
737,Hiep Binh Phuoc Ward,409,11880603.255026678,1217263.513035788,POINT (11880603.255026678 1217263.513035788),732
738,Hiep Binh Phuoc Ward,410,11880755.986400567,1217263.513035788,POINT (11880755.986400567 1217263.513035788),768
739,Hiep Binh Phuoc Ward,411,11880908.717774458,1217263.513035788,POINT (11880908.717774458 1217263.513035788),1030
740,Hiep Binh Phuoc Ward,412,11879381.404035557,1217416.252745329,POINT (11879381.404035557 1217416.252745329),838
741,Hiep Binh Phuoc Ward,413,11879534.135409446,1217416.252745329,POINT (11879534.135409446 1217416.252745329),833
742,Hiep Binh Phuoc Ward,414,11879686.866783336,1217416.252745329,POINT (11879686.866783336 1217416.252745329),817
743,Hiep Binh Phuoc Ward,415,11879839.598157227,1217416.252745329,POINT (11879839.598157227 1217416.252745329),786
744,Hiep Binh Phuoc Ward,416,11879992.329531116,1217416.252745329,POINT (11879992.329531116 1217416.252745329),809
745,Hiep Binh Phuoc Ward,417,11880145.060905008,1217416.252745329,POINT (11880145.060905008 1217416.252745329),837
746,Hiep Binh Phuoc Ward,418,11880297.792278897,1217416.252745329,POINT (11880297.792278897 1217416.252745329),824
747,Hiep Binh Phuoc Ward,419,11880450.523652788,1217416.252745329,POINT (11880450.523652788 1217416.252745329),774
748,Hiep Binh Phuoc Ward,420,11880603.255026678,1217416.252745329,POINT (11880603.255026678 1217416.252745329),838
749,Hiep Binh Phuoc Ward,421,11880755.986400567,1217416.252745329,POINT (11880755.986400567 1217416.252745329),993
750,Hiep Binh Phuoc Ward,422,11880908.717774458,1217416.252745329,POINT (11880908.717774458 1217416.252745329),1016
751,Hiep Binh Phuoc Ward,423,11879381.404035557,1217568.9931446766,POINT (11879381.404035557 1217568.9931446766),771
752,Hiep Binh Phuoc Ward,424,11879534.135409446,1217568.9931446766,POINT (11879534.135409446 1217568.9931446766),728
753,Hiep Binh Phuoc Ward,425,11879686.866783336,1217568.9931446766,POINT (11879686.866783336 1217568.9931446766),761
754,Hiep Binh Phuoc Ward,426,11879839.598157227,1217568.9931446766,POINT (11879839.598157227 1217568.9931446766),737
755,Hiep Binh Phuoc Ward,427,11879992.329531116,1217568.9931446766,POINT (11879992.329531116 1217568.9931446766),709
756,Hiep Binh Phuoc Ward,428,11880145.060905008,1217568.9931446766,POINT (11880145.060905008 1217568.9931446766),610
757,Hiep Binh Phuoc Ward,429,11880297.792278897,1217568.9931446766,POINT (11880297.792278897 1217568.9931446766),611
758,Hiep Binh Phuoc Ward,430,11880450.523652788,1217568.9931446766,POINT (11880450.523652788 1217568.9931446766),791
759,Hiep Binh Phuoc Ward,431,11880603.255026678,1217568.9931446766,POINT (11880603.255026678 1217568.9931446766),962
760,Hiep Binh Phuoc Ward,432,11880755.986400567,1217568.9931446766,POINT (11880755.986400567 1217568.9931446766),1121
761,Hiep Binh Phuoc Ward,433,11879381.404035557,1217721.7342339216,POINT (11879381.404035557 1217721.7342339216),590
762,Hiep Binh Phuoc Ward,434,11879534.135409446,1217721.7342339216,POINT (11879534.135409446 1217721.7342339216),507
763,Hiep Binh Phuoc Ward,435,11879686.866783336,1217721.7342339216,POINT (11879686.866783336 1217721.7342339216),465
764,Hiep Binh Phuoc Ward,436,11879839.598157227,1217721.7342339216,POINT (11879839.598157227 1217721.7342339216),492
765,Hiep Binh Phuoc Ward,437,11879992.329531116,1217721.7342339216,POINT (11879992.329531116 1217721.7342339216),469
766,Hiep Binh Phuoc Ward,438,11880145.060905008,1217721.7342339216,POINT (11880145.060905008 1217721.7342339216),374
767,Hiep Binh Phuoc Ward,439,11880297.792278897,1217721.7342339216,POINT (11880297.792278897 1217721.7342339216),481
768,Hiep Binh Phuoc Ward,440,11880450.523652788,1217721.7342339216,POINT (11880450.523652788 1217721.7342339216),776
769,Linh Xuan Ward,0,11885743.711612672,1217323.888390429,POINT (11885743.711612672 1217323.888390429),977
770,Linh Xuan Ward,1,11885896.457158772,1217323.888390429,POINT (11885896.457158772 1217323.888390429),886
771,Linh Xuan Ward,2,11886049.202704873,1217323.888390429,POINT (11886049.202704873 1217323.888390429),972
772,Linh Xuan Ward,3,11886201.948250975,1217323.888390429,POINT (11886201.948250975 1217323.888390429),901
773,Linh Xuan Ward,4,11886354.693797076,1217323.888390429,POINT (11886354.693797076 1217323.888390429),718
774,Linh Xuan Ward,5,11886507.439343177,1217323.888390429,POINT (11886507.439343177 1217323.888390429),622
775,Linh Xuan Ward,6,11886660.18488928,1217323.888390429,POINT (11886660.18488928 1217323.888390429),507
776,Linh Xuan Ward,7,11886812.930435382,1217323.888390429,POINT (11886812.930435382 1217323.888390429),457
777,Linh Xuan Ward,8,11885285.474974368,1217476.6283726282,POINT (11885285.474974368 1217476.6283726282),1103
778,Linh Xuan Ward,9,11885438.22052047,1217476.6283726282,POINT (11885438.22052047 1217476.6283726282),1060
779,Linh Xuan Ward,10,11885590.96606657,1217476.6283726282,POINT (11885590.96606657 1217476.6283726282),980
780,Linh Xuan Ward,11,11885743.711612672,1217476.6283726282,POINT (11885743.711612672 1217476.6283726282),787
781,Linh Xuan Ward,12,11885896.457158772,1217476.6283726282,POINT (11885896.457158772 1217476.6283726282),798
782,Linh Xuan Ward,13,11886049.202704873,1217476.6283726282,POINT (11886049.202704873 1217476.6283726282),887
783,Linh Xuan Ward,14,11886201.948250975,1217476.6283726282,POINT (11886201.948250975 1217476.6283726282),810
784,Linh Xuan Ward,15,11886354.693797076,1217476.6283726282,POINT (11886354.693797076 1217476.6283726282),626
785,Linh Xuan Ward,16,11886507.439343177,1217476.6283726282,POINT (11886507.439343177 1217476.6283726282),590
786,Linh Xuan Ward,17,11886660.18488928,1217476.6283726282,POINT (11886660.18488928 1217476.6283726282),381
787,Linh Xuan Ward,18,11886812.930435382,1217476.6283726282,POINT (11886812.930435382 1217476.6283726282),299
788,Linh Xuan Ward,19,11886965.67598148,1217476.6283726282,POINT (11886965.67598148 1217476.6283726282),523
