Unnamed: 0,image,pred,lat,lon,found_Anditi
4735,Tây Ninh City-86.jpeg,0.929625540971756,11.298966236978218N,106.1127580819214E,[]
4736,Long Hồ District-5729.jpeg,0.9296093806624413,10.229448442995913N,105.94411754505647E,[]
4739,Long Hồ District-4335.jpeg,0.9295608773827552,10.201151640975601N,105.95644075256588E,[]
4742,Vĩnh Long-1941.jpeg,0.9295578747987748,10.263819539268725N,105.92541861191793E,[]
4744,Tây Ninh City-2576.jpeg,0.9295476451516153,11.356907307781837N,106.16223718022705E,[]
4746,Hiệp Hòa District-8619.jpeg,0.9295342862606047,21.38341015093995N,105.97315469012771E,[]
4747,Trà Vinh City-2007.jpeg,0.9295286163687706,9.967480908533812N,106.33176564748287E,[]
4748,Hoa Lư District-1614.jpeg,0.9295267462730408,20.223593642811572N,105.96650634055369E,[]
4749,Vĩnh Long-1063.jpeg,0.9295178726315498,10.24899740487713N,105.98566920975762E,[]
4750,Duy Tiên District-762.jpeg,0.9295019209384918,20.597139242066802N,105.97920979293177E,[]
4755,Cai Lậy Town-927.jpeg,0.929452084004879,10.380376171677153N,106.14846220068013E,[]
4757,Mỹ Tho-1402.jpeg,0.9294455125927924,10.354312338719653N,106.36562412803286E,[]
4758,Bến Tre City-1591.jpeg,0.9294382557272912,10.23676267278597N,106.36253914363279E,[]
4760,Go Cong Town-1568.jpeg,0.929433822631836,10.384609673115675N,106.63886207768692E,[]
4764,Tây Ninh City-6612.jpeg,0.9293929934501648,11.429670512977088N,106.17185811600866E,[]
4765,Sa Đéc City-999.jpeg,0.9293432459235192,10.297710405465965N,105.75318910754926E,[]
4766,Cai Lậy Town-2674.jpeg,0.9293306469917296,10.41136790722322N,106.12517075362561E,[]
4767,Long Xuyen City-2046.jpeg,0.9293247833848,10.35561880663236N,105.42488885578004E,[]
4775,Long Hồ District-2464.jpeg,0.9292368516325952,10.175549772481036N,105.90714792252824E,[]
4777,Yên Mỹ District-3198.jpeg,0.9292213395237924,20.907088744464478N,106.03349174718953E,[]
4778,Sa Đéc City-369.jpeg,0.9292159304022788,10.277498404022884N,105.74771057337713E,[]
4780,Mỹ Tho-2393.jpeg,0.9291870966553688,10.371829406636992N,106.3108318276589E,[]
4781,Bến Tre City-2160.jpeg,0.9291760548949242,10.246194940126077N,106.37486252825991E,[]
4782,Long Hồ District-1312.jpeg,0.9291537776589394,10.16072763808944N,106.00984131843998E,[]
4783,Long Hồ District-551.jpeg,0.929140456020832,10.151295370749338N,105.92631735643175E,[]
4785,Binh Minh Town-3180.jpeg,0.929124541580677,10.066585475324558N,105.85974208005064E,['533.jpeg']
4786,Mỹ Hào District-256.jpeg,0.9291174188256264,20.89346200748571N,106.07766163884405E,[]
4788,Ninh Bình-204.jpeg,0.9291098043322564,20.215925606984534N,105.9586548246137E,[]
4798,Châu Thành District-8001.jpeg,0.928974650800228,10.306863141005792N,106.36215907895837E,[]
4800,Cao Lanh City-5196.jpeg,0.9289587661623956,10.510647143651203N,105.58517135734382E,[]
4802,Long Hồ District-6142.jpeg,0.9289548099040984,10.23888071033602N,105.9934103750941E,[]
4803,Long Hồ District-5336.jpeg,0.9289433062076567,10.22136364241868N,105.96191773368116E,[]
4804,Long Xuyen City-4733.jpeg,0.9289125129580498,10.414907344198749N,105.41256022382217E,[]
4805,Binh Minh Town-2300.jpeg,0.9288849085569382,10.046373473881486N,105.8528998268538E,[]
4806,Thái Bình-432.jpeg,0.9288740828633308,20.427120641150832N,106.34214061862926E,[]
4807,Mỹ Hào District-1590.jpeg,0.9288640096783638,20.92714867655852N,106.06900595656079E,[]
4808,Cao Lanh City-1005.jpeg,0.9288638532161712,10.42575673759023N,105.65642372643782E,[]
4809,Hiệp Hòa District-3046.jpeg,0.9288063496351242,21.2985197448763N,105.93265116319684E,['156.jpeg']
4814,Long Xuyen City-5409.jpeg,0.9286975413560868,10.435119345641839N,105.42214915978941E,[]
4816,Long Xuyen City-5284.jpeg,0.9286732599139214,10.43107694535322N,105.40434113585025E,[]
4817,Thái Bình-2410.jpeg,0.9286695867776872,20.470239577563955N,106.35364564828656E,[]
4818,Go Cong Town-3824.jpeg,0.9286647960543633,10.43311847657908N,106.6758524676256E,[]
4819,Vĩnh Long-917.jpeg,0.9286404624581336,10.24764993811426N,105.89392398122901E,[]
4820,Tây Ninh City-620.jpeg,0.928622618317604,11.315135838132713N,106.12925111468995E,[]
4824,Vĩnh Long-1373.jpeg,0.9285638108849524,10.254387271928618N,105.95554391083778E,[]
4825,Cao Lanh City-2171.jpeg,0.928551845252514,10.444621272270446N,105.65094277496904E,[]
4826,Bến Tre City-1694.jpeg,0.92853981256485,10.238110139548848N,106.40087856247274E,[]
4827,Tam Điệp-1085.jpeg,0.9285325035452844,20.133170141345904N,105.90100330654563E,[]
4831,Châu Thành District-3123.jpeg,0.9285105615854264,10.275871405459727N,106.27862000635551E,[]
4834,Hiệp Hòa District-9045.jpeg,0.9284922033548356,21.392842418280356N,106.0107651079921E,[]
4841,Hiệp Hòa District-4644.jpeg,0.9283776506781578,21.321426679845857N,106.01944443519157E,[]
4842,Phu Ly City-4063.jpeg,0.928368903696537,20.58418614637456N,105.94159157800942E,[]
4844,Sa Đéc City-1010.jpeg,0.9283410608768464,10.297710405465965N,105.76825507652265E,[]
4845,Mỹ Hào District-2691.jpeg,0.9283189699053764,20.9460132112393N,106.07621902513017E,[]
4847,Tây Ninh City-1165.jpeg,0.9282864257693292,11.328610505761462N,106.11963017890828E,[]
4848,Châu Thành District-6448.jpeg,0.928277850151062,10.296083406902813N,106.41283031971751E,[]
4849,Yên Mỹ District-1317.jpeg,0.9282731935381888,20.876097008917483N,106.02916478307586E,[]
4852,Duy Tiên District-1487.jpeg,0.9282576516270638,20.61735124351047N,105.98784862174475E,[]
4855,Duy Tiên District-6015.jpeg,0.928220123052597,20.699546716048047N,105.99936706016202E,[]
4857,Thái Bình-757.jpeg,0.9282048791646956,20.435205441728296N,106.30906365836448E,[]
4858,Sa Đéc City-2417.jpeg,0.9281754866242408,10.352956542743732N,105.70799120062911E,[]
4859,Cai Lậy Town-3389.jpeg,0.9281652718782424,10.426190041614822N,106.10050922145024E,[]
4860,Phu Ly City-782.jpeg,0.9281484633684158,20.522202675280678N,105.90561709022639E,[]
4863,Trà Vinh City-704.jpeg,0.9281219765543938,9.916277171544703N,106.33176564748287E,[]
4864,Go Cong Town-1164.jpeg,0.9280967339873314,10.373829939012698N,106.63749206324476E,[]
4865,Long Xuyen City-3490.jpeg,0.9280930086970328,10.385263075415558N,105.42077931179409E,[]
4867,Hiệp Hòa District-3019.jpeg,0.9280748665332794,21.297172278113386N,106.00931855345885E,[]
4868,Ninh Bình-383.jpeg,0.9280734360218048,20.222662940799086N,105.98737866517162E,[]
4869,Mỹ Hào District-2468.jpeg,0.9280650690197944,20.94197081095056N,106.12238266397425E,[]
4874,Châu Thành District-1837.jpeg,0.928037777543068,10.266439138119624N,106.37448451589981E,[]
4875,Tây Ninh City-1258.jpeg,0.9280296266078948,11.331305439287211N,106.0797720163843E,['963.jpeg']
4876,Duy Tiên District-4420.jpeg,0.9280280619859697,20.65912271316071N,105.98352920733824E,[]
4881,Binh Minh Town-831.jpeg,0.9279634803533554,10.014034271572568N,105.89258489539569E,[]
4882,Long Xuyen City-5080.jpeg,0.9279442876577376,10.424339611538858N,105.41666976780813E,[]
4883,Long Hồ District-6316.jpeg,0.9279219880700112,10.244270577387509N,105.9934103750941E,[]
4886,Yên Mỹ District-2921.jpeg,0.9278840497136116,20.901698877412823N,106.07676138832596E,[]
4887,Mỹ Tho-1548.jpeg,0.9278786033391953,10.3570072722454N,106.346446822902E,[]
4893,Chau Doc City-3679.jpeg,0.9277616441249849,10.693090075503628N,105.09465161365743E,[]
4894,Cao Lanh City-4930.jpeg,0.9277070611715316,10.50256234307397N,105.59065230881261E,[]
4898,Thanh Liêm District-3479.jpeg,0.927687905728817,20.449097878707118N,105.90313064745148E,[]
4902,Duy Tiên District-5590.jpeg,0.9276327714323996,20.68068218136729N,105.92881662485615E,[]
4903,Long Hồ District-4189.jpeg,0.9276283904910088,10.198456707449855N,105.95096377145056E,[]
4907,Sa Đéc City-1732.jpeg,0.9275537803769112,10.323312273960541N,105.74771057337713E,[]
4908,Long Hồ District-5108.jpeg,0.927551545202732,10.217321242130064N,105.92084037531647E,[]
4910,Ninh Bình-949.jpeg,0.92753267288208,20.240180008716898N,105.95291005650212E,[]
4912,Yên Mỹ District-3660.jpeg,0.9275250136852264,20.916521011804864N,105.97868353508333E,[]
4913,Cai Lậy Town-4715.jpeg,0.9275177642703056,10.449096976583652N,106.17586390309722E,[]
4914,Cai Lậy Town-3267.jpeg,0.9274990558624268,10.423495108089071N,106.13065109410903E,[]
4915,Tam Điệp-1262.jpeg,0.9274928644299508,20.13721254163463N,105.85219925024494E,[]
4924,Cao Lanh City-3859.jpeg,0.9273889288306236,10.481002874868004N,105.60298444961734E,[]
4925,Hiệp Hòa District-5631.jpeg,0.927372008562088,21.334901347475004N,106.02523065332454E,[]
4927,Trà Vinh City-371.jpeg,0.9273686558008194,9.905497437441726N,106.31534904879615E,['742.jpeg']
4935,Cai Lậy Town-4609.jpeg,0.9273145645856856,10.447749509820778N,106.1347613494716E,[]
4938,Cai Lậy Town-402.jpeg,0.9272684752941132,10.369596437574177N,106.16079296676783E,[]
4939,Tây Ninh City-4413.jpeg,0.9272448346018792,11.387899043327963N,106.0797720163843E,[]
4941,Bac Giang City-2176.jpeg,0.9272026717662812,21.284742144297002N,106.24589248188798E,[]
4942,Long Xuyen City-5535.jpeg,0.9271997958421708,10.439161745930459N,105.44406672771456E,[]
4943,Sa Đéc City-789.jpeg,0.9271893128752708,10.290973071651605N,105.75044984046319E,[]
4947,Tây Ninh City-1939.jpeg,0.9271372631192208,11.346127573678837N,106.08114643578168E,[]
4948,Long Hồ District-4518.jpeg,0.927133858203888,10.205194041264217N,105.92220962059528E,[]
4949,Chau Doc City-4088.jpeg,0.927125059068203,10.699827409317995N,105.13167552651802E,[]
4950,Go Cong Town-634.jpeg,0.9270958602428436,10.359007804621099N,106.70188274202691E,[]
4951,Tây Ninh City-6019.jpeg,0.9270858392119408,11.416195845348339N,106.14849298625326E,[]
4952,Long Hồ District-3629.jpeg,0.9270817935466766,10.189024440109755N,105.99614886565175E,[]
4957,Long Xuyen City-4658.jpeg,0.9269855171442032,10.412212410673003N,105.4536556636818E,[]
4961,Tây Ninh City-872.jpeg,0.9269231110811234,11.32187317194709N,106.1127580819214E,[]
4962,Binh Minh Town-2658.jpeg,0.9269139915704728,10.053110807695843N,105.87753193836252E,[]
4963,Binh Minh Town-2929.jpeg,0.9269076883792876,10.059848141510198N,105.86384743196876E,[]
4966,Binh Minh Town-541.jpeg,0.9268866181373596,10.007296937758207N,105.86521588260818E,[]
4967,Binh Minh Town-1243.jpeg,0.9268779829144478,10.023466538912665N,105.89258489539569E,[]
4969,Cai Lậy Town-4979.jpeg,0.926865704357624,10.454486843635143N,106.13339126435075E,[]
4974,Châu Thành District-4640.jpeg,0.9268432930111884,10.28530367279983N,106.26355558342712E,[]
4976,Cai Lậy Town-5248.jpeg,0.9268134087324142,10.459876710686634N,106.10872973217536E,[]
4978,Go Cong Town-2173.jpeg,0.9267679080367088,10.40077927427014N,106.6306419910339E,[]
4979,Trà Vinh City-833.jpeg,0.9267579689621924,9.920319571833314N,106.34818224616954E,[]
4980,Cai Lậy Town-5653.jpeg,0.926734521985054,10.466614044500997N,106.17723398821808E,[]
4984,Mỹ Tho-2466.jpeg,0.9266916438937188,10.373176873399867N,106.3053525976215E,['800.jpeg']
4985,Long Xuyen City-2554.jpeg,0.926675908267498,10.36639854073534N,105.42899839976602E,[]
4986,Ninh Bình-1162.jpeg,0.92662263661623,20.244222409005623N,106.00174058545059E,[]
4987,Go Cong Town-2062.jpeg,0.9265924394130708,10.398084340744397N,106.62379191882302E,[]
4989,Mỹ Hào District-811.jpeg,0.9265759885311128,20.90828414187774N,106.1382514148269E,[]
4992,Long Xuyen City-2939.jpeg,0.9265422597527504,10.374483341312578N,105.41256022382217E,[]
4994,Ninh Bình-2014.jpeg,0.9265374466776848,20.26847681073798N,105.97876151300423E,[]
4995,Bac Giang City-1400.jpeg,0.9265307188034058,21.271267476667855N,106.1837163185841E,[]
4996,Trà Vinh City-1979.jpeg,0.9265037775039672,9.96613344177094N,106.37691129387127E,[]
4997,Châu Thành District-4399.jpeg,0.9265009835362434,10.283956206036958N,106.23616572355732E,[]
5000,Trà Vinh City-1448.jpeg,0.9264566898345948,9.94996384061648N,106.34271004660732E,[]
5002,Hung Yen City-2958.jpeg,0.9264326617121696,20.692028412308737N,106.04464259928191E,[]
5004,Cai Lậy Town-6285.jpeg,0.9264246672391891,10.480088712129726N,106.15120237092184E,[]
5005,Bac Giang City-2178.jpeg,0.926413282752037,21.284742144297002N,106.24878439646025E,[]
5006,Mỹ Tho-3962.jpeg,0.9263618588447572,10.400126208657317N,106.40260893078528E,[]
5007,Long Hồ District-8823.jpeg,0.9263604432344436,10.302211648191006N,106.00710282788233E,[]
5010,Tây Ninh City-6365.jpeg,0.9263494163751602,11.42428064592559N,106.12925111468995E,[]
5013,Go Cong Town-4648.jpeg,0.92631196975708,10.456025411547918N,106.64982219322431E,[]
5014,Châu Thành District-2324.jpeg,0.9263114258646964,10.27048153840824N,106.25807761145315E,[]
5015,Trà Vinh City-2511.jpeg,0.9263058006763458,9.979608109399651N,106.33997394682622E,[]
5017,Vĩnh Long-162.jpeg,0.9262720867991447,10.230132870196922N,105.98977720506487E,[]
5018,Cai Lậy Town-4651.jpeg,0.9262557849287988,10.447749509820778N,106.19230492454746E,[]
5019,Thanh Liêm District-3248.jpeg,0.9262439459562302,20.44505547841839N,105.98941405987064E,[]
5021,Cao Lanh City-671.jpeg,0.9262346476316452,10.420366870538738N,105.66190467790662E,[]
5022,Long Hồ District-1615.jpeg,0.9262306541204453,10.16477003837806N,105.97424094119057E,[]
5023,Mỹ Tho-862.jpeg,0.9262286275625228,10.344880071379546N,106.37932220312635E,[]
5024,Phu Ly City-1870.jpeg,0.9262023419141768,20.539719743198518N,105.9070560697377E,[]
5025,Thái Bình-404.jpeg,0.9261938333511353,20.425773174387924N,106.36083629182238E,[]
5026,Duy Tiên District-4129.jpeg,0.926184557378292,20.655080312871977N,105.96193213530586E,[]
5028,Cai Lậy Town-2970.jpeg,0.9261803925037384,10.416757774274714N,106.17586390309722E,[]
5030,Go Cong Town-4028.jpeg,0.9261795952916144,10.4371608768677N,106.6306419910339E,[]
5031,Chau Doc City-4072.jpeg,0.9261642768979071,10.699827409317995N,105.10973543000804E,[]
5033,Mỹ Tho-4035.jpeg,0.9261438474059104,10.404168608945934N,106.37932220312635E,[]
5041,Cai Lậy Town-995.jpeg,0.9260922744870186,10.381723638440027N,106.13887160483415E,['79.jpeg']
5043,Duy Tiên District-5388.jpeg,0.9260873198509216,20.675292314315648N,106.00368647456851E,[]
5044,Vĩnh Long-1061.jpeg,0.9260850101709366,10.24899740487713N,105.98293054621945E,"['676.jpeg', '677.jpeg']"
5047,Long Hồ District-6300.jpeg,0.926042802631855,10.242923110624638N,106.01394905427645E,[]
5048,Mỹ Tho-2104.jpeg,0.9260171130299568,10.366439539585507N,106.34370720788327E,[]
5049,Go Cong Town-3471.jpeg,0.9260121956467628,10.427728609527595N,106.62242190438084E,[]
5050,Go Cong Town-1275.jpeg,0.925999365746975,10.37652487253844N,106.65119220766648E,[]
5051,Long Xuyen City-4758.jpeg,0.9259914457798004,10.414907344198749N,105.4468064237052E,[]
5053,Tam Điệp-781.jpeg,0.9259806498885156,20.127780274294267N,105.8809075186571E,[]
5055,Cai Lậy Town-6451.jpeg,0.9259499832987784,10.485478579181216N,106.1320211792299E,[]
5056,Hiệp Hòa District-3916.jpeg,0.9258936941623688,21.310646945742537N,106.02378409879131E,[]
5058,Phu Ly City-793.jpeg,0.9258620738983154,20.522202675280678N,105.9214458648509E,"['639.jpeg', '638.jpeg']"
5059,Phu Ly City-124.jpeg,0.9258307740092278,20.499295740311204N,105.91856790582827E,[]
5061,Châu Thành District-3311.jpeg,0.9258175939321518,10.277218872222601N,106.24712166750521E,[]
5062,Chau Doc City-2900.jpeg,0.9258142337203026,10.680962874637771N,105.08779533349806E,[]
5063,Yên Mỹ District-1159.jpeg,0.9258094504475594,20.873402075391663N,106.02916478307586E,"['250.jpeg', '249.jpeg']"
5066,Tam Điệp-1560.jpeg,0.9257546290755272,20.142602408686262N,105.8550700770862E,[]
5067,Long Hồ District-539.jpeg,0.9257263764739035,10.151295370749338N,105.90988641308587E,[]
5072,Long Hồ District-2125.jpeg,0.9256549328565598,10.171507372192416N,105.90714792252824E,[]
5076,Cai Lậy Town-5246.jpeg,0.9256109222769736,10.459876710686634N,106.10598956193365E,[]
5079,Trà Vinh City-1868.jpeg,0.9255516976118088,9.963438508245199N,106.34271004660732E,[]
5082,Mỹ Hào District-1264.jpeg,0.9255203977227212,20.919063875981042N,106.14257925596853E,[]
5083,Yên Mỹ District-1765.jpeg,0.92550291121006,20.882834342732053N,106.08108835243964E,[]
5084,Mỹ Hào District-3156.jpeg,0.925485908985138,20.952750545053863N,106.11516959540486E,[]
5086,Long Xuyen City-2385.jpeg,0.9254767149686812,10.363703607209597N,105.38242356792513E,[]
5094,Cai Lậy Town-3861.jpeg,0.9254055172204972,10.434274842192053N,106.17723398821808E,[]
5095,Thái Bình-1930.jpeg,0.9253789037466048,20.458112376697763N,106.38672260855135E,[]
5098,Cao Lanh City-2838.jpeg,0.9253697767853736,10.458095939899168N,105.61942730402366E,[]
5099,Yên Mỹ District-2885.jpeg,0.925355300307274,20.901698877412823N,106.02483781896224E,[]
5103,Long Hồ District-2878.jpeg,0.9253109097480774,10.17959217276965N,106.01257980899764E,[]
5105,Cai Lậy Town-5709.jpeg,0.9252526164054872,10.467961511263871N,106.15668271140524E,['771.jpeg']
5106,Long Hồ District-6280.jpeg,0.9252435863018036,10.242923110624638N,105.94548679033528E,[]
5107,Phu Ly City-519.jpeg,0.9252362698316574,20.51681280822904N,105.95454239361126E,[]
5108,Cai Lậy Town-5143.jpeg,0.9252285659313202,10.45718177716089N,106.15942288164696E,[]
5109,Hiệp Hòa District-6447.jpeg,0.9252251535654068,21.345681081578324N,105.99051334452666E,[]
5115,Long Hồ District-7876.jpeg,0.9251837208867072,10.284694580273671N,105.99067188453644E,['548.jpeg']
5117,Cao Lanh City-3691.jpeg,0.925155870616436,10.476960474579384N,105.64683206136746E,[]
5118,Mỹ Tho-3522.jpeg,0.925155222415924,10.39069394131721N,106.38891085569182E,[]
5120,Cai Lậy Town-2691.jpeg,0.9251390621066092,10.41136790722322N,106.14846220068013E,[]
5121,Bến Tre City-354.jpeg,0.9251142591238022,10.207118404002786N,106.37349326330134E,[]
5122,Vĩnh Long-671.jpeg,0.9251081869006156,10.242260071062768N,105.98293054621945E,[]
5123,Hiệp Hòa District-8157.jpeg,0.9251016452908516,21.37263041683663N,105.97315469012771E,[]
5125,Vĩnh Long-1546.jpeg,0.925093911588192,10.257082205454365N,105.95828257437594E,[]
5126,Sa Đéc City-991.jpeg,0.9250673800706865,10.297710405465965N,105.74223203920499E,[]
5127,Trà Vinh City-2460.jpeg,0.9250663742423058,9.978260642636783N,106.346814196279E,['724.jpeg']
5128,Vĩnh Long-15.jpeg,0.9250558018684388,10.223395536382561N,105.9445892566851E,[]
5135,Phu Ly City-3472.jpeg,0.924926057457924,20.569364011982547N,105.9113730082717E,[]
5136,Trà Vinh City-1239.jpeg,0.9249203354120256,9.940531573276383N,106.32218929824893E,[]
5137,Cai Lậy Town-4743.jpeg,0.9249183237552644,10.450444443346525N,106.11146990241708E,[]
5139,Châu Thành District-2702.jpeg,0.9249077588319778,10.273176471933986N,106.25396913247269E,[]
5141,Binh Minh Town-2921.jpeg,0.9248789995908736,10.059848141510198N,105.8528998268538E,[]
5147,Thanh Liêm District-2435.jpeg,0.9248151406645776,20.434275744315112N,105.86574116873652E,[]
5148,Go Cong Town-1257.jpeg,0.9248050153255464,10.375177405775567N,106.69503266981602E,[]
5152,Cao Lanh City-1602.jpeg,0.92472393065691,10.435189004930333N,105.6605344400394E,[]
5153,Tây Ninh City-4521.jpeg,0.924702875316143,11.38924651009084N,106.10726040433188E,[]
5155,Cai Lậy Town-4887.jpeg,0.924698442220688,10.45313937687227N,106.10735964705452E,[]
5157,Cao Lanh City-1358.jpeg,0.9246778711676598,10.431146604641716N,105.67560705657851E,[]
5158,Cai Lậy Town-3525.jpeg,0.9246729090809822,10.427537508377691N,106.19230492454746E,[]
5160,Ninh Bình-1041.jpeg,0.9246589690446854,20.241527475479803N,105.99886820139479E,[]
5165,Duy Tiên District-4012.jpeg,0.9246034920215608,20.65373284610907N,105.92449721044969E,[]
5168,Tây Ninh City-4839.jpeg,0.9245674535632132,11.39463637714234N,106.0797720163843E,[]
5171,Long Hồ District-5064.jpeg,0.9245005249977112,10.21597377536719N,105.95096377145056E,[]
5173,Hiệp Hòa District-3661.jpeg,0.9244997948408128,21.307952012216713N,105.92397183599734E,[]
5175,Tây Ninh City-5904.jpeg,0.9244697615504264,11.41350091182259N,106.15536508324013E,[]
5176,Mỹ Tho-2161.jpeg,0.924445815384388,10.367787006348378N,106.31357144267761E,[]
5178,Mỹ Hào District-2827.jpeg,0.9244163483381272,20.947360678002212N,106.14834971082404E,[]
5179,Long Hồ District-3729.jpeg,0.9244146421551704,10.190371906872624N,106.00025660148823E,[]
5182,Long Hồ District-5709.jpeg,0.924380086362362,10.229448442995913N,105.91673263947999E,[]
5193,Sa Đéc City-1347.jpeg,0.9242775067687036,10.309837606331815N,105.74086240566193E,[]
5199,Hiệp Hòa District-4950.jpeg,0.9242068156599998,21.32681654689752N,105.9225252814641E,['158.jpeg']
5200,Long Hồ District-1351.jpeg,0.9241929575800896,10.162075104852311N,105.91125565836468E,[]
5202,Chau Doc City-2664.jpeg,0.924173004925251,10.676920474349151N,105.1330467825499E,[]
5205,Sa Đéc City-2742.jpeg,0.9241325631737708,10.366431210372456N,105.71073046771518E,[]
5206,Bac Giang City-556.jpeg,0.9241209626197816,21.249708008461223N,106.20974354973457E,[]
5208,Thái Bình-2068.jpeg,0.9241166859865187,20.462154776986495N,106.33207371767911E,[]
5209,Binh Minh Town-2035.jpeg,0.9240985065698624,10.040983606829998N,105.86111053069003E,[]
5210,Long Hồ District-2412.jpeg,0.9240800067782402,10.174202305718163N,105.99067188453644E,[]
5213,Long Hồ District-1461.jpeg,0.9239349290728568,10.163422571615186N,105.91399414892234E,[]
5219,Cai Lậy Town-3961.jpeg,0.9237784370779992,10.436969775717799N,106.11283998753794E,[]
5222,Cai Lậy Town-19.jpeg,0.923734225332737,10.353426836419706N,106.12791092386735E,[]
5224,Cai Lậy Town-1547.jpeg,0.9237009808421136,10.391155905780133N,106.12654083874648E,[]
5227,Tây Ninh City-6331.jpeg,0.9236747846007348,11.422933179162715N,106.16361159962439E,[]
5230,Thái Bình-2502.jpeg,0.9236313700675964,20.472934511089775N,106.33782623250777E,[]
5232,Cai Lậy Town-1067.jpeg,0.9236181527376176,10.383071105202898N,106.1347613494716E,[]
5233,Long Xuyen City-3259.jpeg,0.9236137494444848,10.381220675126938N,105.38516326391577E,[]
5234,Châu Thành District-1517.jpeg,0.9235844984650612,10.263744204593879N,106.4018743757696E,[]
5237,Binh Minh Town-3081.jpeg,0.9235697612166404,10.063890541798811N,105.86111053069003E,[]
5239,Long Hồ District-3674.jpeg,0.92355814576149,10.190371906872624N,105.92494811115294E,[]
5240,Go Cong Town-1217.jpeg,0.9235200881958008,10.375177405775567N,106.64023209212911E,[]
5241,Mỹ Hào District-1133.jpeg,0.9235188961029052,20.916368942455218N,106.1310383462575E,[]
5243,Châu Thành District-2517.jpeg,0.9234732761979104,10.271829005171114N,106.26766406240756E,[]
5249,Long Hồ District-5439.jpeg,0.9234118983149529,10.224058575944424N,105.92768660171058E,[]
5257,Sa Đéc City-1723.jpeg,0.9233148470520972,10.323312273960541N,105.7353838714898E,[]
5259,Thái Bình-228.jpeg,0.9232608377933502,20.417688373810467N,106.33638810380059E,[]
5267,Tây Ninh City-1878.jpeg,0.9231325834989548,11.344780106915964N,106.08801853276857E,[]
5268,Tây Ninh City-2817.jpeg,0.9231207296252252,11.360949708070462N,106.16773485781654E,['613.jpeg']
5270,Phu Ly City-3128.jpeg,0.9231083318591118,20.561279211405086N,105.9703711682358E,[]
5273,Phu Ly City-1989.jpeg,0.9230912625789642,20.541067209961426N,105.95454239361126E,[]
5282,Thanh Liêm District-4205.jpeg,0.9229433983564376,20.458530146047487N,105.97359543426047E,['369.jpeg']
5283,Long Hồ District-5314.jpeg,0.92292370647192,10.22136364241868N,105.93179433754707E,[]
5285,Hiệp Hòa District-4968.jpeg,0.9228907972574234,21.32681654689752N,105.94856326306252E,[]
5289,Vĩnh Long-1424.jpeg,0.9228387996554376,10.255734738691492N,105.90898663068893E,[]
5293,Go Cong Town-1946.jpeg,0.9228135496377944,10.39404194045578N,106.67996251095214E,[]
5294,Trà Vinh City-2598.jpeg,0.9228064939379692,9.982303042925398N,106.31124489912449E,[]
5295,Duy Tiên District-3118.jpeg,0.9227785840630532,20.641605645242862N,105.91009916242808E,[]
5299,Tây Ninh City-1200.jpeg,0.9227434918284416,11.329957972524337N,106.08389527457642E,[]
5300,Long Hồ District-8122.jpeg,0.9227329790592194,10.288736980562286N,106.01531829955528E,[]
5304,Vĩnh Long-246.jpeg,0.9227078855037688,10.232827803722667N,105.96375990145226E,[]
5306,Cai Lậy Town-3100.jpeg,0.9226941019296646,10.419452707800456N,106.19093483942662E,[]
5308,Long Hồ District-872.jpeg,0.9226746186614035,10.155337771037951N,105.98793339397882E,[]
5310,Go Cong Town-3382.jpeg,0.922660268843174,10.426381142764722N,106.61557183216999E,[]
5312,Go Cong Town-57.jpeg,0.9226458370685576,10.33879580317801N,106.68681258316299E,[]
5318,Cai Lậy Town-1460.jpeg,0.922482706606388,10.38980843901726N,106.11832032802134E,[]
5320,Long Hồ District-6031.jpeg,0.9224708154797554,10.236185776810276N,105.92905584698941E,[]
5321,Yên Mỹ District-2732.jpeg,0.9224700778722764,20.899003943887N,106.03204942581829E,[]
5323,Cao Lanh City-495.jpeg,0.9224382489919662,10.417671937012992N,105.64957253710186E,[]
5326,Trà Vinh City-956.jpeg,0.9223766475915908,9.925709438884796N,106.30303659978111E,[]
5327,Long Xuyen City-2685.jpeg,0.922354944050312,10.369093474261087N,105.42488885578004E,[]
5330,Tây Ninh City-6454.jpeg,0.9223171547055244,11.425628112688466N,106.17048369661134E,[]
5336,Cai Lậy Town-5337.jpeg,0.922237664461136,10.461224177449507N,106.13339126435075E,[]
5338,Long Hồ District-1791.jpeg,0.9222267344594002,10.167464971903803N,105.91125565836468E,[]
5339,Hoa Lư District-2552.jpeg,0.922204241156578,20.251890444832654N,105.94496277429069E,[]
5343,Bến Tre City-3030.jpeg,0.9221606627106668,10.262364541280542N,106.38307811801135E,['713.jpeg']
5344,Long Xuyen City-5286.jpeg,0.922114074230194,10.43107694535322N,105.40708083184089E,[]
5346,Bac Giang City-1455.jpeg,0.9220989868044852,21.272614943430767N,106.16925674572272E,[]
5347,Trà Vinh City-972.jpeg,0.9220833778381348,9.925709438884796N,106.3358697971545E,[]
5348,Long Xuyen City-2997.jpeg,0.9220744743943214,10.375830808075445N,105.4002315918643E,[]
5349,Go Cong Town-292.jpeg,0.922071747481823,10.34957553728099N,106.65667226543519E,[]
5355,Ninh Bình-1434.jpeg,0.9220194146037102,20.250959742820164N,105.97014436083687E,['862.jpeg']
5361,Châu Thành District-3178.jpeg,0.9219619035720824,10.275871405459727N,106.36489806494536E,[]
